ip_address,hostname,fqdn,region,status,vendor,model,role,missing_in_inventory,missing_in_ipam
10.10.172.34,DALTXDS91,DALTXDS91.central.lightspeed.net,central,down,ADVA,FSP150,dist,0,0
10.20.73.184,PITPAED58,PITPAED58.east.lightspeed.net,east,down,Juniper,SRX345,edge,1,0
10.70.110.97,GEGWAED66,GEGWAED66.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge,1,0
10.30.22.253,SFOCADS85,SFOCADS85.west.lightspeed.net,west,active,ADVA,FSP150,dist,0,0
10.10.91.195,AUSTXED73,AUSTXED73.central.lightspeed.net,central,active,Juniper,SRX345,edge,0,0
10.30.68.138,SEAWADS07,SEAWADS07.west.lightspeed.net,west,active,Juniper,QFX5120,dist,0,0
10.30.187.186,SFOCAED83,SFOCAED83.west.lightspeed.net,west,down,Juniper,SRX345,edge,1,0
10.70.43.220,GEGWASW75,GEGWASW75.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.40.32.243,MIAFLDS32,MIAFLDS32.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist,0,0
10.70.67.250,BOIIDDS09,BOIIDDS09.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist,0,0
10.60.172.181,BOSMADS80,BOSMADS80.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist,1,1
10.30.137.182,LAXCAED36,LAXCAED36.west.lightspeed.net,west,active,Juniper,SRX345,edge,1,0
10.10.90.64,OKCOKAG27,OKCOKAG27.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0
10.30.132.97,SFOCADS55,SFOCADS55.west.lightspeed.net,west,active,Juniper,QFX5120,dist,0,0
10.70.254.136,BOIIDDS41,BOIIDDS41.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist,0,0
10.30.173.126,SEAWASW01,SEAWASW01.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0
10.60.213.151,BOSMASW67,BOSMASW67.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0
10.70.177.186,PORORCO83,PORORCO83.northwest.lightspeed.net,northwest,active,Cisco,NCS540,core,0,0
10.30.70.213,SFOCAAG63,SFOCAAG63.west.lightspeed.net,west,degraded,Arista,7280R,agg,0,0
10.10.213.134,DALTXDS41,DALTXDS41.central.lightspeed.net,central,active,ADVA,FSP150,dist,0,0
10.60.144.168,NYCNYDS60,NYCNYDS60.northeast.lightspeed.net,northeast,degraded,Juniper,QFX5120,dist,0,1
10.10.44.49,OKCOKED13,OKCOKED13.central.lightspeed.net,central,retired,RAD,ETX-2,edge,1,1
10.20.158.167,ATLGART39,ATLGART39.east.lightspeed.net,east,down,Arista,7050X3,rtr,0,0
10.70.250.86,GEGWASW21,GEGWASW21.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.50.227.119,ABQNMED11,ABQNMED11.southwest.lightspeed.net,southwest,degraded,Juniper,SRX345,edge,1,0
10.50.16.246,PHXAZSW56,PHXAZSW56.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.70.215.19,BOIIDRT39,BOIIDRT39.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.70.141.14,PORORED89,PORORED89.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge,1,0
10.70.148.123,GEGWADS97,GEGWADS97.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist,0,0
10.50.180.170,ELPTXCO38,ELPTXCO38.southwest.lightspeed.net,southwest,degraded,Juniper,MX204,core,0,0
10.60.59.244,NYCNYRT89,NYCNYRT89.northeast.lightspeed.net,northeast,degraded,Arista,7050X3,rtr,0,1
10.30.202.230,LAXCAAG59,LAXCAAG59.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,0
10.60.238.90,NYCNYAG73,NYCNYAG73.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,0
10.60.17.13,BOSMAED05,BOSMAED05.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge,0,0
10.40.197.217,BNATNAG77,BNATNAG77.southeast.lightspeed.net,southeast,active,Arista,7280R,agg,0,0
10.70.239.213,GEGWAED88,GEGWAED88.northwest.lightspeed.net,northwest,down,Juniper,SRX345,edge,0,0
10.70.204.0,PORORED67,PORORED67.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge,0,0
10.70.60.226,GEGWAED84,GEGWAED84.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge,0,0
10.50.85.234,ELPTXRT42,ELPTXRT42.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr,0,0
10.10.211.251,OKCOKSW35,OKCOKSW35.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0
10.20.54.49,PITPASW63,PITPASW63.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.20.99.159,PITPAED20,PITPAED20.east.lightspeed.net,east,active,RAD,ETX-2,edge,0,0
10.70.137.250,PORORDS22,PORORDS22.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist,0,0
10.30.165.183,SFOCADS33,SFOCADS33.west.lightspeed.net,west,down,Juniper,QFX5120,dist,0,0
10.60.153.131,PHLPART05,PHLPART05.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0
10.70.136.109,GEGWAED99,GEGWAED99.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge,1,0
10.30.191.95,LAXCADS98,LAXCADS98.west.lightspeed.net,west,active,Juniper,QFX5120,dist,0,0
10.10.53.155,OKCOKSW76,OKCOKSW76.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0
10.60.124.27,PHLPASW14,PHLPASW14.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,1
10.20.228.145,PITPASW11,PITPASW11.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.50.68.110,ELPTXSW34,ELPTXSW34.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.20.197.69,CLTNCED48,CLTNCED48.east.lightspeed.net,east,active,Cisco,ISR4431,edge,1,0
10.70.191.130,BOIIDSW74,BOIIDSW74.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw,0,0
10.70.50.252,BOIIDDS42,BOIIDDS42.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist,0,0
10.30.203.206,SFOCADS63,SFOCADS63.west.lightspeed.net,west,active,Juniper,QFX5120,dist,0,0
10.10.245.85,OKCOKDS91,OKCOKDS91.central.lightspeed.net,central,active,Juniper,QFX5120,dist,0,0
10.60.208.117,PHLPAED01,PHLPAED01.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge,1,0
10.20.197.181,CLTNCSW08,CLTNCSW08.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.60.148.104,PHLPAED64,PHLPAED64.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge,0,1
10.70.153.241,PORORDS72,PORORDS72.northwest.lightspeed.net,northwest,retired,ADVA,FSP150,dist,0,0
10.50.40.81,PHXAZED81,PHXAZED81.southwest.lightspeed.net,southwest,degraded,Cisco,ISR4431,edge,1,0
10.50.39.14,ELPTXDS48,ELPTXDS48.southwest.lightspeed.net,southwest,active,ADVA,FSP150,dist,0,0
10.40.18.198,JAXFLED17,JAXFLED17.southeast.lightspeed.net,southeast,active,RAD,ETX-2,edge,0,0
10.70.181.193,PORORSW80,PORORSW80.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw,0,0
10.20.127.253,CLTNCED35,CLTNCED35.east.lightspeed.net,east,active,Juniper,SRX345,edge,1,0
10.70.13.14,BOIIDSW71,BOIIDSW71.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw,1,0
10.30.59.111,SEAWART42,SEAWART42.west.lightspeed.net,west,degraded,Arista,7050X3,rtr,0,0
10.50.181.233,ABQNMDS38,ABQNMDS38.southwest.lightspeed.net,southwest,active,ADVA,FSP150,dist,0,0
10.10.54.103,DALTXDS74,DALTXDS74.central.lightspeed.net,central,degraded,ADVA,FSP150,dist,0,0
10.60.180.242,BOSMAED92,BOSMAED92.northeast.lightspeed.net,northeast,down,RAD,ETX-2,edge,1,0
10.40.5.198,JAXFLDS09,JAXFLDS09.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist,0,0
10.60.84.83,PHLPADS42,PHLPADS42.northeast.lightspeed.net,northeast,degraded,ADVA,FSP150,dist,0,1
10.30.184.102,LAXCAAG51,LAXCAAG51.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,0
10.70.9.127,BOIIDDS16,BOIIDDS16.northwest.lightspeed.net,northwest,degraded,ADVA,FSP150,dist,0,0
10.60.106.18,PHLPAAG70,PHLPAAG70.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg,0,0
10.20.213.218,ATLGASW17,ATLGASW17.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,1
10.60.117.147,BOSMAED72,BOSMAED72.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge,0,1
10.30.5.49,SEAWAAG15,SEAWAAG15.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,0
10.60.40.249,BOSMAED50,BOSMAED50.northeast.lightspeed.net,northeast,down,RAD,ETX-2,edge,0,1
10.60.125.83,BOSMASW94,BOSMASW94.northeast.lightspeed.net,northeast,degraded,Cisco,Catalyst9300,sw,0,1
10.10.157.75,DALTXAG42,DALTXAG42.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0
10.40.190.48,JAXFLDS38,JAXFLDS38.southeast.lightspeed.net,southeast,retired,Juniper,QFX5120,dist,0,0
10.60.173.199,BOSMASW08,BOSMASW08.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0
10.20.99.58,CLTNCDS37,CLTNCDS37.east.lightspeed.net,east,active,ADVA,FSP150,dist,0,0
10.60.83.220,BOSMASW82,BOSMASW82.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,1
10.50.75.81,ELPTXSW13,ELPTXSW13.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.10.140.37,OKCOKDS93,OKCOKDS93.central.lightspeed.net,central,active,ADVA,FSP150,dist,0,0
10.10.15.57,OKCOKED01,OKCOKED01.central.lightspeed.net,central,active,RAD,ETX-2,edge,0,0
10.40.191.134,MIAFLED50,MIAFLED50.southeast.lightspeed.net,southeast,active,Juniper,SRX345,edge,0,0
10.20.170.219,ATLGART82,ATLGART82.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0
10.60.213.138,NYCNYDS56,NYCNYDS56.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist,0,0
10.60.186.81,BOSMART11,BOSMART11.northeast.lightspeed.net,northeast,degraded,Arista,7050X3,rtr,0,0
10.10.55.104,DALTXED47,DALTXED47.central.lightspeed.net,central,active,Cisco,ISR4431,edge,1,0
10.70.87.110,BOIIDSW76,BOIIDSW76.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.20.182.155,PITPAED04,PITPAED04.east.lightspeed.net,east,active,Cisco,ISR4431,edge,0,0
10.60.219.225,PHLPASW87,PHLPASW87.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,1
10.60.3.7,NYCNYED67,NYCNYED67.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge,0,0
10.30.121.164,LAXCASW57,LAXCASW57.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw,0,0
10.10.104.165,DALTXAG43,DALTXAG43.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0
10.70.91.250,BOIIDDS71,BOIIDDS71.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist,0,0
10.10.116.217,OKCOKED91,OKCOKED91.central.lightspeed.net,central,active,Juniper,SRX345,edge,1,0
10.70.189.252,PORORED09,PORORED09.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge,0,0
10.30.202.32,SFOCASW59,SFOCASW59.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,1,0
10.30.141.80,LAXCAED42,LAXCAED42.west.lightspeed.net,west,active,Juniper,SRX345,edge,0,0
10.30.245.193,SFOCADS13,SFOCADS13.west.lightspeed.net,west,active,ADVA,FSP150,dist,0,0
10.70.65.189,GEGWASW35,GEGWASW35.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw,0,0
10.20.87.33,ATLGAAG74,ATLGAAG74.east.lightspeed.net,east,active,Arista,7280R,agg,0,0
10.30.180.33,SEAWADS47,SEAWADS47.west.lightspeed.net,west,active,Juniper,QFX5120,dist,0,0
10.30.170.109,SEAWASW48,SEAWASW48.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0
10.30.68.121,SEAWASW74,SEAWASW74.west.lightspeed.net,west,down,Cisco,Catalyst9300,sw,0,0
10.30.159.58,LAXCADS72,LAXCADS72.west.lightspeed.net,west,active,ADVA,FSP150,dist,0,0
10.60.93.109,NYCNYED13,NYCNYED13.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge,1,1
10.60.157.130,PHLPAAG23,PHLPAAG23.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg,1,0
10.30.184.231,SEAWAED47,SEAWAED47.west.lightspeed.net,west,active,Cisco,ISR4431,edge,1,0
10.30.8.181,SEAWASW30,SEAWASW30.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,1
10.70.242.198,BOIIDED05,BOIIDED05.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge,1,0
10.40.140.89,BNATNSW83,BNATNSW83.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw,1,0
10.60.242.41,PHLPAED54,PHLPAED54.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge,0,0
10.60.91.15,NYCNYED10,NYCNYED10.northeast.lightspeed.net,northeast,degraded,RAD,ETX-2,edge,0,1
10.60.145.80,BOSMAED30,BOSMAED30.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge,1,0
10.60.58.95,BOSMASW07,BOSMASW07.northeast.lightspeed.net,northeast,down,Cisco,Catalyst9300,sw,0,0
10.10.126.84,AUSTXDS18,AUSTXDS18.central.lightspeed.net,central,active,ADVA,FSP150,dist,1,0
10.30.89.130,LAXCACO62,LAXCACO62.west.lightspeed.net,west,degraded,Nokia,7750 SR-1,core,0,0
10.70.172.174,GEGWAAG61,GEGWAAG61.northwest.lightspeed.net,northwest,active,Arista,7280R,agg,0,0
10.30.250.18,SFOCADS50,SFOCADS50.west.lightspeed.net,west,retired,Juniper,QFX5120,dist,0,0
10.70.251.179,PORORCO08,PORORCO08.northwest.lightspeed.net,northwest,active,Juniper,MX204,core,0,0
10.60.41.223,PHLPASW29,PHLPASW29.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,1
10.60.93.92,BOSMAED18,BOSMAED18.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge,1,0
10.30.94.209,SFOCAED27,SFOCAED27.west.lightspeed.net,west,active,Juniper,SRX345,edge,1,0
10.30.118.189,SFOCASW53,SFOCASW53.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0
10.20.49.120,PITPASW85,PITPASW85.east.lightspeed.net,east,degraded,Cisco,Catalyst9300,sw,0,0
10.70.207.53,PORORRT78,PORORRT78.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.70.202.71,GEGWAED02,GEGWAED02.northwest.lightspeed.net,northwest,degraded,Cisco,ISR4431,edge,1,0
10.60.149.163,NYCNYAG75,NYCNYAG75.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,0
10.70.240.57,GEGWAED38,GEGWAED38.northwest.lightspeed.net,northwest,down,Juniper,SRX345,edge,1,0
10.60.255.237,NYCNYAG11,NYCNYAG11.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg,0,0
10.60.121.25,BOSMASW45,BOSMASW45.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0
10.60.250.4,PHLPADS69,PHLPADS69.northeast.lightspeed.net,northeast,down,Juniper,QFX5120,dist,0,0
10.10.217.206,AUSTXED47,AUSTXED47.central.lightspeed.net,central,degraded,Juniper,SRX345,edge,1,0
10.70.17.96,GEGWADS17,GEGWADS17.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist,0,0
10.20.123.228,ATLGADS44,ATLGADS44.east.lightspeed.net,east,active,Juniper,QFX5120,dist,0,0
10.60.94.98,NYCNYCO36,NYCNYCO36.northeast.lightspeed.net,northeast,degraded,Cisco,NCS540,core,0,0
10.60.173.128,PHLPAED79,PHLPAED79.northeast.lightspeed.net,northeast,degraded,Cisco,ISR4431,edge,0,0
10.10.130.147,DALTXED50,DALTXED50.central.lightspeed.net,central,active,RAD,ETX-2,edge,1,0
10.30.122.65,LAXCASW26,LAXCASW26.west.lightspeed.net,west,down,Cisco,Catalyst9300,sw,0,0
10.60.155.198,BOSMAED74,BOSMAED74.northeast.lightspeed.net,northeast,degraded,Juniper,SRX345,edge,1,0
10.20.100.179,ATLGAED27,ATLGAED27.east.lightspeed.net,east,active,RAD,ETX-2,edge,1,0
10.50.204.48,ELPTXDS61,ELPTXDS61.southwest.lightspeed.net,southwest,degraded,ADVA,FSP150,dist,0,0
10.50.206.123,PHXAZAG30,PHXAZAG30.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,agg,0,0
10.70.194.190,GEGWAED32,GEGWAED32.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge,1,0
10.60.76.203,PHLPADS46,PHLPADS46.northeast.lightspeed.net,northeast,degraded,ADVA,FSP150,dist,0,0
10.40.187.87,MIAFLCO72,MIAFLCO72.southeast.lightspeed.net,southeast,active,Cisco,NCS540,core,0,0
10.30.198.85,SEAWAED19,SEAWAED19.west.lightspeed.net,west,active,Juniper,SRX345,edge,1,0
10.60.24.159,NYCNYAG04,NYCNYAG04.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,0
10.70.178.207,BOIIDED28,BOIIDED28.northwest.lightspeed.net,northwest,retired,Juniper,SRX345,edge,0,0
10.70.107.208,PORORSW30,PORORSW30.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.30.104.137,SEAWASW40,SEAWASW40.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0
10.60.201.175,NYCNYRT84,NYCNYRT84.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0
10.30.103.193,SFOCASW56,SFOCASW56.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw,0,0
10.10.40.73,AUSTXSW67,AUSTXSW67.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0
10.70.194.18,BOIIDDS72,BOIIDDS72.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist,0,0
10.70.64.128,PORORSW76,PORORSW76.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.70.133.222,PORORRT30,PORORRT30.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.40.194.139,JAXFLSW67,JAXFLSW67.southeast.lightspeed.net,southeast,degraded,Cisco,Catalyst9300,sw,0,0
10.60.233.84,BOSMADS50,BOSMADS50.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist,1,0
10.60.217.158,NYCNYAG32,NYCNYAG32.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,0
10.30.106.152,SFOCADS31,SFOCADS31.west.lightspeed.net,west,active,Juniper,QFX5120,dist,0,0
10.70.252.50,PORORSW37,PORORSW37.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.70.234.32,GEGWASW85,GEGWASW85.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.60.71.215,PHLPACO61,PHLPACO61.northeast.lightspeed.net,northeast,down,Cisco,NCS540,core,0,0
10.30.20.76,SFOCADS76,SFOCADS76.west.lightspeed.net,west,active,ADVA,FSP150,dist,0,0
10.60.237.194,NYCNYSW48,NYCNYSW48.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,1
10.30.152.185,SEAWASW17,SEAWASW17.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw,0,0
10.60.155.130,BOSMAED57,BOSMAED57.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge,1,1
10.30.89.150,SFOCADS67,SFOCADS67.west.lightspeed.net,west,retired,Juniper,QFX5120,dist,0,0
10.60.220.127,PHLPAED35,PHLPAED35.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge,1,1
10.60.41.20,PHLPAED22,PHLPAED22.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge,0,0
10.70.148.34,PORORED22,PORORED22.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge,1,0
10.10.254.75,OKCOKED37,OKCOKED37.central.lightspeed.net,central,active,RAD,ETX-2,edge,0,0
10.10.126.206,AUSTXSW60,AUSTXSW60.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0
10.60.132.152,PHLPADS78,PHLPADS78.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist,0,0
10.10.191.184,OKCOKED92,OKCOKED92.central.lightspeed.net,central,degraded,RAD,ETX-2,edge,0,0
10.70.201.11,PORORDS87,PORORDS87.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist,0,0
10.20.209.173,CLTNCDS19,CLTNCDS19.east.lightspeed.net,east,degraded,ADVA,FSP150,dist,0,0
10.60.55.231,NYCNYED11,NYCNYED11.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge,1,0
10.30.134.224,SEAWAED94,SEAWAED94.west.lightspeed.net,west,active,Cisco,ISR4431,edge,0,0
10.60.164.62,NYCNYED55,NYCNYED55.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge,0,0
10.10.109.139,DALTXDS10,DALTXDS10.central.lightspeed.net,central,active,Juniper,QFX5120,dist,0,0
10.60.138.182,BOSMART63,BOSMART63.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0
10.60.36.210,NYCNYAG08,NYCNYAG08.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,1
10.50.234.58,PHXAZRT65,PHXAZRT65.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr,0,0
10.30.32.131,SFOCADS51,SFOCADS51.west.lightspeed.net,west,active,Juniper,QFX5120,dist,0,0
10.30.127.122,SEAWASW02,SEAWASW02.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0
10.50.141.146,ELPTXRT23,ELPTXRT23.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr,0,0
10.70.148.186,BOIIDED22,BOIIDED22.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge,1,0
10.70.237.170,BOIIDED53,BOIIDED53.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge,0,0
10.30.187.157,SEAWAED37,SEAWAED37.west.lightspeed.net,west,active,Juniper,SRX345,edge,0,0
10.60.86.41,PHLPAED02,PHLPAED02.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge,0,0
10.10.116.92,AUSTXED96,AUSTXED96.central.lightspeed.net,central,active,RAD,ETX-2,edge,1,0
10.60.29.97,NYCNYDS42,NYCNYDS42.northeast.lightspeed.net,northeast,degraded,Juniper,QFX5120,dist,0,1
10.70.23.134,GEGWADS82,GEGWADS82.northwest.lightspeed.net,northwest,down,Juniper,QFX5120,dist,0,0
10.40.232.168,MIAFLED27,MIAFLED27.southeast.lightspeed.net,southeast,active,RAD,ETX-2,edge,1,0
10.70.216.211,BOIIDAG65,BOIIDAG65.northwest.lightspeed.net,northwest,degraded,ADVA,FSP3000,agg,0,0
10.60.204.202,NYCNYDS45,NYCNYDS45.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist,1,0
10.30.89.1,SEAWAED67,SEAWAED67.west.lightspeed.net,west,active,Cisco,ISR4431,edge,0,0
10.70.254.247,PORORED76,PORORED76.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge,1,0
10.20.250.251,ATLGASW95,ATLGASW95.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.60.0.72,BOSMASW58,BOSMASW58.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,1
10.60.80.47,NYCNYRT10,NYCNYRT10.northeast.lightspeed.net,northeast,degraded,Arista,7050X3,rtr,0,0
10.70.112.198,BOIIDED49,BOIIDED49.northwest.lightspeed.net,northwest,degraded,RAD,ETX-2,edge,1,0
10.30.73.255,SFOCART38,SFOCART38.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0
10.70.129.28,PORORDS48,PORORDS48.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist,0,0
10.60.115.164,PHLPAED63,PHLPAED63.northeast.lightspeed.net,northeast,down,Juniper,SRX345,edge,0,0
10.60.246.202,NYCNYSW14,NYCNYSW14.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0
10.10.43.147,AUSTXDS13,AUSTXDS13.central.lightspeed.net,central,degraded,Juniper,QFX5120,dist,0,0
10.10.113.239,OKCOKSW60,OKCOKSW60.central.lightspeed.net,central,down,Cisco,Catalyst9300,sw,0,0
10.30.247.68,SEAWAED46,SEAWAED46.west.lightspeed.net,west,active,Cisco,ISR4431,edge,0,0
10.70.103.116,BOIIDSW58,BOIIDSW58.northwest.lightspeed.net,northwest,retired,Cisco,Catalyst9300,sw,0,0
10.60.53.8,NYCNYED19,NYCNYED19.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge,1,1
10.50.190.106,PHXAZED87,PHXAZED87.southwest.lightspeed.net,southwest,active,Juniper,SRX345,edge,1,0
10.30.236.128,SEAWASW67,SEAWASW67.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw,0,0
10.70.232.93,BOIIDSW61,BOIIDSW61.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.10.12.176,AUSTXDS51,AUSTXDS51.central.lightspeed.net,central,active,ADVA,FSP150,dist,1,0
10.60.153.66,PHLPASW57,PHLPASW57.northeast.lightspeed.net,northeast,down,Cisco,Catalyst9300,sw,0,0
10.70.168.0,PORORED82,PORORED82.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge,1,0
10.70.212.20,BOIIDRT56,BOIIDRT56.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.30.106.198,SFOCAED16,SFOCAED16.west.lightspeed.net,west,active,Juniper,SRX345,edge,1,0
10.50.93.23,ELPTXCO24,ELPTXCO24.southwest.lightspeed.net,southwest,active,Nokia,7750 SR-1,core,0,0
10.60.139.218,NYCNYCO14,NYCNYCO14.northeast.lightspeed.net,northeast,active,Juniper,MX204,core,0,0
10.60.148.128,BOSMADS56,BOSMADS56.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist,0,1
10.60.155.80,BOSMASW48,BOSMASW48.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0
10.60.174.168,PHLPAAG39,PHLPAAG39.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg,0,0
10.60.139.48,BOSMART09,BOSMART09.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0
10.60.36.3,NYCNYSW26,NYCNYSW26.northeast.lightspeed.net,northeast,retired,Cisco,Catalyst9300,sw,0,0
10.60.217.119,BOSMAED67,BOSMAED67.northeast.lightspeed.net,northeast,degraded,Cisco,ISR4431,edge,1,1
10.10.65.131,DALTXRT07,DALTXRT07.central.lightspeed.net,central,active,Arista,7050X3,rtr,0,0
