region,status,fqdn,ip_address,missing_in_ipam
west,active,SEAWAED24.west.lightspeed.net,10.30.72.130,0
northwest,active,BOIIDDS88.northwest.lightspeed.net,10.70.129.24,0
northwest,active,PORORRT41.northwest.lightspeed.net,10.70.245.142,0
southeast,degraded,BNATNDS39.southeast.lightspeed.net,10.40.206.190,0
northwest,degraded,GEGWART35.northwest.lightspeed.net,10.70.110.148,0
northwest,degraded,PORORDS12.northwest.lightspeed.net,10.70.152.200,0
northeast,down,PHLPASW08.northeast.lightspeed.net,10.60.57.12,0
east,active,CLTNCRT99.east.lightspeed.net,10.20.139.141,0
central,down,AUSTXSW52.central.lightspeed.net,10.10.216.136,0
northwest,active,PORORED23.northwest.lightspeed.net,10.70.208.106,0
west,active,SFOCAED22.west.lightspeed.net,10.30.227.70,0
west,down,LAXCAED51.west.lightspeed.net,10.30.157.206,0
northwest,active,PORORDS69.northwest.lightspeed.net,10.70.233.112,0
east,active,PITPADS56.east.lightspeed.net,10.20.79.178,0
northwest,down,PORORSW27.northwest.lightspeed.net,10.70.189.55,0
northeast,retired,NYCNYDS32.northeast.lightspeed.net,10.60.11.99,0
southwest,active,PHXAZDS50.southwest.lightspeed.net,10.50.129.225,0
northeast,active,PHLPACO65.northeast.lightspeed.net,10.60.62.163,0
central,degraded,DALTXAG81.central.lightspeed.net,10.10.180.119,0
east,active,ATLGADS31.east.lightspeed.net,10.20.201.212,0
northeast,active,PHLPASW87.northeast.lightspeed.net,10.60.231.62,0
west,active,LAXCART62.west.lightspeed.net,10.30.157.84,0
northeast,active,BOSMAED53.northeast.lightspeed.net,10.60.210.91,0
southeast,active,JAXFLED82.southeast.lightspeed.net,10.40.127.227,0
east,active,ATLGAED89.east.lightspeed.net,10.20.128.250,0
northwest,active,BOIIDED35.northwest.lightspeed.net,10.70.146.156,0
southeast,active,MIAFLED49.southeast.lightspeed.net,10.40.78.15,0
northwest,active,BOIIDED03.northwest.lightspeed.net,10.70.16.224,0
southwest,active,ABQNMED19.southwest.lightspeed.net,10.50.18.165,0
west,degraded,LAXCASW87.west.lightspeed.net,10.30.8.89,0
,active,BOSMAED69.northeast.lightspeed.net,10.60.134.47,1
,active,BOSMADS40.northeast.lightspeed.net,10.60.100.191,1
northwest,degraded,PORORAG64.northwest.lightspeed.net,10.70.75.202,0
central,active,DALTXRT90.central.lightspeed.net,10.10.235.241,0
west,active,SEAWAED37.west.lightspeed.net,10.30.21.153,0
southwest,active,PHXAZSW52.southwest.lightspeed.net,10.50.97.14,0
northwest,active,PORORRT57.northwest.lightspeed.net,10.70.14.151,0
southeast,active,BNATNDS16.southeast.lightspeed.net,10.40.173.226,0
west,active,SEAWAAG76.west.lightspeed.net,10.30.204.1,0
,active,NYCNYED08.northeast.lightspeed.net,10.60.238.166,1
west,active,SEAWART79.west.lightspeed.net,10.30.199.52,0
northeast,degraded,BOSMART95.northeast.lightspeed.net,10.60.23.24,0
northwest,active,BOIIDRT14.northwest.lightspeed.net,10.70.100.88,0
west,active,LAXCADS57.west.lightspeed.net,10.30.151.160,0
southwest,active,ELPTXSW37.southwest.lightspeed.net,10.50.102.137,0
central,active,AUSTXSW60.central.lightspeed.net,10.10.96.38,0
northwest,active,GEGWAED19.northwest.lightspeed.net,10.70.131.35,0
central,active,DALTXDS99.central.lightspeed.net,10.10.169.13,0
west,active,SFOCADS27.west.lightspeed.net,10.30.125.62,0
southeast,active,MIAFLED85.southeast.lightspeed.net,10.40.108.116,0
east,active,CLTNCED41.east.lightspeed.net,10.20.31.91,0
northeast,active,BOSMASW79.northeast.lightspeed.net,10.60.0.117,0
northeast,degraded,NYCNYDS18.northeast.lightspeed.net,10.60.174.191,0
east,active,PITPAED94.east.lightspeed.net,10.20.128.191,0
northwest,degraded,BOIIDSW90.northwest.lightspeed.net,10.70.157.11,0
southeast,active,JAXFLDS35.southeast.lightspeed.net,10.40.6.216,0
northwest,active,PORORSW10.northwest.lightspeed.net,10.70.126.233,0
northwest,active,BOIIDDS91.northwest.lightspeed.net,10.70.45.215,0
west,active,SEAWADS04.west.lightspeed.net,10.30.195.146,0
west,active,SFOCADS88.west.lightspeed.net,10.30.0.109,0
east,active,CLTNCSW01.east.lightspeed.net,10.20.151.23,0
west,degraded,SEAWADS49.west.lightspeed.net,10.30.85.135,0
east,active,PITPART56.east.lightspeed.net,10.20.220.237,0
southwest,degraded,ELPTXAG49.southwest.lightspeed.net,10.50.33.206,0
southeast,active,JAXFLAG53.southeast.lightspeed.net,10.40.255.110,0
northeast,active,NYCNYDS59.northeast.lightspeed.net,10.60.254.91,0
northwest,active,GEGWAED22.northwest.lightspeed.net,10.70.75.1,0
central,active,OKCOKDS96.central.lightspeed.net,10.10.217.214,0
southwest,active,ELPTXSW14.southwest.lightspeed.net,10.50.96.148,0
northwest,active,BOIIDSW03.northwest.lightspeed.net,10.70.24.164,0
west,active,LAXCASW04.west.lightspeed.net,10.30.119.31,0
central,active,AUSTXSW45.central.lightspeed.net,10.10.81.50,0
central,active,DALTXDS56.central.lightspeed.net,10.10.198.161,0
east,down,PITPAAG23.east.lightspeed.net,10.20.138.14,0
northeast,degraded,PHLPASW47.northeast.lightspeed.net,10.60.238.168,0
,degraded,NYCNYDS83.northeast.lightspeed.net,10.60.166.237,1
northwest,degraded,PORORCO73.northwest.lightspeed.net,10.70.169.237,0
central,active,DALTXRT44.central.lightspeed.net,10.10.144.102,0
northeast,active,BOSMADS26.northeast.lightspeed.net,10.60.1.84,0
southwest,active,PHXAZAG92.southwest.lightspeed.net,10.50.138.219,0
southwest,active,PHXAZDS48.southwest.lightspeed.net,10.50.12.93,0
southwest,active,ABQNMDS10.southwest.lightspeed.net,10.50.58.25,0
west,active,SEAWAAG56.west.lightspeed.net,10.30.1.219,0
northwest,active,BOIIDAG65.northwest.lightspeed.net,10.70.140.174,0
,active,PHLPASW98.northeast.lightspeed.net,10.60.186.1,1
west,active,SFOCASW16.west.lightspeed.net,10.30.132.61,0
northeast,active,NYCNYED51.northeast.lightspeed.net,10.60.109.65,0
,degraded,NYCNYED09.northeast.lightspeed.net,10.60.187.22,1
northeast,active,PHLPADS64.northeast.lightspeed.net,10.60.155.168,0
northwest,active,PORORAG07.northwest.lightspeed.net,10.70.80.7,0
west,active,SEAWADS76.west.lightspeed.net,10.30.236.145,0
southeast,active,BNATNSW02.southeast.lightspeed.net,10.40.15.182,0
northeast,degraded,PHLPAAG96.northeast.lightspeed.net,10.60.157.144,0
central,degraded,DALTXED41.central.lightspeed.net,10.10.164.255,0
east,active,CLTNCED54.east.lightspeed.net,10.20.29.27,0
northwest,active,PORORDS33.northwest.lightspeed.net,10.70.178.69,0
central,active,AUSTXED47.central.lightspeed.net,10.10.15.248,0
northwest,active,PORORRT64.northwest.lightspeed.net,10.70.167.148,0
west,retired,LAXCAED72.west.lightspeed.net,10.30.242.225,0
east,active,PITPADS62.east.lightspeed.net,10.20.21.106,0
west,degraded,SFOCAED36.west.lightspeed.net,10.30.103.117,0
central,active,AUSTXSW48.central.lightspeed.net,10.10.45.254,0
central,active,AUSTXED70.central.lightspeed.net,10.10.37.75,0
northeast,active,BOSMASW80.northeast.lightspeed.net,10.60.127.225,0
,active,NYCNYED47.northeast.lightspeed.net,10.60.57.152,1
northwest,active,BOIIDED43.northwest.lightspeed.net,10.70.118.80,0
northeast,active,NYCNYRT31.northeast.lightspeed.net,10.60.65.49,0
northeast,active,BOSMAED08.northeast.lightspeed.net,10.60.237.32,0
,active,NYCNYDS63.northeast.lightspeed.net,10.60.208.125,1
east,active,ATLGART07.east.lightspeed.net,10.20.218.42,0
northeast,down,PHLPASW52.northeast.lightspeed.net,10.60.88.0,0
northeast,active,NYCNYED35.northeast.lightspeed.net,10.60.211.42,0
northeast,active,PHLPAED13.northeast.lightspeed.net,10.60.70.249,0
northwest,degraded,PORORAG44.northwest.lightspeed.net,10.70.240.227,0
west,degraded,SEAWADS15.west.lightspeed.net,10.30.195.250,0
east,active,PITPART05.east.lightspeed.net,10.20.108.45,0
northwest,active,GEGWAAG72.northwest.lightspeed.net,10.70.240.172,0
west,active,SFOCAED43.west.lightspeed.net,10.30.60.72,0
northwest,retired,BOIIDED72.northwest.lightspeed.net,10.70.42.159,0
central,active,OKCOKED42.central.lightspeed.net,10.10.97.142,0
northwest,active,GEGWADS09.northwest.lightspeed.net,10.70.54.169,0
northwest,active,BOIIDAG24.northwest.lightspeed.net,10.70.115.128,0
west,retired,SFOCADS09.west.lightspeed.net,10.30.36.4,0
northeast,active,NYCNYAG09.northeast.lightspeed.net,10.60.253.122,0
east,degraded,CLTNCCO32.east.lightspeed.net,10.20.144.24,0
west,active,SFOCAED76.west.lightspeed.net,10.30.13.206,0
,active,BOSMASW36.northeast.lightspeed.net,10.60.193.64,1
,active,BOSMASW37.northeast.lightspeed.net,10.60.221.252,1
west,active,LAXCASW19.west.lightspeed.net,10.30.201.27,0
west,active,SEAWASW44.west.lightspeed.net,10.30.146.187,0
central,active,DALTXDS27.central.lightspeed.net,10.10.116.73,0
east,degraded,CLTNCDS78.east.lightspeed.net,10.20.37.104,0
northeast,active,NYCNYED95.northeast.lightspeed.net,10.60.130.165,0
west,down,SEAWADS54.west.lightspeed.net,10.30.203.152,0
central,active,AUSTXRT54.central.lightspeed.net,10.10.164.185,0
east,active,ATLGART12.east.lightspeed.net,10.20.184.28,0
east,active,CLTNCED96.east.lightspeed.net,10.20.208.124,0
west,active,SFOCADS51.west.lightspeed.net,10.30.200.47,0
east,active,PITPAED26.east.lightspeed.net,10.20.86.126,0
northwest,active,PORORED02.northwest.lightspeed.net,10.70.200.109,0
,degraded,SEAWAAG77.west.lightspeed.net,10.30.72.205,1
northeast,active,PHLPAAG33.northeast.lightspeed.net,10.60.179.121,0
west,active,SEAWACO52.west.lightspeed.net,10.30.94.110,0
northeast,active,PHLPADS94.northeast.lightspeed.net,10.60.26.77,0
east,active,CLTNCSW47.east.lightspeed.net,10.20.98.231,0
,active,NYCNYDS80.northeast.lightspeed.net,10.60.17.229,1
,active,SEAWAED67.west.lightspeed.net,10.30.127.196,1
northwest,active,PORORSW82.northwest.lightspeed.net,10.70.91.82,0
northwest,active,PORORED55.northwest.lightspeed.net,10.70.165.131,0
northwest,active,BOIIDDS12.northwest.lightspeed.net,10.70.49.205,0
southwest,down,PHXAZDS17.southwest.lightspeed.net,10.50.157.216,0
northwest,active,PORORED16.northwest.lightspeed.net,10.70.249.233,0
southwest,active,ABQNMSW79.southwest.lightspeed.net,10.50.228.231,0
east,active,PITPAED65.east.lightspeed.net,10.20.156.231,0
southeast,active,MIAFLRT38.southeast.lightspeed.net,10.40.93.81,0
east,down,ATLGASW24.east.lightspeed.net,10.20.101.237,0
east,active,ATLGADS44.east.lightspeed.net,10.20.203.29,0
northeast,active,NYCNYED83.northeast.lightspeed.net,10.60.151.99,0
west,retired,LAXCAED92.west.lightspeed.net,10.30.203.217,0
west,active,LAXCAAG97.west.lightspeed.net,10.30.97.210,0
northeast,down,PHLPAED22.northeast.lightspeed.net,10.60.194.26,0
northeast,active,NYCNYDS42.northeast.lightspeed.net,10.60.215.2,0
northwest,active,BOIIDED19.northwest.lightspeed.net,10.70.164.3,0
west,down,SEAWACO05.west.lightspeed.net,10.30.241.25,0
,active,SFOCASW41.west.lightspeed.net,10.30.17.177,1
east,active,PITPAAG13.east.lightspeed.net,10.20.103.34,0
northwest,active,BOIIDDS77.northwest.lightspeed.net,10.70.77.110,0
northeast,degraded,BOSMAED21.northeast.lightspeed.net,10.60.134.75,0
west,active,LAXCADS71.west.lightspeed.net,10.30.92.123,0
northeast,active,PHLPADS76.northeast.lightspeed.net,10.60.252.61,0
northwest,retired,PORORED96.northwest.lightspeed.net,10.70.79.122,0
west,active,SFOCART62.west.lightspeed.net,10.30.79.180,0
west,active,SFOCADS91.west.lightspeed.net,10.30.9.133,0
northeast,active,BOSMAED71.northeast.lightspeed.net,10.60.183.195,0
,active,BOSMAED37.northeast.lightspeed.net,10.60.223.50,1
northwest,active,BOIIDED97.northwest.lightspeed.net,10.70.95.92,0
northeast,active,NYCNYED23.northeast.lightspeed.net,10.60.247.59,0
west,active,SFOCADS59.west.lightspeed.net,10.30.61.80,0
east,active,CLTNCRT44.east.lightspeed.net,10.20.100.30,0
southeast,degraded,MIAFLRT35.southeast.lightspeed.net,10.40.140.113,0
northwest,degraded,PORORDS23.northwest.lightspeed.net,10.70.91.223,0
northwest,active,GEGWART55.northwest.lightspeed.net,10.70.91.240,0
west,retired,SFOCAED83.west.lightspeed.net,10.30.184.69,0
northwest,active,PORORAG59.northwest.lightspeed.net,10.70.31.118,0
,active,ABQNMCO37.southwest.lightspeed.net,10.50.66.251,1
northwest,degraded,BOIIDCO02.northwest.lightspeed.net,10.70.213.48,0
northwest,active,PORORDS31.northwest.lightspeed.net,10.70.7.25,0
northeast,active,PHLPART43.northeast.lightspeed.net,10.60.171.211,0
northwest,down,PORORDS11.northwest.lightspeed.net,10.70.235.126,0
northeast,active,BOSMAAG51.northeast.lightspeed.net,10.60.93.60,0
west,down,LAXCASW49.west.lightspeed.net,10.30.185.198,0
northwest,degraded,GEGWADS34.northwest.lightspeed.net,10.70.197.171,0
west,active,SFOCASW02.west.lightspeed.net,10.30.31.218,0
west,active,SEAWADS13.west.lightspeed.net,10.30.101.97,0
east,degraded,PITPACO93.east.lightspeed.net,10.20.171.164,0
northeast,active,NYCNYSW18.northeast.lightspeed.net,10.60.214.101,0
southeast,active,BNATNRT54.southeast.lightspeed.net,10.40.249.196,0
west,active,SFOCAED89.west.lightspeed.net,10.30.190.182,0
west,active,SFOCASW42.west.lightspeed.net,10.30.51.158,0
southeast,active,JAXFLSW81.southeast.lightspeed.net,10.40.107.170,0
west,active,SEAWART14.west.lightspeed.net,10.30.203.97,0
central,active,DALTXAG96.central.lightspeed.net,10.10.117.22,0
central,down,DALTXED31.central.lightspeed.net,10.10.239.195,0
east,active,CLTNCSW36.east.lightspeed.net,10.20.143.209,0
central,retired,OKCOKED31.central.lightspeed.net,10.10.46.233,0
west,degraded,LAXCACO74.west.lightspeed.net,10.30.16.31,0
northwest,active,BOIIDSW56.northwest.lightspeed.net,10.70.112.250,0
southeast,active,MIAFLSW26.southeast.lightspeed.net,10.40.113.238,0
northeast,active,NYCNYED48.northeast.lightspeed.net,10.60.71.75,0
west,degraded,LAXCADS27.west.lightspeed.net,10.30.6.31,0
,retired,NYCNYED78.northeast.lightspeed.net,10.60.77.184,1
west,active,SFOCADS68.west.lightspeed.net,10.30.244.34,0
west,active,LAXCASW56.west.lightspeed.net,10.30.184.160,0
northwest,active,BOIIDED88.northwest.lightspeed.net,10.70.153.177,0
west,active,SEAWADS09.west.lightspeed.net,10.30.88.11,0
southeast,active,JAXFLSW21.southeast.lightspeed.net,10.40.134.125,0
central,down,DALTXSW53.central.lightspeed.net,10.10.61.139,0
northeast,active,NYCNYAG88.northeast.lightspeed.net,10.60.87.94,0
east,active,CLTNCDS93.east.lightspeed.net,10.20.189.94,0
northwest,active,BOIIDDS66.northwest.lightspeed.net,10.70.197.20,0
northeast,active,BOSMAAG86.northeast.lightspeed.net,10.60.106.168,0
central,active,AUSTXDS34.central.lightspeed.net,10.10.18.20,0
northwest,active,PORORSW19.northwest.lightspeed.net,10.70.58.166,0
west,active,LAXCAED16.west.lightspeed.net,10.30.62.16,0
east,active,PITPADS45.east.lightspeed.net,10.20.88.29,0
central,active,AUSTXED62.central.lightspeed.net,10.10.39.253,0
west,active,SEAWASW54.west.lightspeed.net,10.30.55.67,0
northwest,down,PORORAG91.northwest.lightspeed.net,10.70.70.122,0
northeast,active,PHLPADS81.northeast.lightspeed.net,10.60.192.231,0
east,active,ATLGAED18.east.lightspeed.net,10.20.184.202,0
northwest,degraded,BOIIDAG13.northwest.lightspeed.net,10.70.49.130,0
northeast,active,PHLPART72.northeast.lightspeed.net,10.60.208.2,0
northwest,active,BOIIDED94.northwest.lightspeed.net,10.70.54.150,0
east,active,PITPAED83.east.lightspeed.net,10.20.223.38,0
west,active,SEAWAED42.west.lightspeed.net,10.30.36.52,0
northwest,active,GEGWART57.northwest.lightspeed.net,10.70.234.162,0
northeast,active,BOSMASW10.northeast.lightspeed.net,10.60.4.167,0
northwest,active,PORORSW25.northwest.lightspeed.net,10.70.247.3,0
northeast,active,PHLPART68.northeast.lightspeed.net,10.60.240.227,0
southeast,active,MIAFLED61.southeast.lightspeed.net,10.40.103.127,0
,degraded,LAXCART50.west.lightspeed.net,10.30.34.123,1
west,active,SEAWADS01.west.lightspeed.net,10.30.46.4,0
northwest,active,PORORDS85.northwest.lightspeed.net,10.70.54.3,0
west,active,LAXCADS67.west.lightspeed.net,10.30.242.9,0
west,active,SEAWADS46.west.lightspeed.net,10.30.82.113,0
northwest,down,BOIIDED78.northwest.lightspeed.net,10.70.70.21,0
,degraded,BOSMADS54.northeast.lightspeed.net,10.60.227.41,1
southwest,retired,ABQNMRT81.southwest.lightspeed.net,10.50.198.168,0
northwest,active,GEGWADS91.northwest.lightspeed.net,10.70.21.206,0
southwest,active,PHXAZED78.southwest.lightspeed.net,10.50.8.24,0
northwest,active,PORORSW50.northwest.lightspeed.net,10.70.170.5,0
northeast,active,BOSMACO79.northeast.lightspeed.net,10.60.79.30,0
northwest,active,GEGWAAG36.northwest.lightspeed.net,10.70.161.83,0
east,active,CLTNCSW78.east.lightspeed.net,10.20.44.126,0
northeast,active,BOSMAED48.northeast.lightspeed.net,10.60.148.145,0
east,down,ATLGASW52.east.lightspeed.net,10.20.30.170,0
central,active,DALTXSW71.central.lightspeed.net,10.10.151.98,0
east,active,PITPADS63.east.lightspeed.net,10.20.100.38,0
,degraded,ATLGADS36.east.lightspeed.net,10.20.115.202,1
northwest,active,GEGWASW70.northwest.lightspeed.net,10.70.66.30,0
southeast,degraded,MIAFLDS11.southeast.lightspeed.net,10.40.98.118,0
northwest,down,GEGWAED46.northwest.lightspeed.net,10.70.241.37,0
east,down,ATLGART22.east.lightspeed.net,10.20.231.6,0
northeast,degraded,NYCNYAG54.northeast.lightspeed.net,10.60.158.220,0
west,down,LAXCASW85.west.lightspeed.net,10.30.82.51,0
northwest,active,BOIIDDS11.northwest.lightspeed.net,10.70.198.168,0
southwest,active,ELPTXED85.southwest.lightspeed.net,10.50.185.87,0
southeast,degraded,MIAFLAG94.southeast.lightspeed.net,10.40.117.179,0
northeast,active,NYCNYSW97.northeast.lightspeed.net,10.60.102.172,0
northeast,active,BOSMADS03.northeast.lightspeed.net,10.60.154.193,0
northeast,degraded,NYCNYDS66.northeast.lightspeed.net,10.60.161.55,0
northwest,active,GEGWASW47.northwest.lightspeed.net,10.70.107.123,0
southeast,degraded,JAXFLED91.southeast.lightspeed.net,10.40.79.227,0
west,active,SFOCAED62.west.lightspeed.net,10.30.93.72,0
southeast,active,MIAFLDS43.southeast.lightspeed.net,10.40.249.161,0
northeast,active,PHLPART55.northeast.lightspeed.net,10.60.69.203,0
west,active,SEAWAAG60.west.lightspeed.net,10.30.189.117,0
northeast,retired,NYCNYSW75.northeast.lightspeed.net,10.60.78.87,0
east,down,PITPASW47.east.lightspeed.net,10.20.175.222,0
northeast,degraded,NYCNYDS96.northeast.lightspeed.net,10.60.218.40,0
west,retired,LAXCADS73.west.lightspeed.net,10.30.84.56,0
central,active,DALTXED90.central.lightspeed.net,10.10.244.163,0
northeast,active,BOSMACO58.northeast.lightspeed.net,10.60.90.34,0
west,down,LAXCAAG03.west.lightspeed.net,10.30.236.243,0
west,active,LAXCAED66.west.lightspeed.net,10.30.77.75,0
west,degraded,LAXCADS02.west.lightspeed.net,10.30.183.69,0
west,active,SFOCASW23.west.lightspeed.net,10.30.230.52,0
west,degraded,SFOCAAG78.west.lightspeed.net,10.30.228.244,0
central,down,AUSTXED82.central.lightspeed.net,10.10.127.126,0
west,active,LAXCADS44.west.lightspeed.net,10.30.132.164,0
southeast,active,JAXFLDS01.southeast.lightspeed.net,10.40.253.152,0
northwest,active,GEGWAED60.northwest.lightspeed.net,10.70.227.228,0
northeast,active,PHLPAAG92.northeast.lightspeed.net,10.60.84.159,0
southwest,active,PHXAZED81.southwest.lightspeed.net,10.50.82.178,0
northwest,retired,GEGWADS22.northwest.lightspeed.net,10.70.106.165,0
northwest,active,PORORDS01.northwest.lightspeed.net,10.70.153.254,0
northeast,degraded,BOSMAED75.northeast.lightspeed.net,10.60.237.177,0
northwest,active,PORORED29.northwest.lightspeed.net,10.70.31.176,0
west,down,SFOCADS08.west.lightspeed.net,10.30.175.168,0
northwest,active,BOIIDDS32.northwest.lightspeed.net,10.70.108.58,0
northeast,active,BOSMAAG07.northeast.lightspeed.net,10.60.3.197,0
,active,PHLPASW97.northeast.lightspeed.net,10.60.46.136,1
,active,NYCNYSW36.northeast.lightspeed.net,10.60.55.200,1
northeast,degraded,PHLPAAG19.northeast.lightspeed.net,10.60.211.35,0
east,active,PITPADS48.east.lightspeed.net,10.20.145.103,0
northwest,down,BOIIDCO11.northwest.lightspeed.net,10.70.53.166,0
northeast,down,PHLPAED39.northeast.lightspeed.net,10.60.101.66,0
northwest,active,GEGWAAG68.northwest.lightspeed.net,10.70.226.210,0
east,active,PITPAED35.east.lightspeed.net,10.20.126.209,0
west,active,SFOCASW85.west.lightspeed.net,10.30.65.219,0
northwest,down,GEGWART65.northwest.lightspeed.net,10.70.43.193,0
