obs_ip_address,obs_fqdn,obs_status,ipam_region,missing_in_ipam
10.60.233.84,BOSMADS50.northeast.lightspeed.net,active,northeast,0
10.60.217.158,NYCNYAG32.northeast.lightspeed.net,active,northeast,0
10.30.106.152,SFOCADS31.west.lightspeed.net,active,west,0
10.70.252.50,PORORSW37.northwest.lightspeed.net,active,northwest,0
10.70.234.32,GEGWASW85.northwest.lightspeed.net,active,northwest,0
10.60.71.215,PHLPACO61.northeast.lightspeed.net,down,northeast,0
10.30.20.76,SFOCADS76.west.lightspeed.net,active,west,0
10.60.237.194,NYCNYSW48.northeast.lightspeed.net,active,,1
10.30.152.185,SEAWASW17.west.lightspeed.net,degraded,west,0
10.60.155.130,BOSMAED57.northeast.lightspeed.net,active,,1
10.30.89.150,SFOCADS67.west.lightspeed.net,retired,west,0
10.60.220.127,PHLPAED35.northeast.lightspeed.net,active,,1
10.60.41.20,PHLPAED22.northeast.lightspeed.net,active,northeast,0
10.70.148.34,PORORED22.northwest.lightspeed.net,active,northwest,0
10.10.254.75,OKCOKED37.central.lightspeed.net,active,central,0
10.10.126.206,AUSTXSW60.central.lightspeed.net,active,central,0
10.60.132.152,PHLPADS78.northeast.lightspeed.net,active,northeast,0
10.10.191.184,OKCOKED92.central.lightspeed.net,degraded,central,0
10.70.201.11,PORORDS87.northwest.lightspeed.net,active,northwest,0
10.20.209.173,CLTNCDS19.east.lightspeed.net,degraded,east,0
10.60.55.231,NYCNYED11.northeast.lightspeed.net,active,northeast,0
10.30.134.224,SEAWAED94.west.lightspeed.net,active,west,0
10.60.164.62,NYCNYED55.northeast.lightspeed.net,active,northeast,0
10.10.109.139,DALTXDS10.central.lightspeed.net,active,central,0
10.60.138.182,BOSMART63.northeast.lightspeed.net,active,northeast,0
10.60.36.210,NYCNYAG08.northeast.lightspeed.net,active,,1
10.50.234.58,PHXAZRT65.southwest.lightspeed.net,active,southwest,0
10.30.32.131,SFOCADS51.west.lightspeed.net,active,west,0
10.30.127.122,SEAWASW02.west.lightspeed.net,active,west,0
10.50.141.146,ELPTXRT23.southwest.lightspeed.net,active,southwest,0
10.70.148.186,BOIIDED22.northwest.lightspeed.net,active,northwest,0
10.70.237.170,BOIIDED53.northwest.lightspeed.net,active,northwest,0
10.30.187.157,SEAWAED37.west.lightspeed.net,active,west,0
10.60.86.41,PHLPAED02.northeast.lightspeed.net,active,northeast,0
10.10.116.92,AUSTXED96.central.lightspeed.net,active,central,0
10.60.29.97,NYCNYDS42.northeast.lightspeed.net,degraded,,1
10.70.23.134,GEGWADS82.northwest.lightspeed.net,down,northwest,0
10.40.232.168,MIAFLED27.southeast.lightspeed.net,active,southeast,0
10.70.216.211,BOIIDAG65.northwest.lightspeed.net,degraded,northwest,0
10.60.204.202,NYCNYDS45.northeast.lightspeed.net,active,northeast,0
10.30.89.1,SEAWAED67.west.lightspeed.net,active,west,0
10.70.254.247,PORORED76.northwest.lightspeed.net,active,northwest,0
10.20.250.251,ATLGASW95.east.lightspeed.net,active,east,0
10.60.0.72,BOSMASW58.northeast.lightspeed.net,active,,1
10.60.80.47,NYCNYRT10.northeast.lightspeed.net,degraded,northeast,0
10.70.112.198,BOIIDED49.northwest.lightspeed.net,degraded,northwest,0
10.30.73.255,SFOCART38.west.lightspeed.net,active,west,0
10.70.129.28,PORORDS48.northwest.lightspeed.net,active,northwest,0
10.60.115.164,PHLPAED63.northeast.lightspeed.net,down,northeast,0
10.60.246.202,NYCNYSW14.northeast.lightspeed.net,active,northeast,0
10.10.43.147,AUSTXDS13.central.lightspeed.net,degraded,central,0
10.10.113.239,OKCOKSW60.central.lightspeed.net,down,central,0
10.30.247.68,SEAWAED46.west.lightspeed.net,active,west,0
10.70.103.116,BOIIDSW58.northwest.lightspeed.net,retired,northwest,0
10.60.53.8,NYCNYED19.northeast.lightspeed.net,active,,1
10.50.190.106,PHXAZED87.southwest.lightspeed.net,active,southwest,0
10.30.236.128,SEAWASW67.west.lightspeed.net,degraded,west,0
10.70.232.93,BOIIDSW61.northwest.lightspeed.net,active,northwest,0
10.10.12.176,AUSTXDS51.central.lightspeed.net,active,central,0
10.60.153.66,PHLPASW57.northeast.lightspeed.net,down,northeast,0
10.70.168.0,PORORED82.northwest.lightspeed.net,active,northwest,0
10.70.212.20,BOIIDRT56.northwest.lightspeed.net,active,northwest,0
10.30.106.198,SFOCAED16.west.lightspeed.net,active,west,0
10.50.93.23,ELPTXCO24.southwest.lightspeed.net,active,southwest,0
10.60.139.218,NYCNYCO14.northeast.lightspeed.net,active,northeast,0
10.60.148.128,BOSMADS56.northeast.lightspeed.net,active,,1
10.60.155.80,BOSMASW48.northeast.lightspeed.net,active,northeast,0
10.60.174.168,PHLPAAG39.northeast.lightspeed.net,active,northeast,0
10.60.139.48,BOSMART09.northeast.lightspeed.net,active,northeast,0
10.60.36.3,NYCNYSW26.northeast.lightspeed.net,retired,northeast,0
10.60.217.119,BOSMAED67.northeast.lightspeed.net,degraded,,1
10.10.65.131,DALTXRT07.central.lightspeed.net,active,central,0
10.60.143.166,NYCNYCO11.northeast.lightspeed.net,active,,1
10.10.214.101,AUSTXED76.central.lightspeed.net,active,central,0
10.60.217.13,NYCNYED62.northeast.lightspeed.net,active,northeast,0
10.70.37.131,PORORDS97.northwest.lightspeed.net,down,northwest,0
10.30.32.215,LAXCADS48.west.lightspeed.net,active,west,0
10.60.173.166,NYCNYDS68.northeast.lightspeed.net,down,northeast,0
10.70.213.80,PORORRT39.northwest.lightspeed.net,active,northwest,0
10.70.117.230,PORORCO97.northwest.lightspeed.net,active,northwest,0
10.70.177.216,BOIIDCO37.northwest.lightspeed.net,active,northwest,0
10.60.137.60,NYCNYRT36.northeast.lightspeed.net,down,northeast,0
10.10.76.185,AUSTXDS31.central.lightspeed.net,active,central,0
10.70.37.102,GEGWART55.northwest.lightspeed.net,active,northwest,0
10.60.227.96,BOSMADS44.northeast.lightspeed.net,active,,1
10.60.24.97,BOSMASW76.northeast.lightspeed.net,active,northeast,0
10.20.54.228,CLTNCED73.east.lightspeed.net,active,east,0
10.60.187.187,PHLPAED37.northeast.lightspeed.net,active,northeast,0
10.70.189.139,BOIIDCO80.northwest.lightspeed.net,degraded,northwest,0
10.20.235.96,ATLGADS13.east.lightspeed.net,active,east,0
10.70.128.215,PORORCO06.northwest.lightspeed.net,active,northwest,0
10.20.194.72,ATLGADS47.east.lightspeed.net,active,east,0
10.10.126.170,OKCOKSW74.central.lightspeed.net,active,central,0
10.20.62.79,ATLGASW77.east.lightspeed.net,active,east,0
10.30.252.133,LAXCASW83.west.lightspeed.net,active,west,0
10.70.104.248,GEGWAED76.northwest.lightspeed.net,down,northwest,0
10.70.137.188,BOIIDDS62.northwest.lightspeed.net,active,northwest,0
10.30.108.129,SEAWASW04.west.lightspeed.net,active,west,0
10.30.195.214,LAXCADS40.west.lightspeed.net,degraded,west,0
10.60.13.29,PHLPAED46.northeast.lightspeed.net,down,northeast,0
10.70.37.130,GEGWAED53.northwest.lightspeed.net,active,northwest,0
10.60.63.174,NYCNYED15.northeast.lightspeed.net,active,northeast,0
10.10.247.50,DALTXRT37.central.lightspeed.net,active,central,0
10.70.201.20,PORORCO11.northwest.lightspeed.net,down,northwest,0
10.10.180.5,OKCOKED96.central.lightspeed.net,active,central,0
10.20.148.199,PITPART60.east.lightspeed.net,active,east,0
10.20.128.146,CLTNCED90.east.lightspeed.net,active,east,0
10.30.217.247,LAXCAED46.west.lightspeed.net,active,west,0
10.70.89.214,PORORSW40.northwest.lightspeed.net,active,northwest,0
10.30.11.246,SEAWASW58.west.lightspeed.net,active,west,0
10.70.208.251,BOIIDDS96.northwest.lightspeed.net,active,northwest,0
10.30.123.233,LAXCASW04.west.lightspeed.net,active,west,0
10.70.93.202,BOIIDSW80.northwest.lightspeed.net,active,northwest,0
10.60.148.210,NYCNYED03.northeast.lightspeed.net,active,northeast,0
10.10.171.218,DALTXRT69.central.lightspeed.net,active,central,0
10.70.132.219,GEGWADS84.northwest.lightspeed.net,active,northwest,0
10.10.2.120,OKCOKAG08.central.lightspeed.net,degraded,central,0
10.70.137.219,GEGWASW88.northwest.lightspeed.net,active,northwest,0
10.30.4.133,LAXCAAG58.west.lightspeed.net,active,west,0
10.70.150.65,GEGWAED83.northwest.lightspeed.net,active,northwest,0
10.60.189.172,BOSMAAG98.northeast.lightspeed.net,active,northeast,0
10.70.123.237,GEGWAED18.northwest.lightspeed.net,active,northwest,0
10.30.157.32,LAXCASW90.west.lightspeed.net,active,west,0
10.70.52.66,PORORRT70.northwest.lightspeed.net,active,northwest,0
10.70.93.234,BOIIDED12.northwest.lightspeed.net,active,northwest,0
10.30.53.17,SEAWADS19.west.lightspeed.net,active,west,0
10.20.39.160,ATLGAED01.east.lightspeed.net,retired,east,0
10.30.59.12,SFOCAED30.west.lightspeed.net,active,west,0
10.50.61.45,PHXAZSW80.southwest.lightspeed.net,active,southwest,0
10.30.26.71,SEAWASW81.west.lightspeed.net,active,west,0
10.70.77.232,BOIIDRT72.northwest.lightspeed.net,degraded,northwest,0
10.30.184.127,SEAWAAG03.west.lightspeed.net,active,west,0
10.70.250.149,GEGWAAG59.northwest.lightspeed.net,active,northwest,0
10.50.29.125,ELPTXED84.southwest.lightspeed.net,active,southwest,0
10.70.109.64,BOIIDSW65.northwest.lightspeed.net,active,northwest,0
10.60.211.16,NYCNYSW34.northeast.lightspeed.net,active,,1
10.70.176.168,BOIIDDS18.northwest.lightspeed.net,active,northwest,0
10.60.215.227,NYCNYCO07.northeast.lightspeed.net,degraded,northeast,0
10.20.131.184,CLTNCRT60.east.lightspeed.net,degraded,east,0
10.70.53.156,GEGWASW82.northwest.lightspeed.net,active,northwest,0
10.60.117.85,PHLPART64.northeast.lightspeed.net,active,northeast,0
10.70.40.3,GEGWAAG19.northwest.lightspeed.net,active,northwest,0
10.60.17.40,BOSMAED38.northeast.lightspeed.net,active,northeast,0
10.60.223.73,NYCNYAG93.northeast.lightspeed.net,active,northeast,0
10.20.81.103,PITPAAG57.east.lightspeed.net,active,east,0
10.20.222.69,ATLGADS84.east.lightspeed.net,active,east,0
10.70.55.90,BOIIDED74.northwest.lightspeed.net,active,northwest,0
10.60.39.236,BOSMAAG70.northeast.lightspeed.net,active,northeast,0
10.30.17.240,SFOCAED23.west.lightspeed.net,active,west,0
10.70.68.248,BOIIDDS82.northwest.lightspeed.net,active,northwest,0
10.70.206.233,PORORED04.northwest.lightspeed.net,active,northwest,0
10.30.202.171,SFOCAED63.west.lightspeed.net,active,west,0
10.60.77.210,NYCNYAG77.northeast.lightspeed.net,active,,1
10.50.39.159,ABQNMDS61.southwest.lightspeed.net,active,southwest,0
10.70.131.14,GEGWAED57.northwest.lightspeed.net,active,northwest,0
10.60.132.209,PHLPART76.northeast.lightspeed.net,active,northeast,0
10.60.81.200,NYCNYED84.northeast.lightspeed.net,active,northeast,0
10.30.65.238,SEAWADS42.west.lightspeed.net,down,west,0
10.70.199.136,GEGWAAG53.northwest.lightspeed.net,active,northwest,0
10.70.92.222,BOIIDRT99.northwest.lightspeed.net,degraded,northwest,0
10.60.102.159,PHLPADS50.northeast.lightspeed.net,active,northeast,0
10.60.151.29,NYCNYED39.northeast.lightspeed.net,active,northeast,0
10.40.249.103,BNATNAG76.southeast.lightspeed.net,degraded,southeast,0
10.30.161.84,LAXCADS87.west.lightspeed.net,active,west,0
10.30.237.29,SEAWADS75.west.lightspeed.net,degraded,west,0
10.70.197.116,PORORDS28.northwest.lightspeed.net,active,northwest,0
10.70.107.22,GEGWASW29.northwest.lightspeed.net,active,northwest,0
10.70.7.235,PORORDS60.northwest.lightspeed.net,active,northwest,0
10.10.140.141,DALTXDS47.central.lightspeed.net,degraded,central,0
10.70.32.232,PORORRT88.northwest.lightspeed.net,active,northwest,0
10.50.138.3,PHXAZED93.southwest.lightspeed.net,down,southwest,0
10.20.16.60,PITPASW80.east.lightspeed.net,active,east,0
10.30.36.57,SFOCASW13.west.lightspeed.net,degraded,west,0
10.70.204.218,GEGWADS78.northwest.lightspeed.net,down,northwest,0
10.60.183.155,NYCNYDS27.northeast.lightspeed.net,down,northeast,0
10.20.229.99,PITPAED51.east.lightspeed.net,degraded,east,0
10.70.18.101,BOIIDRT96.northwest.lightspeed.net,active,northwest,0
10.30.22.203,SFOCAED92.west.lightspeed.net,active,west,0
10.60.153.144,NYCNYDS58.northeast.lightspeed.net,active,northeast,0
10.70.96.222,GEGWADS04.northwest.lightspeed.net,active,northwest,0
10.20.158.129,PITPACO55.east.lightspeed.net,down,east,0
10.60.187.34,NYCNYRT22.northeast.lightspeed.net,active,,1
10.20.178.64,CLTNCED53.east.lightspeed.net,active,east,0
10.60.255.185,NYCNYDS25.northeast.lightspeed.net,active,northeast,0
10.10.58.17,AUSTXSW72.central.lightspeed.net,degraded,central,0
10.60.176.179,PHLPAED49.northeast.lightspeed.net,active,northeast,0
10.30.178.140,LAXCASW20.west.lightspeed.net,active,west,0
10.30.71.191,LAXCADS54.west.lightspeed.net,down,west,0
10.20.138.47,PITPASW97.east.lightspeed.net,active,east,0
10.10.106.23,AUSTXSW76.central.lightspeed.net,active,central,0
10.50.160.104,ELPTXED63.southwest.lightspeed.net,active,southwest,0
10.60.53.193,PHLPACO56.northeast.lightspeed.net,degraded,northeast,0
10.70.150.84,PORORSW46.northwest.lightspeed.net,degraded,northwest,0
10.70.13.72,PORORED47.northwest.lightspeed.net,active,northwest,0
10.10.233.62,AUSTXED49.central.lightspeed.net,retired,central,0
10.30.7.62,SFOCAAG49.west.lightspeed.net,degraded,west,0
10.70.20.7,GEGWASW22.northwest.lightspeed.net,active,northwest,0
10.60.46.194,BOSMART45.northeast.lightspeed.net,active,northeast,0
10.70.150.207,BOIIDSW59.northwest.lightspeed.net,active,northwest,0
10.40.189.113,JAXFLSW14.southeast.lightspeed.net,degraded,southeast,0
10.20.7.26,CLTNCSW74.east.lightspeed.net,active,east,0
10.40.110.179,MIAFLED28.southeast.lightspeed.net,active,southeast,0
10.30.235.108,SEAWAED99.west.lightspeed.net,degraded,west,0
10.60.75.40,NYCNYCO64.northeast.lightspeed.net,active,northeast,0
10.70.54.163,GEGWADS58.northwest.lightspeed.net,active,northwest,0
10.30.113.199,LAXCADS97.west.lightspeed.net,active,west,0
10.30.213.183,LAXCASW69.west.lightspeed.net,active,west,0
10.70.80.236,BOIIDDS46.northwest.lightspeed.net,active,northwest,0
10.20.143.48,CLTNCED96.east.lightspeed.net,active,east,0
10.50.139.155,ABQNMSW94.southwest.lightspeed.net,active,southwest,0
10.60.170.44,NYCNYDS28.northeast.lightspeed.net,active,northeast,0
10.30.20.110,SEAWART61.west.lightspeed.net,active,west,0
10.30.176.144,SEAWASW28.west.lightspeed.net,down,west,0
10.30.114.222,SEAWAAG65.west.lightspeed.net,active,,1
10.30.248.168,SEAWASW82.west.lightspeed.net,degraded,west,0
10.30.247.73,SFOCART43.west.lightspeed.net,active,west,0
10.10.11.84,OKCOKAG76.central.lightspeed.net,active,central,0
10.30.171.81,SFOCAED89.west.lightspeed.net,active,west,0
10.60.166.39,PHLPADS30.northeast.lightspeed.net,degraded,northeast,0
10.30.154.225,SFOCASW71.west.lightspeed.net,active,west,0
10.70.38.236,BOIIDAG10.northwest.lightspeed.net,active,northwest,0
10.10.88.198,DALTXED77.central.lightspeed.net,active,central,0
10.20.8.112,PITPACO83.east.lightspeed.net,degraded,east,0
10.70.45.151,PORORSW04.northwest.lightspeed.net,down,northwest,0
10.50.219.155,PHXAZDS67.southwest.lightspeed.net,degraded,southwest,0
10.70.120.66,GEGWAED03.northwest.lightspeed.net,active,northwest,0
10.60.222.65,BOSMAED08.northeast.lightspeed.net,degraded,northeast,0
10.70.164.2,PORORED73.northwest.lightspeed.net,active,northwest,0
10.20.156.239,ATLGAED87.east.lightspeed.net,active,east,0
10.30.245.18,LAXCADS91.west.lightspeed.net,active,west,0
10.60.222.64,BOSMAAG90.northeast.lightspeed.net,active,northeast,0
10.30.199.201,SEAWAAG95.west.lightspeed.net,active,west,0
10.70.131.55,GEGWAAG94.northwest.lightspeed.net,degraded,northwest,0
10.70.50.25,PORORAG77.northwest.lightspeed.net,active,northwest,0
10.20.240.114,PITPAED96.east.lightspeed.net,active,east,0
10.20.173.87,PITPAED09.east.lightspeed.net,active,east,0
10.60.55.44,NYCNYED61.northeast.lightspeed.net,degraded,northeast,0
10.30.18.241,SEAWADS99.west.lightspeed.net,degraded,west,0
10.40.38.222,JAXFLED23.southeast.lightspeed.net,down,southeast,0
10.60.236.10,NYCNYED20.northeast.lightspeed.net,degraded,northeast,0
10.20.147.31,PITPACO36.east.lightspeed.net,down,east,0
10.40.18.41,BNATNED39.southeast.lightspeed.net,degraded,southeast,0
10.20.60.160,PITPAAG04.east.lightspeed.net,active,east,0
10.30.137.57,SFOCASW06.west.lightspeed.net,active,west,0
10.70.130.152,PORORSW38.northwest.lightspeed.net,active,northwest,0
10.70.156.154,PORORSW85.northwest.lightspeed.net,active,northwest,0
10.30.160.7,SFOCASW57.west.lightspeed.net,active,west,0
10.30.234.173,SFOCAAG14.west.lightspeed.net,degraded,west,0
10.20.24.226,CLTNCSW32.east.lightspeed.net,active,east,0
10.60.66.254,NYCNYSW71.northeast.lightspeed.net,active,northeast,0
10.70.121.49,GEGWART09.northwest.lightspeed.net,active,northwest,0
10.30.56.61,LAXCADS45.west.lightspeed.net,active,west,0
10.70.207.52,BOIIDDS12.northwest.lightspeed.net,degraded,northwest,0
10.70.102.214,GEGWASW12.northwest.lightspeed.net,active,northwest,0
10.60.168.39,BOSMADS29.northeast.lightspeed.net,active,northeast,0
10.70.173.239,GEGWASW36.northwest.lightspeed.net,degraded,northwest,0
10.60.72.221,NYCNYAG91.northeast.lightspeed.net,active,,1
10.60.48.102,PHLPADS32.northeast.lightspeed.net,active,,1
10.60.125.16,NYCNYSW21.northeast.lightspeed.net,degraded,northeast,0
10.10.75.188,DALTXED98.central.lightspeed.net,active,central,0
10.20.28.75,ATLGAAG33.east.lightspeed.net,active,east,0
10.70.212.180,GEGWAED50.northwest.lightspeed.net,active,northwest,0
10.30.241.249,SEAWART90.west.lightspeed.net,active,west,0
10.60.153.125,PHLPADS11.northeast.lightspeed.net,retired,northeast,0
10.10.196.243,AUSTXRT30.central.lightspeed.net,active,central,0
10.60.133.30,NYCNYAG94.northeast.lightspeed.net,active,northeast,0
10.10.171.210,AUSTXCO01.central.lightspeed.net,degraded,central,0
10.60.27.195,NYCNYRT43.northeast.lightspeed.net,active,northeast,0
10.60.226.39,BOSMAED45.northeast.lightspeed.net,active,,1
10.70.61.92,BOIIDSW62.northwest.lightspeed.net,active,northwest,0
10.60.194.217,NYCNYED29.northeast.lightspeed.net,active,northeast,0
10.40.34.57,JAXFLCO62.southeast.lightspeed.net,active,southeast,0
10.30.87.224,SFOCAED01.west.lightspeed.net,active,west,0
10.20.78.37,PITPAED23.east.lightspeed.net,active,east,0
10.70.19.211,PORORDS49.northwest.lightspeed.net,degraded,northwest,0
10.60.10.226,NYCNYSW19.northeast.lightspeed.net,degraded,,1
10.60.99.39,NYCNYED49.northeast.lightspeed.net,down,northeast,0
10.20.33.114,CLTNCSW12.east.lightspeed.net,active,east,0
10.20.157.49,CLTNCSW03.east.lightspeed.net,active,east,0
10.60.210.183,NYCNYSW79.northeast.lightspeed.net,degraded,northeast,0
10.30.85.35,LAXCAED82.west.lightspeed.net,degraded,west,0
10.60.35.59,NYCNYCO99.northeast.lightspeed.net,active,,1
10.70.119.189,PORORDS21.northwest.lightspeed.net,active,northwest,0
10.70.30.70,BOIIDDS49.northwest.lightspeed.net,active,northwest,0
10.60.203.26,NYCNYDS54.northeast.lightspeed.net,active,northeast,0
10.70.139.20,PORORED31.northwest.lightspeed.net,active,northwest,0
10.10.141.88,OKCOKDS11.central.lightspeed.net,down,central,0
10.40.207.175,JAXFLAG77.southeast.lightspeed.net,active,southeast,0
10.30.233.239,LAXCAED86.west.lightspeed.net,active,west,0
10.30.206.197,LAXCASW95.west.lightspeed.net,active,west,0
10.70.102.79,BOIIDSW15.northwest.lightspeed.net,active,northwest,0
10.10.106.235,OKCOKDS71.central.lightspeed.net,active,central,0
10.30.226.230,SFOCADS11.west.lightspeed.net,retired,west,0
10.70.87.75,GEGWASW38.northwest.lightspeed.net,active,northwest,0
10.70.109.98,BOIIDDS54.northwest.lightspeed.net,active,northwest,0
10.10.34.154,OKCOKDS77.central.lightspeed.net,active,central,0
10.20.203.86,PITPADS28.east.lightspeed.net,active,east,0
10.60.77.189,BOSMADS22.northeast.lightspeed.net,active,,1
10.70.131.6,GEGWAAG68.northwest.lightspeed.net,active,northwest,0
10.10.126.107,DALTXDS73.central.lightspeed.net,active,central,0
10.70.101.81,GEGWADS11.northwest.lightspeed.net,active,northwest,0
10.50.66.218,ABQNMSW21.southwest.lightspeed.net,active,southwest,0
10.50.152.165,ABQNMED98.southwest.lightspeed.net,degraded,southwest,0
10.30.82.215,SEAWASW16.west.lightspeed.net,degraded,west,0
10.70.138.45,GEGWADS20.northwest.lightspeed.net,active,northwest,0
10.60.45.27,BOSMAAG67.northeast.lightspeed.net,degraded,northeast,0
10.60.130.82,NYCNYAG03.northeast.lightspeed.net,active,northeast,0
10.70.161.97,BOIIDSW63.northwest.lightspeed.net,active,northwest,0
10.40.113.207,JAXFLSW26.southeast.lightspeed.net,retired,southeast,0
