ip_address,hostname,fqdn,region,status,vendor,model,role,missing_in_inventory,missing_in_ipam,site_code,state_code,role_code,parsed_role,parsed_region
10.30.27.27,SEAWAED43,SEAWAED43.west.lightspeed.net,west,active,Juniper,SRX345,edge,1,0,SEA,WA,ED,edge,west
10.10.28.117,AUSTXDS24,AUSTXDS24.central.lightspeed.net,central,retired,ADVA,FSP150,dist,0,0,AUS,TX,DS,dist,central
10.60.36.222,PHLPADS73,PHLPADS73.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist,0,0,PHL,PA,DS,dist,northeast
10.50.90.226,ABQNMAG89,ABQNMAG89.southwest.lightspeed.net,southwest,retired,Arista,7280R,agg,0,0,ABQ,NM,AG,agg,southwest
10.30.31.74,SEAWAED12,SEAWAED12.west.lightspeed.net,west,down,Cisco,ISR4431,edge,1,0,SEA,WA,ED,edge,west
10.70.244.99,GEGWADS91,GEGWADS91.northwest.lightspeed.net,northwest,degraded,Juniper,QFX5120,dist,1,0,GEG,WA,DS,dist,northwest
10.10.37.156,OKCOKCO92,OKCOKCO92.central.lightspeed.net,central,active,Juniper,MX204,core,0,0,OKC,OK,CO,core,central
10.40.74.153,BNATNED66,BNATNED66.southeast.lightspeed.net,southeast,active,Juniper,SRX345,edge,0,0,BNA,TN,ED,edge,southeast
10.10.156.33,OKCOKAG20,OKCOKAG20.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0,OKC,OK,AG,agg,central
10.30.254.112,LAXCADS61,LAXCADS61.west.lightspeed.net,west,active,ADVA,FSP150,dist,0,0,LAX,CA,DS,dist,west
10.60.94.243,PHLPASW02,PHLPASW02.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0,PHL,PA,SW,sw,northeast
10.60.8.139,PHLPAED01,PHLPAED01.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge,1,1,PHL,PA,ED,edge,northeast
10.70.255.226,GEGWAAG52,GEGWAAG52.northwest.lightspeed.net,northwest,active,Arista,7280R,agg,0,0,GEG,WA,AG,agg,northwest
10.20.240.251,PITPAED72,PITPAED72.east.lightspeed.net,east,active,Cisco,ISR4431,edge,0,0,PIT,PA,ED,edge,east
10.70.27.6,PORORDS29,PORORDS29.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist,0,0,POR,OR,DS,dist,northwest
10.70.7.133,BOIIDCO55,BOIIDCO55.northwest.lightspeed.net,northwest,active,Juniper,MX204,core,0,0,BOI,ID,CO,core,northwest
10.40.207.53,JAXFLSW32,JAXFLSW32.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw,0,0,JAX,FL,SW,sw,southeast
10.60.52.169,PHLPAED44,PHLPAED44.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge,1,0,PHL,PA,ED,edge,northeast
10.30.194.194,SEAWART82,SEAWART82.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0,SEA,WA,RT,rtr,west
10.70.31.149,PORORSW39,PORORSW39.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0,POR,OR,SW,sw,northwest
10.70.86.209,BOIIDED87,BOIIDED87.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge,1,0,BOI,ID,ED,edge,northwest
10.70.173.182,BOIIDSW33,BOIIDSW33.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0,BOI,ID,SW,sw,northwest
10.70.116.28,PORORDS73,PORORDS73.northwest.lightspeed.net,northwest,down,ADVA,FSP150,dist,0,0,POR,OR,DS,dist,northwest
10.20.94.113,PITPACO69,PITPACO69.east.lightspeed.net,east,active,Juniper,MX204,core,0,0,PIT,PA,CO,core,east
10.30.234.190,SFOCADS27,SFOCADS27.west.lightspeed.net,west,active,Juniper,QFX5120,dist,0,0,SFO,CA,DS,dist,west
10.20.231.69,ATLGADS20,ATLGADS20.east.lightspeed.net,east,active,Juniper,QFX5120,dist,0,0,ATL,GA,DS,dist,east
10.60.49.68,NYCNYDS46,NYCNYDS46.northeast.lightspeed.net,northeast,degraded,Juniper,QFX5120,dist,0,1,NYC,NY,DS,dist,northeast
10.70.141.99,PORORAG44,PORORAG44.northwest.lightspeed.net,northwest,active,Arista,7280R,agg,0,0,POR,OR,AG,agg,northwest
10.60.28.75,BOSMAAG12,BOSMAAG12.northeast.lightspeed.net,northeast,down,Arista,7280R,agg,0,0,BOS,MA,AG,agg,northeast
10.60.127.4,BOSMART90,BOSMART90.northeast.lightspeed.net,northeast,degraded,Arista,7050X3,rtr,0,0,BOS,MA,RT,rtr,northeast
10.60.210.142,BOSMACO86,BOSMACO86.northeast.lightspeed.net,northeast,degraded,Juniper,MX204,core,0,0,BOS,MA,CO,core,northeast
10.30.129.224,LAXCAED16,LAXCAED16.west.lightspeed.net,west,degraded,Cisco,ISR4431,edge,1,0,LAX,CA,ED,edge,west
10.30.172.192,LAXCASW51,LAXCASW51.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0,LAX,CA,SW,sw,west
10.50.110.35,ELPTXDS87,ELPTXDS87.southwest.lightspeed.net,southwest,retired,Juniper,QFX5120,dist,0,0,ELP,TX,DS,dist,southwest
10.60.223.173,BOSMAAG73,BOSMAAG73.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg,0,0,BOS,MA,AG,agg,northeast
10.10.161.38,OKCOKDS07,OKCOKDS07.central.lightspeed.net,central,active,ADVA,FSP150,dist,0,0,OKC,OK,DS,dist,central
10.30.148.97,SEAWAED25,SEAWAED25.west.lightspeed.net,west,active,RAD,ETX-2,edge,0,0,SEA,WA,ED,edge,west
10.40.246.242,JAXFLCO38,JAXFLCO38.southeast.lightspeed.net,southeast,down,Nokia,7750 SR-1,core,0,0,JAX,FL,CO,core,southeast
10.10.248.27,AUSTXSW71,AUSTXSW71.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0,AUS,TX,SW,sw,central
10.30.220.14,SEAWAAG68,SEAWAAG68.west.lightspeed.net,west,active,Arista,7280R,agg,0,0,SEA,WA,AG,agg,west
10.60.34.242,NYCNYAG71,NYCNYAG71.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,1,NYC,NY,AG,agg,northeast
10.70.205.109,GEGWAED69,GEGWAED69.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge,0,0,GEG,WA,ED,edge,northwest
10.20.155.60,CLTNCSW77,CLTNCSW77.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0,CLT,NC,SW,sw,east
10.30.138.73,SFOCAED64,SFOCAED64.west.lightspeed.net,west,active,Cisco,ISR4431,edge,1,0,SFO,CA,ED,edge,west
10.30.207.114,SEAWAAG06,SEAWAAG06.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,0,SEA,WA,AG,agg,west
10.10.87.203,DALTXAG12,DALTXAG12.central.lightspeed.net,central,down,ADVA,FSP3000,agg,0,0,DAL,TX,AG,agg,central
10.60.138.224,PHLPAED48,PHLPAED48.northeast.lightspeed.net,northeast,retired,Juniper,SRX345,edge,1,0,PHL,PA,ED,edge,northeast
10.20.60.178,PITPART30,PITPART30.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0,PIT,PA,RT,rtr,east
10.40.129.139,MIAFLDS68,MIAFLDS68.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist,0,0,MIA,FL,DS,dist,southeast
10.10.207.244,DALTXAG31,DALTXAG31.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0,DAL,TX,AG,agg,central
10.10.211.1,AUSTXED18,AUSTXED18.central.lightspeed.net,central,active,Cisco,ISR4431,edge,1,0,AUS,TX,ED,edge,central
10.30.62.108,SEAWAAG73,SEAWAAG73.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,0,SEA,WA,AG,agg,west
10.60.212.141,BOSMAED10,BOSMAED10.northeast.lightspeed.net,northeast,degraded,Juniper,SRX345,edge,1,1,BOS,MA,ED,edge,northeast
10.30.122.235,SEAWADS77,SEAWADS77.west.lightspeed.net,west,active,Juniper,QFX5120,dist,0,0,SEA,WA,DS,dist,west
10.60.212.17,PHLPAED79,PHLPAED79.northeast.lightspeed.net,northeast,degraded,RAD,ETX-2,edge,0,1,PHL,PA,ED,edge,northeast
10.30.163.217,SEAWADS57,SEAWADS57.west.lightspeed.net,west,active,ADVA,FSP150,dist,1,0,SEA,WA,DS,dist,west
10.10.176.215,OKCOKRT11,OKCOKRT11.central.lightspeed.net,central,active,Arista,7050X3,rtr,0,0,OKC,OK,RT,rtr,central
10.20.244.4,CLTNCED57,CLTNCED57.east.lightspeed.net,east,active,Cisco,ISR4431,edge,0,0,CLT,NC,ED,edge,east
10.70.62.142,BOIIDAG96,BOIIDAG96.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg,0,0,BOI,ID,AG,agg,northwest
10.10.109.56,OKCOKED82,OKCOKED82.central.lightspeed.net,central,active,Cisco,ISR4431,edge,0,0,OKC,OK,ED,edge,central
10.70.137.90,PORORED03,PORORED03.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge,1,0,POR,OR,ED,edge,northwest
10.60.12.223,PHLPART13,PHLPART13.northeast.lightspeed.net,northeast,down,Arista,7050X3,rtr,0,0,PHL,PA,RT,rtr,northeast
10.50.105.47,ELPTXED78,ELPTXED78.southwest.lightspeed.net,southwest,degraded,RAD,ETX-2,edge,0,0,ELP,TX,ED,edge,southwest
10.30.176.102,LAXCAED29,LAXCAED29.west.lightspeed.net,west,active,Juniper,SRX345,edge,1,0,LAX,CA,ED,edge,west
10.70.133.244,GEGWART23,GEGWART23.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr,0,0,GEG,WA,RT,rtr,northwest
10.70.30.143,PORORED43,PORORED43.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge,1,0,POR,OR,ED,edge,northwest
10.30.220.150,LAXCART04,LAXCART04.west.lightspeed.net,west,retired,Arista,7050X3,rtr,0,0,LAX,CA,RT,rtr,west
10.60.230.7,PHLPAAG06,PHLPAAG06.northeast.lightspeed.net,northeast,degraded,Arista,7280R,agg,0,0,PHL,PA,AG,agg,northeast
10.70.150.179,PORORDS23,PORORDS23.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist,0,0,POR,OR,DS,dist,northwest
10.40.18.131,JAXFLED81,JAXFLED81.southeast.lightspeed.net,southeast,retired,Juniper,SRX345,edge,0,0,JAX,FL,ED,edge,southeast
10.30.173.202,SEAWAED27,SEAWAED27.west.lightspeed.net,west,degraded,RAD,ETX-2,edge,1,0,SEA,WA,ED,edge,west
10.10.37.43,OKCOKCO16,OKCOKCO16.central.lightspeed.net,central,retired,Nokia,7750 SR-1,core,0,0,OKC,OK,CO,core,central
10.70.208.85,GEGWASW32,GEGWASW32.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0,GEG,WA,SW,sw,northwest
10.20.79.150,CLTNCSW72,CLTNCSW72.east.lightspeed.net,east,down,Cisco,Catalyst9300,sw,0,0,CLT,NC,SW,sw,east
10.60.169.105,PHLPART20,PHLPART20.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0,PHL,PA,RT,rtr,northeast
10.20.30.194,CLTNCDS49,CLTNCDS49.east.lightspeed.net,east,active,ADVA,FSP150,dist,0,0,CLT,NC,DS,dist,east
10.70.210.125,BOIIDDS78,BOIIDDS78.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist,1,0,BOI,ID,DS,dist,northwest
10.40.87.171,BNATNDS45,BNATNDS45.southeast.lightspeed.net,southeast,degraded,ADVA,FSP150,dist,0,0,BNA,TN,DS,dist,southeast
10.70.104.18,GEGWAED03,GEGWAED03.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge,1,0,GEG,WA,ED,edge,northwest
10.20.13.252,CLTNCDS63,CLTNCDS63.east.lightspeed.net,east,active,Juniper,QFX5120,dist,0,0,CLT,NC,DS,dist,east
10.70.217.238,GEGWADS39,GEGWADS39.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist,0,0,GEG,WA,DS,dist,northwest
10.60.224.249,PHLPAED39,PHLPAED39.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge,1,1,PHL,PA,ED,edge,northeast
10.70.75.53,PORORSW48,PORORSW48.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0,POR,OR,SW,sw,northwest
10.30.243.132,LAXCADS45,LAXCADS45.west.lightspeed.net,west,active,Juniper,QFX5120,dist,0,0,LAX,CA,DS,dist,west
10.40.226.126,BNATNDS05,BNATNDS05.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist,0,0,BNA,TN,DS,dist,southeast
10.30.226.177,SEAWASW50,SEAWASW50.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0,SEA,WA,SW,sw,west
10.50.31.25,PHXAZDS26,PHXAZDS26.southwest.lightspeed.net,southwest,degraded,ADVA,FSP150,dist,0,0,PHX,AZ,DS,dist,southwest
10.60.69.156,NYCNYED57,NYCNYED57.northeast.lightspeed.net,northeast,degraded,Cisco,ISR4431,edge,1,0,NYC,NY,ED,edge,northeast
10.20.89.142,ATLGAED11,ATLGAED11.east.lightspeed.net,east,active,Cisco,ISR4431,edge,1,0,ATL,GA,ED,edge,east
10.30.139.111,SFOCAED36,SFOCAED36.west.lightspeed.net,west,active,RAD,ETX-2,edge,1,0,SFO,CA,ED,edge,west
10.60.58.78,BOSMASW87,BOSMASW87.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,1,BOS,MA,SW,sw,northeast
10.10.130.118,DALTXRT55,DALTXRT55.central.lightspeed.net,central,active,Arista,7050X3,rtr,0,0,DAL,TX,RT,rtr,central
10.30.117.148,SEAWADS94,SEAWADS94.west.lightspeed.net,west,active,Juniper,QFX5120,dist,0,0,SEA,WA,DS,dist,west
10.60.151.162,BOSMAAG49,BOSMAAG49.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg,0,0,BOS,MA,AG,agg,northeast
10.60.67.210,BOSMAED70,BOSMAED70.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge,0,1,BOS,MA,ED,edge,northeast
10.10.12.196,DALTXED40,DALTXED40.central.lightspeed.net,central,active,RAD,ETX-2,edge,1,0,DAL,TX,ED,edge,central
10.70.149.137,BOIIDED83,BOIIDED83.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge,1,0,BOI,ID,ED,edge,northwest
10.70.91.206,PORORRT42,PORORRT42.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr,0,0,POR,OR,RT,rtr,northwest
10.20.74.93,ATLGASW81,ATLGASW81.east.lightspeed.net,east,retired,Cisco,Catalyst9300,sw,0,0,ATL,GA,SW,sw,east
10.10.7.47,AUSTXED29,AUSTXED29.central.lightspeed.net,central,degraded,RAD,ETX-2,edge,0,0,AUS,TX,ED,edge,central
10.30.96.248,SFOCACO54,SFOCACO54.west.lightspeed.net,west,active,Juniper,MX204,core,0,0,SFO,CA,CO,core,west
10.70.39.15,GEGWASW81,GEGWASW81.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0,GEG,WA,SW,sw,northwest
10.40.50.30,JAXFLAG84,JAXFLAG84.southeast.lightspeed.net,southeast,active,Arista,7280R,agg,0,0,JAX,FL,AG,agg,southeast
10.60.55.39,BOSMAAG62,BOSMAAG62.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,0,BOS,MA,AG,agg,northeast
10.60.137.153,PHLPART33,PHLPART33.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,1,PHL,PA,RT,rtr,northeast
10.10.12.45,OKCOKSW70,OKCOKSW70.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0,OKC,OK,SW,sw,central
10.60.116.116,PHLPAAG75,PHLPAAG75.northeast.lightspeed.net,northeast,degraded,Arista,7280R,agg,0,1,PHL,PA,AG,agg,northeast
10.70.50.187,BOIIDRT17,BOIIDRT17.northwest.lightspeed.net,northwest,down,Arista,7050X3,rtr,1,0,BOI,ID,RT,rtr,northwest
10.70.8.208,BOIIDRT77,BOIIDRT77.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0,BOI,ID,RT,rtr,northwest
10.30.89.49,SFOCAAG35,SFOCAAG35.west.lightspeed.net,west,active,Arista,7280R,agg,0,1,SFO,CA,AG,agg,west
10.70.107.74,BOIIDRT71,BOIIDRT71.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0,BOI,ID,RT,rtr,northwest
10.60.206.63,PHLPADS77,PHLPADS77.northeast.lightspeed.net,northeast,down,Juniper,QFX5120,dist,0,0,PHL,PA,DS,dist,northeast
10.50.4.170,ABQNMSW39,ABQNMSW39.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0,ABQ,NM,SW,sw,southwest
10.50.209.98,ABQNMED61,ABQNMED61.southwest.lightspeed.net,southwest,active,Juniper,SRX345,edge,0,0,ABQ,NM,ED,edge,southwest
10.10.60.43,DALTXRT43,DALTXRT43.central.lightspeed.net,central,active,Arista,7050X3,rtr,0,0,DAL,TX,RT,rtr,central
10.20.243.224,CLTNCED46,CLTNCED46.east.lightspeed.net,east,active,Juniper,SRX345,edge,1,0,CLT,NC,ED,edge,east
10.60.223.189,PHLPAED60,PHLPAED60.northeast.lightspeed.net,northeast,degraded,Cisco,ISR4431,edge,1,0,PHL,PA,ED,edge,northeast
10.60.234.216,BOSMASW48,BOSMASW48.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,1,BOS,MA,SW,sw,northeast
10.70.22.59,PORORSW71,PORORSW71.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw,0,0,POR,OR,SW,sw,northwest
10.70.6.54,BOIIDAG12,BOIIDAG12.northwest.lightspeed.net,northwest,down,Arista,7280R,agg,0,0,BOI,ID,AG,agg,northwest
10.10.206.233,OKCOKED78,OKCOKED78.central.lightspeed.net,central,active,Cisco,ISR4431,edge,0,0,OKC,OK,ED,edge,central
10.30.43.66,SFOCASW94,SFOCASW94.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0,SFO,CA,SW,sw,west
10.70.27.142,PORORDS52,PORORDS52.northwest.lightspeed.net,northwest,down,Juniper,QFX5120,dist,0,0,POR,OR,DS,dist,northwest
10.20.163.173,ATLGADS07,ATLGADS07.east.lightspeed.net,east,active,ADVA,FSP150,dist,0,0,ATL,GA,DS,dist,east
10.70.231.248,BOIIDDS56,BOIIDDS56.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist,0,0,BOI,ID,DS,dist,northwest
10.10.37.124,OKCOKED92,OKCOKED92.central.lightspeed.net,central,active,Juniper,SRX345,edge,1,0,OKC,OK,ED,edge,central
10.20.233.75,CLTNCDS20,CLTNCDS20.east.lightspeed.net,east,active,Juniper,QFX5120,dist,0,0,CLT,NC,DS,dist,east
10.10.96.182,OKCOKSW90,OKCOKSW90.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0,OKC,OK,SW,sw,central
10.60.234.130,PHLPAED82,PHLPAED82.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge,0,0,PHL,PA,ED,edge,northeast
10.10.62.103,DALTXDS22,DALTXDS22.central.lightspeed.net,central,active,Juniper,QFX5120,dist,0,0,DAL,TX,DS,dist,central
10.60.159.43,NYCNYAG78,NYCNYAG78.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg,0,0,NYC,NY,AG,agg,northeast
10.30.13.102,SEAWADS20,SEAWADS20.west.lightspeed.net,west,active,ADVA,FSP150,dist,0,0,SEA,WA,DS,dist,west
10.70.135.44,PORORED22,PORORED22.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge,1,1,POR,OR,ED,edge,northwest
10.60.231.88,PHLPAED66,PHLPAED66.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge,1,1,PHL,PA,ED,edge,northeast
10.30.146.39,SFOCADS43,SFOCADS43.west.lightspeed.net,west,degraded,ADVA,FSP150,dist,0,0,SFO,CA,DS,dist,west
10.70.226.253,GEGWADS33,GEGWADS33.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist,1,1,GEG,WA,DS,dist,northwest
10.70.233.97,BOIIDRT07,BOIIDRT07.northwest.lightspeed.net,northwest,down,Arista,7050X3,rtr,0,0,BOI,ID,RT,rtr,northwest
10.70.160.247,BOIIDED64,BOIIDED64.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge,0,0,BOI,ID,ED,edge,northwest
10.60.130.29,PHLPAED43,PHLPAED43.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge,1,0,PHL,PA,ED,edge,northeast
10.20.128.181,ATLGAAG58,ATLGAAG58.east.lightspeed.net,east,active,ADVA,FSP3000,agg,0,0,ATL,GA,AG,agg,east
10.70.4.71,BOIIDSW58,BOIIDSW58.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0,BOI,ID,SW,sw,northwest
10.30.166.53,SEAWASW52,SEAWASW52.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0,SEA,WA,SW,sw,west
10.10.164.250,OKCOKAG65,OKCOKAG65.central.lightspeed.net,central,active,Arista,7280R,agg,0,0,OKC,OK,AG,agg,central
10.30.91.45,LAXCAAG67,LAXCAAG67.west.lightspeed.net,west,active,Arista,7280R,agg,0,0,LAX,CA,AG,agg,west
10.10.220.198,OKCOKSW71,OKCOKSW71.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0,OKC,OK,SW,sw,central
10.70.84.58,BOIIDDS81,BOIIDDS81.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist,0,0,BOI,ID,DS,dist,northwest
10.40.14.255,MIAFLED67,MIAFLED67.southeast.lightspeed.net,southeast,active,Juniper,SRX345,edge,1,0,MIA,FL,ED,edge,southeast
10.70.228.78,BOIIDED72,BOIIDED72.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge,0,0,BOI,ID,ED,edge,northwest
10.10.47.110,AUSTXED59,AUSTXED59.central.lightspeed.net,central,active,RAD,ETX-2,edge,0,0,AUS,TX,ED,edge,central
10.20.60.218,CLTNCED80,CLTNCED80.east.lightspeed.net,east,active,RAD,ETX-2,edge,0,0,CLT,NC,ED,edge,east
10.70.134.155,GEGWASW07,GEGWASW07.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw,0,0,GEG,WA,SW,sw,northwest
10.40.121.161,BNATNED30,BNATNED30.southeast.lightspeed.net,southeast,active,RAD,ETX-2,edge,0,0,BNA,TN,ED,edge,southeast
10.30.11.41,SFOCAED43,SFOCAED43.west.lightspeed.net,west,degraded,Cisco,ISR4431,edge,1,1,SFO,CA,ED,edge,west
10.30.47.248,LAXCADS13,LAXCADS13.west.lightspeed.net,west,active,ADVA,FSP150,dist,0,0,LAX,CA,DS,dist,west
10.60.20.242,NYCNYED05,NYCNYED05.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge,1,1,NYC,NY,ED,edge,northeast
10.70.157.222,BOIIDSW81,BOIIDSW81.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0,BOI,ID,SW,sw,northwest
10.70.203.21,GEGWADS01,GEGWADS01.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist,0,1,GEG,WA,DS,dist,northwest
10.30.5.16,SEAWASW42,SEAWASW42.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0,SEA,WA,SW,sw,west
10.30.199.209,SFOCAED17,SFOCAED17.west.lightspeed.net,west,active,Juniper,SRX345,edge,0,0,SFO,CA,ED,edge,west
10.60.215.48,BOSMAED77,BOSMAED77.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge,0,0,BOS,MA,ED,edge,northeast
10.70.84.129,GEGWADS20,GEGWADS20.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist,0,0,GEG,WA,DS,dist,northwest
10.50.184.40,ELPTXED75,ELPTXED75.southwest.lightspeed.net,southwest,degraded,RAD,ETX-2,edge,1,0,ELP,TX,ED,edge,southwest
10.10.244.133,DALTXDS39,DALTXDS39.central.lightspeed.net,central,active,Juniper,QFX5120,dist,0,0,DAL,TX,DS,dist,central
10.70.175.128,GEGWART76,GEGWART76.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0,GEG,WA,RT,rtr,northwest
10.50.165.88,ELPTXED61,ELPTXED61.southwest.lightspeed.net,southwest,active,Juniper,SRX345,edge,0,0,ELP,TX,ED,edge,southwest
10.50.151.57,ELPTXSW39,ELPTXSW39.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0,ELP,TX,SW,sw,southwest
10.30.205.118,SFOCASW32,SFOCASW32.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0,SFO,CA,SW,sw,west
10.20.254.49,PITPADS69,PITPADS69.east.lightspeed.net,east,active,Juniper,QFX5120,dist,0,0,PIT,PA,DS,dist,east
10.20.126.97,PITPAED77,PITPAED77.east.lightspeed.net,east,active,Juniper,SRX345,edge,1,0,PIT,PA,ED,edge,east
10.70.196.49,BOIIDED25,BOIIDED25.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge,1,0,BOI,ID,ED,edge,northwest
10.70.215.143,BOIIDDS99,BOIIDDS99.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist,0,0,BOI,ID,DS,dist,northwest
10.30.74.234,SFOCASW56,SFOCASW56.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,1,SFO,CA,SW,sw,west
10.60.128.16,NYCNYED70,NYCNYED70.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge,0,0,NYC,NY,ED,edge,northeast
10.30.223.42,SEAWASW24,SEAWASW24.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0,SEA,WA,SW,sw,west
10.30.220.238,SEAWADS40,SEAWADS40.west.lightspeed.net,west,active,Juniper,QFX5120,dist,0,0,SEA,WA,DS,dist,west
10.70.132.83,GEGWADS59,GEGWADS59.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist,0,0,GEG,WA,DS,dist,northwest
10.20.20.32,PITPART63,PITPART63.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0,PIT,PA,RT,rtr,east
10.60.201.15,NYCNYCO23,NYCNYCO23.northeast.lightspeed.net,northeast,active,Juniper,MX204,core,0,1,NYC,NY,CO,core,northeast
10.30.22.229,SEAWAED68,SEAWAED68.west.lightspeed.net,west,degraded,RAD,ETX-2,edge,0,0,SEA,WA,ED,edge,west
10.30.248.118,LAXCASW82,LAXCASW82.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,1,0,LAX,CA,SW,sw,west
10.10.95.205,AUSTXED64,AUSTXED64.central.lightspeed.net,central,active,Juniper,SRX345,edge,1,0,AUS,TX,ED,edge,central
10.30.176.98,SEAWART40,SEAWART40.west.lightspeed.net,west,degraded,Arista,7050X3,rtr,0,0,SEA,WA,RT,rtr,west
10.50.62.171,ELPTXSW66,ELPTXSW66.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0,ELP,TX,SW,sw,southwest
10.30.15.30,SFOCACO90,SFOCACO90.west.lightspeed.net,west,degraded,Cisco,NCS540,core,0,0,SFO,CA,CO,core,west
10.70.178.98,BOIIDAG43,BOIIDAG43.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg,0,0,BOI,ID,AG,agg,northwest
10.50.207.155,ELPTXED10,ELPTXED10.southwest.lightspeed.net,southwest,down,Cisco,ISR4431,edge,1,0,ELP,TX,ED,edge,southwest
10.50.112.119,ELPTXCO76,ELPTXCO76.southwest.lightspeed.net,southwest,active,Cisco,NCS540,core,0,0,ELP,TX,CO,core,southwest
