ip_address,hostname,fqdn,region,status,vendor,model
10.20.158.226,ATLDS52,ATLDS52.east.lightspeed.net,east,active,Juniper,MX204
10.70.63.189,GEGAG71,GEGAG71.northwest.lightspeed.net,northwest,active,Cisco,NCS540
10.10.184.76,AUSED70,AUSED70.central.lightspeed.net,central,down,Arista,7280R
10.20.171.242,PITRT13,PITRT13.east.lightspeed.net,east,active,Nokia,7750 SR-1
10.30.20.197,SFOED07,SFOED07.west.lightspeed.net,west,retired,Arista,7280R
10.70.106.131,BOIDS60,BOIDS60.northwest.lightspeed.net,northwest,active,Cisco,ISR4431
10.40.0.129,JAXDS19,JAXDS19.southeast.lightspeed.net,southeast,degraded,RAD,ETX-2
10.30.118.163,SFOAG48,SFOAG48.west.lightspeed.net,west,degraded,Arista,7280R
10.30.43.164,SFOSW31,SFOSW31.west.lightspeed.net,west,active,Arista,7280R
10.60.83.183,BOSCO31,BOSCO31.northeast.lightspeed.net,northeast,active,Juniper,MX204
10.30.62.249,LAXSW52,LAXSW52.west.lightspeed.net,west,active,RAD,ETX-2
10.40.252.214,BNART40,BNART40.southeast.lightspeed.net,southeast,active,Nokia,7750 SR-1
10.60.60.223,PHLCO78,PHLCO78.northeast.lightspeed.net,northeast,active,Juniper,MX204
10.30.167.102,SFOSW01,SFOSW01.west.lightspeed.net,west,active,ADVA,FSP150
10.50.10.122,PHXRT32,PHXRT32.southwest.lightspeed.net,southwest,active,Cisco,ISR4431
10.30.213.137,SEAED13,SEAED13.west.lightspeed.net,west,degraded,Nokia,7750 SR-1
10.30.206.112,LAXAG63,LAXAG63.west.lightspeed.net,west,active,ADVA,FSP3000
10.60.137.182,BOSAG37,BOSAG37.northeast.lightspeed.net,northeast,active,ADVA,FSP150
10.60.255.53,NYCCO09,NYCCO09.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1
10.60.80.174,PHLAG77,PHLAG77.northeast.lightspeed.net,northeast,active,ADVA,FSP3000
10.50.226.182,ABQED51,ABQED51.southwest.lightspeed.net,southwest,active,Cisco,ISR4431
10.60.167.92,PHLSW09,PHLSW09.northeast.lightspeed.net,northeast,degraded,Nokia,7750 SR-1
10.60.107.50,PHLCO91,PHLCO91.northeast.lightspeed.net,northeast,degraded,Arista,7280R
10.10.51.200,DALED90,DALED90.central.lightspeed.net,central,active,Cisco,NCS540
10.30.183.187,SFOAG92,SFOAG92.west.lightspeed.net,west,degraded,Arista,7280R
10.60.142.43,BOSSW94,BOSSW94.northeast.lightspeed.net,northeast,degraded,RAD,ETX-2
10.10.68.160,OKCCO05,OKCCO05.central.lightspeed.net,central,active,Nokia,7750 SR-1
10.60.250.163,BOSED57,BOSED57.northeast.lightspeed.net,northeast,active,Juniper,MX204
10.30.87.145,SEART96,SEART96.west.lightspeed.net,west,degraded,Arista,7280R
10.60.161.236,PHLCO77,PHLCO77.northeast.lightspeed.net,northeast,degraded,Nokia,7750 SR-1
10.10.148.190,AUSRT55,AUSRT55.central.lightspeed.net,central,down,Arista,7280R
10.40.229.212,JAXAG93,JAXAG93.southeast.lightspeed.net,southeast,active,Juniper,MX204
10.30.114.74,SFORT80,SFORT80.west.lightspeed.net,west,active,Arista,7280R
10.60.5.199,PHLED07,PHLED07.northeast.lightspeed.net,northeast,active,Cisco,ISR4431
10.60.107.16,PHLSW66,PHLSW66.northeast.lightspeed.net,northeast,degraded,Cisco,NCS540
10.60.212.106,NYCRT20,NYCRT20.northeast.lightspeed.net,northeast,active,Juniper,MX204
10.30.67.138,LAXSW31,LAXSW31.west.lightspeed.net,west,active,RAD,ETX-2
10.50.9.14,ELPAG19,ELPAG19.southwest.lightspeed.net,southwest,degraded,RAD,ETX-2
10.70.16.141,GEGCO99,GEGCO99.northwest.lightspeed.net,northwest,down,Juniper,MX204
10.40.198.204,BNACO59,BNACO59.southeast.lightspeed.net,southeast,down,Cisco,ISR4431
10.70.95.147,BOIED77,BOIED77.northwest.lightspeed.net,northwest,active,Arista,7280R
10.60.3.117,PHLRT23,PHLRT23.northeast.lightspeed.net,northeast,degraded,ADVA,FSP150
10.70.40.229,PORCO76,PORCO76.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1
10.20.4.124,ATLDS46,ATLDS46.east.lightspeed.net,east,active,Cisco,ISR4431
10.70.59.13,BOIDS20,BOIDS20.northwest.lightspeed.net,northwest,degraded,Juniper,MX204
10.60.240.121,BOSCO84,BOSCO84.northeast.lightspeed.net,northeast,active,ADVA,FSP150
10.70.5.41,BOIRT10,BOIRT10.northwest.lightspeed.net,northwest,active,ADVA,FSP3000
10.40.191.173,BNASW17,BNASW17.southeast.lightspeed.net,southeast,active,ADVA,FSP3000
10.50.145.91,PHXCO49,PHXCO49.southwest.lightspeed.net,southwest,active,ADVA,FSP150
10.60.115.71,PHLAG57,PHLAG57.northeast.lightspeed.net,northeast,active,Juniper,MX204
10.70.49.119,PORSW04,PORSW04.northwest.lightspeed.net,northwest,degraded,Arista,7280R
10.50.201.125,ABQCO86,ABQCO86.southwest.lightspeed.net,southwest,active,ADVA,FSP3000
10.60.153.154,PHLED97,PHLED97.northeast.lightspeed.net,northeast,active,Juniper,MX204
10.70.72.148,PORAG33,PORAG33.northwest.lightspeed.net,northwest,active,Cisco,ISR4431
10.70.146.228,GEGCO88,GEGCO88.northwest.lightspeed.net,northwest,active,Arista,7280R
10.60.20.91,BOSAG65,BOSAG65.northeast.lightspeed.net,northeast,active,Juniper,MX204
10.20.132.126,CLTED01,CLTED01.east.lightspeed.net,east,degraded,ADVA,FSP3000
10.70.204.138,BOIAG66,BOIAG66.northwest.lightspeed.net,northwest,active,RAD,ETX-2
10.70.198.104,PORSW22,PORSW22.northwest.lightspeed.net,northwest,active,ADVA,FSP150
10.70.66.238,PORED35,PORED35.northwest.lightspeed.net,northwest,down,RAD,ETX-2
10.70.51.138,GEGED90,GEGED90.northwest.lightspeed.net,northwest,active,ADVA,FSP150
10.60.248.161,BOSDS54,BOSDS54.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1
10.30.41.178,SFOSW29,SFOSW29.west.lightspeed.net,west,active,Cisco,ISR4431
10.70.114.208,PORDS77,PORDS77.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1
10.10.248.76,DALCO27,DALCO27.central.lightspeed.net,central,active,RAD,ETX-2
10.50.89.124,PHXED21,PHXED21.southwest.lightspeed.net,southwest,active,Arista,7280R
10.10.24.114,DALCO12,DALCO12.central.lightspeed.net,central,active,ADVA,FSP3000
10.30.61.130,SFORT48,SFORT48.west.lightspeed.net,west,degraded,Juniper,MX204
10.60.190.207,PHLCO88,PHLCO88.northeast.lightspeed.net,northeast,active,Juniper,MX204
10.30.132.216,SEAAG90,SEAAG90.west.lightspeed.net,west,degraded,ADVA,FSP150
10.30.255.114,SEADS17,SEADS17.west.lightspeed.net,west,active,Juniper,QFX5120
10.10.251.218,AUSRT94,AUSRT94.central.lightspeed.net,central,active,ADVA,FSP150
10.30.38.96,SFOSW63,SFOSW63.west.lightspeed.net,west,retired,Arista,7280R
10.30.204.58,SFODS47,SFODS47.west.lightspeed.net,west,active,Juniper,MX204
10.10.234.70,AUSAG57,AUSAG57.central.lightspeed.net,central,active,Juniper,MX204
10.70.75.131,GEGSW16,GEGSW16.northwest.lightspeed.net,northwest,degraded,ADVA,FSP3000
10.70.15.91,PORAG01,PORAG01.northwest.lightspeed.net,northwest,active,Cisco,ISR4431
10.30.215.209,SFOED44,SFOED44.west.lightspeed.net,west,active,Juniper,QFX5120
10.70.130.21,PORSW62,PORSW62.northwest.lightspeed.net,northwest,active,Cisco,ISR4431
10.60.126.52,PHLCO27,PHLCO27.northeast.lightspeed.net,northeast,degraded,ADVA,FSP3000
10.10.41.161,OKCSW83,OKCSW83.central.lightspeed.net,central,active,ADVA,FSP3000
10.30.198.106,LAXRT47,LAXRT47.west.lightspeed.net,west,degraded,Cisco,ISR4431
10.60.83.227,BOSSW55,BOSSW55.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1
10.60.236.65,NYCSW58,NYCSW58.northeast.lightspeed.net,northeast,retired,Arista,7280R
10.10.197.116,DALRT82,DALRT82.central.lightspeed.net,central,active,Nokia,7750 SR-1
10.60.184.0,PHLAG53,PHLAG53.northeast.lightspeed.net,northeast,active,ADVA,FSP3000
10.60.32.223,NYCDS32,NYCDS32.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1
10.60.121.214,BOSRT86,BOSRT86.northeast.lightspeed.net,northeast,active,Juniper,QFX5120
10.20.158.151,PITSW75,PITSW75.east.lightspeed.net,east,active,Juniper,MX204
10.60.81.42,BOSDS98,BOSDS98.northeast.lightspeed.net,northeast,active,ADVA,FSP3000
10.30.65.168,SFOSW16,SFOSW16.west.lightspeed.net,west,degraded,Nokia,7750 SR-1
10.70.126.108,PORAG41,PORAG41.northwest.lightspeed.net,northwest,retired,Nokia,7750 SR-1
10.70.70.113,GEGAG04,GEGAG04.northwest.lightspeed.net,northwest,active,RAD,ETX-2
10.70.110.231,PORRT50,PORRT50.northwest.lightspeed.net,northwest,degraded,RAD,ETX-2
10.70.122.137,GEGAG16,GEGAG16.northwest.lightspeed.net,northwest,active,Arista,7280R
10.60.126.102,NYCSW73,NYCSW73.northeast.lightspeed.net,northeast,degraded,RAD,ETX-2
10.70.96.107,GEGCO47,GEGCO47.northwest.lightspeed.net,northwest,active,ADVA,FSP3000
10.60.66.62,BOSSW02,BOSSW02.northeast.lightspeed.net,northeast,degraded,ADVA,FSP3000
10.70.24.196,GEGAG57,GEGAG57.northwest.lightspeed.net,northwest,retired,Cisco,ISR4431
10.60.85.236,PHLED67,PHLED67.northeast.lightspeed.net,northeast,active,Arista,7280R
10.70.65.64,GEGED62,GEGED62.northwest.lightspeed.net,northwest,active,Juniper,MX204
10.30.244.89,SEART29,SEART29.west.lightspeed.net,west,active,RAD,ETX-2
10.60.180.55,NYCCO50,NYCCO50.northeast.lightspeed.net,northeast,down,Juniper,MX204
10.60.169.162,PHLAG95,PHLAG95.northeast.lightspeed.net,northeast,active,Juniper,MX204
10.20.27.218,CLTAG44,CLTAG44.east.lightspeed.net,east,active,Cisco,ISR4431
10.70.217.61,GEGAG50,GEGAG50.northwest.lightspeed.net,northwest,active,Arista,7280R
10.70.54.25,PORCO97,PORCO97.northwest.lightspeed.net,northwest,active,ADVA,FSP3000
10.50.158.206,ABQAG45,ABQAG45.southwest.lightspeed.net,southwest,degraded,Cisco,NCS540
10.20.163.66,PITSW33,PITSW33.east.lightspeed.net,east,active,Cisco,NCS540
10.60.107.93,BOSAG21,BOSAG21.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1
10.60.134.32,NYCSW53,NYCSW53.northeast.lightspeed.net,northeast,active,ADVA,FSP150
10.30.167.85,SFOSW55,SFOSW55.west.lightspeed.net,west,active,RAD,ETX-2
10.70.173.253,GEGCO71,GEGCO71.northwest.lightspeed.net,northwest,active,ADVA,FSP150
10.40.60.162,MIART57,MIART57.southeast.lightspeed.net,southeast,active,Nokia,7750 SR-1
10.60.223.13,PHLRT99,PHLRT99.northeast.lightspeed.net,northeast,down,RAD,ETX-2
10.60.20.191,BOSDS59,BOSDS59.northeast.lightspeed.net,northeast,active,ADVA,FSP3000
10.10.146.27,AUSAG67,AUSAG67.central.lightspeed.net,central,active,Cisco,ISR4431
10.70.153.221,PORCO92,PORCO92.northwest.lightspeed.net,northwest,active,Arista,7280R
10.70.254.92,GEGCO81,GEGCO81.northwest.lightspeed.net,northwest,active,ADVA,FSP3000
10.70.140.135,BOICO87,BOICO87.northwest.lightspeed.net,northwest,degraded,RAD,ETX-2
10.30.43.85,SEAAG47,SEAAG47.west.lightspeed.net,west,down,Juniper,MX204
10.30.112.171,LAXRT34,LAXRT34.west.lightspeed.net,west,active,RAD,ETX-2
10.60.200.150,BOSSW44,BOSSW44.northeast.lightspeed.net,northeast,active,Juniper,MX204
10.40.205.186,BNACO67,BNACO67.southeast.lightspeed.net,southeast,active,ADVA,FSP3000
10.50.130.130,ELPDS15,ELPDS15.southwest.lightspeed.net,southwest,degraded,Cisco,NCS540
10.30.167.34,SEART66,SEART66.west.lightspeed.net,west,active,Arista,7280R
10.70.106.28,BOIDS06,BOIDS06.northwest.lightspeed.net,northwest,degraded,Arista,7280R
10.10.69.118,OKCAG69,OKCAG69.central.lightspeed.net,central,down,Arista,7280R
10.70.20.72,PORED44,PORED44.northwest.lightspeed.net,northwest,degraded,Cisco,ISR4431
10.70.242.203,PORSW79,PORSW79.northwest.lightspeed.net,northwest,active,ADVA,FSP3000
10.10.20.251,AUSED07,AUSED07.central.lightspeed.net,central,active,Cisco,NCS540
10.30.136.68,LAXDS73,LAXDS73.west.lightspeed.net,west,active,Cisco,ISR4431
10.30.196.172,SEADS61,SEADS61.west.lightspeed.net,west,degraded,RAD,ETX-2
10.60.115.171,NYCAG94,NYCAG94.northeast.lightspeed.net,northeast,active,ADVA,FSP150
10.60.2.135,PHLRT90,PHLRT90.northeast.lightspeed.net,northeast,retired,Nokia,7750 SR-1
10.70.234.77,BOIED64,BOIED64.northwest.lightspeed.net,northwest,degraded,Arista,7280R
10.40.193.151,MIACO91,MIACO91.southeast.lightspeed.net,southeast,active,Arista,7280R
10.20.98.93,PITAG95,PITAG95.east.lightspeed.net,east,active,Arista,7280R
10.40.95.65,MIART63,MIART63.southeast.lightspeed.net,southeast,active,Cisco,ISR4431
10.10.199.26,DALCO98,DALCO98.central.lightspeed.net,central,active,Cisco,ISR4431
10.10.107.241,DALED51,DALED51.central.lightspeed.net,central,active,Juniper,MX204
10.70.196.0,PORCO99,PORCO99.northwest.lightspeed.net,northwest,degraded,Nokia,7750 SR-1
10.60.224.111,NYCAG62,NYCAG62.northeast.lightspeed.net,northeast,active,Cisco,ISR4431
10.50.144.177,ELPCO24,ELPCO24.southwest.lightspeed.net,southwest,active,Juniper,MX204
10.70.9.96,GEGAG66,GEGAG66.northwest.lightspeed.net,northwest,degraded,Cisco,ISR4431
10.70.91.129,PORDS60,PORDS60.northwest.lightspeed.net,northwest,degraded,Arista,7280R
10.60.66.19,NYCED31,NYCED31.northeast.lightspeed.net,northeast,active,Cisco,ISR4431
10.60.128.218,BOSCO03,BOSCO03.northeast.lightspeed.net,northeast,active,Juniper,MX204
10.70.164.29,GEGDS39,GEGDS39.northwest.lightspeed.net,northwest,active,ADVA,FSP3000
10.70.250.167,GEGSW41,GEGSW41.northwest.lightspeed.net,northwest,active,RAD,ETX-2
10.60.144.251,NYCRT99,NYCRT99.northeast.lightspeed.net,northeast,active,Juniper,MX204
10.10.237.230,AUSRT19,AUSRT19.central.lightspeed.net,central,degraded,ADVA,FSP3000
10.20.64.243,CLTED30,CLTED30.east.lightspeed.net,east,active,Cisco,ISR4431
10.40.59.7,BNART47,BNART47.southeast.lightspeed.net,southeast,active,ADVA,FSP150
10.50.124.75,ELPSW28,ELPSW28.southwest.lightspeed.net,southwest,active,Nokia,7750 SR-1
10.30.49.250,SFORT92,SFORT92.west.lightspeed.net,west,active,Arista,7280R
10.60.163.167,PHLAG03,PHLAG03.northeast.lightspeed.net,northeast,active,ADVA,FSP3000
10.40.36.21,BNART32,BNART32.southeast.lightspeed.net,southeast,degraded,Juniper,MX204
10.60.189.129,NYCAG39,NYCAG39.northeast.lightspeed.net,northeast,active,Juniper,MX204
10.70.46.129,BOICO27,BOICO27.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1
10.30.13.55,SEADS66,SEADS66.west.lightspeed.net,west,active,Juniper,MX204
10.70.211.28,PORSW03,PORSW03.northwest.lightspeed.net,northwest,active,Arista,7280R
10.30.10.153,SEAED88,SEAED88.west.lightspeed.net,west,active,ADVA,FSP3000
10.70.1.11,GEGSW69,GEGSW69.northwest.lightspeed.net,northwest,active,Juniper,MX204
10.20.171.176,ATLED16,ATLED16.east.lightspeed.net,east,down,Nokia,7750 SR-1
10.70.192.126,BOIED52,BOIED52.northwest.lightspeed.net,northwest,active,Arista,7280R
10.30.65.201,SFOSW58,SFOSW58.west.lightspeed.net,west,active,Cisco,ISR4431
10.60.70.236,PHLSW32,PHLSW32.northeast.lightspeed.net,northeast,retired,Juniper,MX204
10.60.22.70,NYCAG41,NYCAG41.northeast.lightspeed.net,northeast,active,Juniper,MX204
10.60.48.234,NYCSW82,NYCSW82.northeast.lightspeed.net,northeast,active,ADVA,FSP3000
10.40.155.121,JAXRT47,JAXRT47.southeast.lightspeed.net,southeast,active,ADVA,FSP3000
10.20.153.188,PITAG02,PITAG02.east.lightspeed.net,east,active,ADVA,FSP3000
10.20.100.226,PITED19,PITED19.east.lightspeed.net,east,active,Juniper,MX204
10.20.233.172,PITAG21,PITAG21.east.lightspeed.net,east,active,RAD,ETX-2
10.50.166.157,ABQRT09,ABQRT09.southwest.lightspeed.net,southwest,active,RAD,ETX-2
10.30.87.76,SEAED99,SEAED99.west.lightspeed.net,west,active,Arista,7280R
10.10.90.140,DALAG62,DALAG62.central.lightspeed.net,central,active,RAD,ETX-2
10.20.74.66,ATLDS51,ATLDS51.east.lightspeed.net,east,active,Nokia,7750 SR-1
10.10.85.210,DALRT87,DALRT87.central.lightspeed.net,central,degraded,Arista,7280R
10.60.156.192,NYCAG76,NYCAG76.northeast.lightspeed.net,northeast,active,Cisco,NCS540
10.20.105.50,CLTED05,CLTED05.east.lightspeed.net,east,down,Nokia,7750 SR-1
10.20.177.160,CLTED82,CLTED82.east.lightspeed.net,east,active,ADVA,FSP150
10.60.64.86,NYCSW12,NYCSW12.northeast.lightspeed.net,northeast,degraded,RAD,ETX-2
10.60.8.223,BOSAG52,BOSAG52.northeast.lightspeed.net,northeast,active,Cisco,ISR4431
10.60.51.165,NYCCO37,NYCCO37.northeast.lightspeed.net,northeast,active,ADVA,FSP150
10.70.172.55,PORSW69,PORSW69.northwest.lightspeed.net,northwest,active,Cisco,ISR4431
10.30.134.195,SEASW50,SEASW50.west.lightspeed.net,west,active,Arista,7280R
10.70.215.126,PORDS83,PORDS83.northwest.lightspeed.net,northwest,active,Arista,7280R
10.70.130.149,PORSW21,PORSW21.northwest.lightspeed.net,northwest,degraded,RAD,ETX-2
10.30.121.70,SEART99,SEART99.west.lightspeed.net,west,active,ADVA,FSP3000
10.60.180.129,NYCDS73,NYCDS73.northeast.lightspeed.net,northeast,active,Cisco,NCS540
10.30.120.170,LAXSW97,LAXSW97.west.lightspeed.net,west,active,ADVA,FSP3000
10.40.151.61,BNAAG91,BNAAG91.southeast.lightspeed.net,southeast,degraded,Cisco,ISR4431
10.70.232.131,BOIED10,BOIED10.northwest.lightspeed.net,northwest,active,Arista,7280R
10.40.84.47,MIADS57,MIADS57.southeast.lightspeed.net,southeast,active,RAD,ETX-2
10.70.243.107,BOIAG36,BOIAG36.northwest.lightspeed.net,northwest,active,Juniper,MX204
10.20.166.18,CLTED03,CLTED03.east.lightspeed.net,east,active,RAD,ETX-2
10.60.94.127,BOSDS38,BOSDS38.northeast.lightspeed.net,northeast,active,Cisco,ISR4431
10.70.145.151,PORAG03,PORAG03.northwest.lightspeed.net,northwest,active,RAD,ETX-2
10.60.129.21,BOSDS19,BOSDS19.northeast.lightspeed.net,northeast,active,RAD,ETX-2
10.60.129.162,PHLSW80,PHLSW80.northeast.lightspeed.net,northeast,active,RAD,ETX-2
10.20.112.92,PITSW40,PITSW40.east.lightspeed.net,east,active,Juniper,MX204
10.20.84.141,ATLDS91,ATLDS91.east.lightspeed.net,east,degraded,Nokia,7750 SR-1
10.70.9.86,BOIDS41,BOIDS41.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1
10.10.245.165,OKCRT66,OKCRT66.central.lightspeed.net,central,active,Arista,7280R
10.70.101.174,PORAG54,PORAG54.northwest.lightspeed.net,northwest,active,Cisco,NCS540
10.20.88.170,ATLAG30,ATLAG30.east.lightspeed.net,east,active,Nokia,7750 SR-1
10.70.97.223,BOIED67,BOIED67.northwest.lightspeed.net,northwest,degraded,Cisco,ISR4431
10.10.167.173,AUSRT63,AUSRT63.central.lightspeed.net,central,active,Arista,7280R
10.60.15.195,BOSAG13,BOSAG13.northeast.lightspeed.net,northeast,degraded,Nokia,7750 SR-1
10.30.37.217,SFORT74,SFORT74.west.lightspeed.net,west,active,Nokia,7750 SR-1
10.30.160.203,LAXAG75,LAXAG75.west.lightspeed.net,west,active,ADVA,FSP150
10.10.229.205,DALED37,DALED37.central.lightspeed.net,central,active,Nokia,7750 SR-1
10.30.81.162,LAXSW28,LAXSW28.west.lightspeed.net,west,active,Nokia,7750 SR-1
10.30.134.171,SEADS23,SEADS23.west.lightspeed.net,west,active,RAD,ETX-2
10.60.132.205,BOSCO71,BOSCO71.northeast.lightspeed.net,northeast,degraded,Cisco,ISR4431
10.10.24.252,OKCDS01,OKCDS01.central.lightspeed.net,central,degraded,Nokia,7750 SR-1
10.70.190.77,PORCO53,PORCO53.northwest.lightspeed.net,northwest,active,Cisco,ISR4431
10.40.208.69,MIAAG84,MIAAG84.southeast.lightspeed.net,southeast,degraded,Arista,7280R
10.60.77.83,NYCDS54,NYCDS54.northeast.lightspeed.net,northeast,degraded,Arista,7280R
10.40.160.153,JAXDS83,JAXDS83.southeast.lightspeed.net,southeast,active,Arista,7280R
10.30.161.7,SFOAG50,SFOAG50.west.lightspeed.net,west,down,RAD,ETX-2
10.20.199.117,ATLRT48,ATLRT48.east.lightspeed.net,east,active,Arista,7280R
10.60.62.228,NYCCO28,NYCCO28.northeast.lightspeed.net,northeast,active,RAD,ETX-2
10.60.41.184,NYCRT68,NYCRT68.northeast.lightspeed.net,northeast,degraded,Cisco,NCS540
10.40.90.115,JAXRT30,JAXRT30.southeast.lightspeed.net,southeast,active,Cisco,NCS540
10.20.122.91,PITED05,PITED05.east.lightspeed.net,east,active,ADVA,FSP3000
10.10.193.32,AUSDS09,AUSDS09.central.lightspeed.net,central,active,Juniper,MX204
10.10.47.109,DALED31,DALED31.central.lightspeed.net,central,active,Cisco,ISR4431
10.60.146.17,NYCSW10,NYCSW10.northeast.lightspeed.net,northeast,active,Juniper,MX204
10.30.178.250,LAXRT36,LAXRT36.west.lightspeed.net,west,degraded,RAD,ETX-2
10.70.231.198,PORAG63,PORAG63.northwest.lightspeed.net,northwest,active,ADVA,FSP3000
10.50.117.122,ABQDS48,ABQDS48.southwest.lightspeed.net,southwest,active,Nokia,7750 SR-1
10.60.175.91,BOSCO42,BOSCO42.northeast.lightspeed.net,northeast,active,RAD,ETX-2
10.10.109.103,AUSCO91,AUSCO91.central.lightspeed.net,central,active,ADVA,FSP150
10.30.69.155,SEACO74,SEACO74.west.lightspeed.net,west,active,Arista,7280R
10.70.32.238,GEGRT17,GEGRT17.northwest.lightspeed.net,northwest,active,Cisco,ISR4431
10.70.34.165,BOIAG30,BOIAG30.northwest.lightspeed.net,northwest,down,Nokia,7750 SR-1
10.20.175.173,PITCO63,PITCO63.east.lightspeed.net,east,active,Nokia,7750 SR-1
10.20.113.239,CLTAG18,CLTAG18.east.lightspeed.net,east,active,Juniper,MX204
10.10.84.214,AUSCO19,AUSCO19.central.lightspeed.net,central,active,RAD,ETX-2
10.30.29.4,LAXDS68,LAXDS68.west.lightspeed.net,west,active,RAD,ETX-2
10.70.247.38,PORRT08,PORRT08.northwest.lightspeed.net,northwest,active,Juniper,MX204
10.30.236.45,SFOED98,SFOED98.west.lightspeed.net,west,degraded,RAD,ETX-2
10.70.76.55,PORED20,PORED20.northwest.lightspeed.net,northwest,active,RAD,ETX-2
10.10.98.126,DALDS47,DALDS47.central.lightspeed.net,central,active,Nokia,7750 SR-1
10.20.28.21,ATLCO53,ATLCO53.east.lightspeed.net,east,active,Cisco,NCS540
10.10.247.137,DALED05,DALED05.central.lightspeed.net,central,active,RAD,ETX-2
10.10.164.254,AUSRT91,AUSRT91.central.lightspeed.net,central,active,Cisco,ISR4431
10.30.136.154,SFORT85,SFORT85.west.lightspeed.net,west,active,Arista,7280R
10.10.22.82,OKCAG02,OKCAG02.central.lightspeed.net,central,active,Juniper,MX204
10.10.203.64,OKCAG03,OKCAG03.central.lightspeed.net,central,active,Nokia,7750 SR-1
10.10.138.36,DALRT90,DALRT90.central.lightspeed.net,central,active,ADVA,FSP150
10.70.19.72,GEGDS71,GEGDS71.northwest.lightspeed.net,northwest,active,Arista,7280R
10.70.52.133,PORDS73,PORDS73.northwest.lightspeed.net,northwest,degraded,RAD,ETX-2
10.60.91.180,PHLDS20,PHLDS20.northeast.lightspeed.net,northeast,active,Juniper,QFX5120
10.10.191.43,AUSAG79,AUSAG79.central.lightspeed.net,central,degraded,ADVA,FSP3000
10.20.35.233,PITED31,PITED31.east.lightspeed.net,east,active,Arista,7280R
10.40.4.217,JAXED25,JAXED25.southeast.lightspeed.net,southeast,degraded,Nokia,7750 SR-1
10.70.190.174,BOIDS24,BOIDS24.northwest.lightspeed.net,northwest,active,ADVA,FSP150
10.40.157.73,BNACO86,BNACO86.southeast.lightspeed.net,southeast,active,Arista,7280R
10.60.180.225,BOSRT77,BOSRT77.northeast.lightspeed.net,northeast,active,RAD,ETX-2
10.70.142.99,GEGSW49,GEGSW49.northwest.lightspeed.net,northwest,degraded,Cisco,ISR4431
