obs_ip_address,obs_hostname,obs_status,inv_vendor,inv_model,missing_in_inventory
10.60.217.119,BOSMAED67,degraded,,,1
10.10.65.131,DALTXRT07,active,Arista,7050X3,0
10.60.143.166,NYCNYCO11,active,Nokia,7750 SR-1,0
10.10.214.101,AUSTXED76,active,,,1
10.60.217.13,NYCNYED62,active,,,1
10.70.37.131,PORORDS97,down,ADVA,FSP150,0
10.30.32.215,LAXCADS48,active,ADVA,FSP150,0
10.60.173.166,NYCNYDS68,down,Juniper,QFX5120,0
10.70.213.80,PORORRT39,active,Arista,7050X3,0
10.70.117.230,PORORCO97,active,Nokia,7750 SR-1,0
10.70.177.216,BOIIDCO37,active,Juniper,MX204,0
10.60.137.60,NYCNYRT36,down,Arista,7050X3,0
10.10.76.185,AUSTXDS31,active,,,1
10.70.37.102,GEGWART55,active,Arista,7050X3,0
10.60.227.96,BOSMADS44,active,Juniper,QFX5120,0
10.60.24.97,BOSMASW76,active,,,1
10.20.54.228,CLTNCED73,active,,,1
10.60.187.187,PHLPAED37,active,,,1
10.70.189.139,BOIIDCO80,degraded,Nokia,7750 SR-1,0
10.20.235.96,ATLGADS13,active,Juniper,QFX5120,0
10.70.128.215,PORORCO06,active,Juniper,MX204,0
10.20.194.72,ATLGADS47,active,,,1
10.10.126.170,OKCOKSW74,active,Cisco,Catalyst9300,0
10.20.62.79,ATLGASW77,active,Cisco,Catalyst9300,0
10.30.252.133,LAXCASW83,active,Cisco,Catalyst9300,0
10.70.104.248,GEGWAED76,down,Juniper,SRX345,0
10.70.137.188,BOIIDDS62,active,ADVA,FSP150,0
10.30.108.129,SEAWASW04,active,Cisco,Catalyst9300,0
10.30.195.214,LAXCADS40,degraded,Juniper,QFX5120,0
10.60.13.29,PHLPAED46,down,Cisco,ISR4431,0
10.70.37.130,GEGWAED53,active,Juniper,SRX345,0
10.60.63.174,NYCNYED15,active,,,1
10.10.247.50,DALTXRT37,active,Arista,7050X3,0
10.70.201.20,PORORCO11,down,Juniper,MX204,0
10.10.180.5,OKCOKED96,active,RAD,ETX-2,0
10.20.148.199,PITPART60,active,Arista,7050X3,0
10.20.128.146,CLTNCED90,active,,,1
10.30.217.247,LAXCAED46,active,Cisco,ISR4431,0
10.70.89.214,PORORSW40,active,Cisco,Catalyst9300,0
10.30.11.246,SEAWASW58,active,Cisco,Catalyst9300,0
10.70.208.251,BOIIDDS96,active,Juniper,QFX5120,0
10.30.123.233,LAXCASW04,active,Cisco,Catalyst9300,0
10.70.93.202,BOIIDSW80,active,Cisco,Catalyst9300,0
10.60.148.210,NYCNYED03,active,,,1
10.10.171.218,DALTXRT69,active,Arista,7050X3,0
10.70.132.219,GEGWADS84,active,ADVA,FSP150,0
10.10.2.120,OKCOKAG08,degraded,ADVA,FSP3000,0
10.70.137.219,GEGWASW88,active,Cisco,Catalyst9300,0
10.30.4.133,LAXCAAG58,active,ADVA,FSP3000,0
10.70.150.65,GEGWAED83,active,Cisco,ISR4431,0
10.60.189.172,BOSMAAG98,active,Arista,7280R,0
10.70.123.237,GEGWAED18,active,Juniper,SRX345,0
10.30.157.32,LAXCASW90,active,Cisco,Catalyst9300,0
10.70.52.66,PORORRT70,active,Arista,7050X3,0
10.70.93.234,BOIIDED12,active,,,1
10.30.53.17,SEAWADS19,active,ADVA,FSP150,0
10.20.39.160,ATLGAED01,retired,Cisco,ISR4431,0
10.30.59.12,SFOCAED30,active,,,1
10.50.61.45,PHXAZSW80,active,Cisco,Catalyst9300,0
10.30.26.71,SEAWASW81,active,Cisco,Catalyst9300,0
10.70.77.232,BOIIDRT72,degraded,Arista,7050X3,0
10.30.184.127,SEAWAAG03,active,Arista,7280R,0
10.70.250.149,GEGWAAG59,active,Arista,7280R,0
10.50.29.125,ELPTXED84,active,,,1
10.70.109.64,BOIIDSW65,active,Cisco,Catalyst9300,0
10.60.211.16,NYCNYSW34,active,Cisco,Catalyst9300,0
10.70.176.168,BOIIDDS18,active,Juniper,QFX5120,0
10.60.215.227,NYCNYCO07,degraded,Nokia,7750 SR-1,0
10.20.131.184,CLTNCRT60,degraded,Arista,7050X3,0
10.70.53.156,GEGWASW82,active,Cisco,Catalyst9300,0
10.60.117.85,PHLPART64,active,Arista,7050X3,0
10.70.40.3,GEGWAAG19,active,Arista,7280R,0
10.60.17.40,BOSMAED38,active,Juniper,SRX345,0
10.60.223.73,NYCNYAG93,active,Arista,7280R,0
10.20.81.103,PITPAAG57,active,Arista,7280R,0
10.20.222.69,ATLGADS84,active,Juniper,QFX5120,0
10.70.55.90,BOIIDED74,active,,,1
10.60.39.236,BOSMAAG70,active,Arista,7280R,0
10.30.17.240,SFOCAED23,active,Cisco,ISR4431,0
10.70.68.248,BOIIDDS82,active,ADVA,FSP150,0
10.70.206.233,PORORED04,active,,,1
10.30.202.171,SFOCAED63,active,Cisco,ISR4431,0
10.60.77.210,NYCNYAG77,active,,,1
10.50.39.159,ABQNMDS61,active,ADVA,FSP150,0
10.70.131.14,GEGWAED57,active,,,1
10.60.132.209,PHLPART76,active,Arista,7050X3,0
10.60.81.200,NYCNYED84,active,RAD,ETX-2,0
10.30.65.238,SEAWADS42,down,,,1
10.70.199.136,GEGWAAG53,active,ADVA,FSP3000,0
10.70.92.222,BOIIDRT99,degraded,Arista,7050X3,0
10.60.102.159,PHLPADS50,active,ADVA,FSP150,0
10.60.151.29,NYCNYED39,active,,,1
10.40.249.103,BNATNAG76,degraded,Arista,7280R,0
10.30.161.84,LAXCADS87,active,Juniper,QFX5120,0
10.30.237.29,SEAWADS75,degraded,ADVA,FSP150,0
10.70.197.116,PORORDS28,active,Juniper,QFX5120,0
10.70.107.22,GEGWASW29,active,Cisco,Catalyst9300,0
10.70.7.235,PORORDS60,active,ADVA,FSP150,0
10.10.140.141,DALTXDS47,degraded,Juniper,QFX5120,0
10.70.32.232,PORORRT88,active,Arista,7050X3,0
10.50.138.3,PHXAZED93,down,,,1
10.20.16.60,PITPASW80,active,Cisco,Catalyst9300,0
10.30.36.57,SFOCASW13,degraded,Cisco,Catalyst9300,0
10.70.204.218,GEGWADS78,down,Juniper,QFX5120,0
10.60.183.155,NYCNYDS27,down,,,1
10.20.229.99,PITPAED51,degraded,RAD,ETX-2,0
10.70.18.101,BOIIDRT96,active,Arista,7050X3,0
10.30.22.203,SFOCAED92,active,Cisco,ISR4431,0
10.60.153.144,NYCNYDS58,active,ADVA,FSP150,0
10.70.96.222,GEGWADS04,active,ADVA,FSP150,0
10.20.158.129,PITPACO55,down,Juniper,MX204,0
10.60.187.34,NYCNYRT22,active,Arista,7050X3,0
10.20.178.64,CLTNCED53,active,,,1
10.60.255.185,NYCNYDS25,active,Juniper,QFX5120,0
10.10.58.17,AUSTXSW72,degraded,Cisco,Catalyst9300,0
10.60.176.179,PHLPAED49,active,RAD,ETX-2,0
10.30.178.140,LAXCASW20,active,Cisco,Catalyst9300,0
10.30.71.191,LAXCADS54,down,ADVA,FSP150,0
10.20.138.47,PITPASW97,active,Cisco,Catalyst9300,0
10.10.106.23,AUSTXSW76,active,Cisco,Catalyst9300,0
10.50.160.104,ELPTXED63,active,RAD,ETX-2,0
10.60.53.193,PHLPACO56,degraded,Nokia,7750 SR-1,0
10.70.150.84,PORORSW46,degraded,Cisco,Catalyst9300,0
10.70.13.72,PORORED47,active,Cisco,ISR4431,0
10.10.233.62,AUSTXED49,retired,,,1
10.30.7.62,SFOCAAG49,degraded,ADVA,FSP3000,0
10.70.20.7,GEGWASW22,active,Cisco,Catalyst9300,0
10.60.46.194,BOSMART45,active,Arista,7050X3,0
10.70.150.207,BOIIDSW59,active,,,1
10.40.189.113,JAXFLSW14,degraded,Cisco,Catalyst9300,0
10.20.7.26,CLTNCSW74,active,Cisco,Catalyst9300,0
10.40.110.179,MIAFLED28,active,Cisco,ISR4431,0
10.30.235.108,SEAWAED99,degraded,,,1
10.60.75.40,NYCNYCO64,active,Juniper,MX204,0
10.70.54.163,GEGWADS58,active,Juniper,QFX5120,0
10.30.113.199,LAXCADS97,active,Juniper,QFX5120,0
10.30.213.183,LAXCASW69,active,Cisco,Catalyst9300,0
10.70.80.236,BOIIDDS46,active,ADVA,FSP150,0
10.20.143.48,CLTNCED96,active,,,1
10.50.139.155,ABQNMSW94,active,,,1
10.60.170.44,NYCNYDS28,active,ADVA,FSP150,0
10.30.20.110,SEAWART61,active,Arista,7050X3,0
10.30.176.144,SEAWASW28,down,Cisco,Catalyst9300,0
10.30.114.222,SEAWAAG65,active,ADVA,FSP3000,0
10.30.248.168,SEAWASW82,degraded,Cisco,Catalyst9300,0
10.30.247.73,SFOCART43,active,Arista,7050X3,0
10.10.11.84,OKCOKAG76,active,ADVA,FSP3000,0
10.30.171.81,SFOCAED89,active,,,1
10.60.166.39,PHLPADS30,degraded,ADVA,FSP150,0
10.30.154.225,SFOCASW71,active,Cisco,Catalyst9300,0
10.70.38.236,BOIIDAG10,active,Arista,7280R,0
10.10.88.198,DALTXED77,active,RAD,ETX-2,0
10.20.8.112,PITPACO83,degraded,Juniper,MX204,0
10.70.45.151,PORORSW04,down,Cisco,Catalyst9300,0
10.50.219.155,PHXAZDS67,degraded,Juniper,QFX5120,0
10.70.120.66,GEGWAED03,active,,,1
10.60.222.65,BOSMAED08,degraded,Cisco,ISR4431,0
10.70.164.2,PORORED73,active,,,1
10.20.156.239,ATLGAED87,active,RAD,ETX-2,0
10.30.245.18,LAXCADS91,active,,,1
10.60.222.64,BOSMAAG90,active,ADVA,FSP3000,0
10.30.199.201,SEAWAAG95,active,ADVA,FSP3000,0
10.70.131.55,GEGWAAG94,degraded,ADVA,FSP3000,0
10.70.50.25,PORORAG77,active,Arista,7280R,0
10.20.240.114,PITPAED96,active,Cisco,ISR4431,0
10.20.173.87,PITPAED09,active,,,1
10.60.55.44,NYCNYED61,degraded,,,1
10.30.18.241,SEAWADS99,degraded,ADVA,FSP150,0
10.40.38.222,JAXFLED23,down,,,1
10.60.236.10,NYCNYED20,degraded,,,1
10.20.147.31,PITPACO36,down,,,1
10.40.18.41,BNATNED39,degraded,Juniper,SRX345,0
10.20.60.160,PITPAAG04,active,Arista,7280R,0
10.30.137.57,SFOCASW06,active,Cisco,Catalyst9300,0
10.70.130.152,PORORSW38,active,Cisco,Catalyst9300,0
10.70.156.154,PORORSW85,active,Cisco,Catalyst9300,0
10.30.160.7,SFOCASW57,active,Cisco,Catalyst9300,0
10.30.234.173,SFOCAAG14,degraded,Arista,7280R,0
10.20.24.226,CLTNCSW32,active,Cisco,Catalyst9300,0
10.60.66.254,NYCNYSW71,active,Cisco,Catalyst9300,0
10.70.121.49,GEGWART09,active,Arista,7050X3,0
10.30.56.61,LAXCADS45,active,,,1
10.70.207.52,BOIIDDS12,degraded,Juniper,QFX5120,0
10.70.102.214,GEGWASW12,active,Cisco,Catalyst9300,0
10.60.168.39,BOSMADS29,active,Juniper,QFX5120,0
10.70.173.239,GEGWASW36,degraded,Cisco,Catalyst9300,0
10.60.72.221,NYCNYAG91,active,ADVA,FSP3000,0
10.60.48.102,PHLPADS32,active,ADVA,FSP150,0
10.60.125.16,NYCNYSW21,degraded,Cisco,Catalyst9300,0
10.10.75.188,DALTXED98,active,,,1
10.20.28.75,ATLGAAG33,active,,,1
10.70.212.180,GEGWAED50,active,,,1
10.30.241.249,SEAWART90,active,Arista,7050X3,0
10.60.153.125,PHLPADS11,retired,Juniper,QFX5120,0
10.10.196.243,AUSTXRT30,active,Arista,7050X3,0
10.60.133.30,NYCNYAG94,active,Arista,7280R,0
10.10.171.210,AUSTXCO01,degraded,Juniper,MX204,0
10.60.27.195,NYCNYRT43,active,Arista,7050X3,0
10.60.226.39,BOSMAED45,active,Cisco,ISR4431,0
10.70.61.92,BOIIDSW62,active,Cisco,Catalyst9300,0
10.60.194.217,NYCNYED29,active,,,1
10.40.34.57,JAXFLCO62,active,Juniper,MX204,0
10.30.87.224,SFOCAED01,active,,,1
10.20.78.37,PITPAED23,active,,,1
10.70.19.211,PORORDS49,degraded,ADVA,FSP150,0
10.60.10.226,NYCNYSW19,degraded,Cisco,Catalyst9300,0
10.60.99.39,NYCNYED49,down,,,1
10.20.33.114,CLTNCSW12,active,Cisco,Catalyst9300,0
10.20.157.49,CLTNCSW03,active,Cisco,Catalyst9300,0
10.60.210.183,NYCNYSW79,degraded,Cisco,Catalyst9300,0
10.30.85.35,LAXCAED82,degraded,,,1
10.60.35.59,NYCNYCO99,active,Cisco,NCS540,0
10.70.119.189,PORORDS21,active,ADVA,FSP150,0
10.70.30.70,BOIIDDS49,active,ADVA,FSP150,0
10.60.203.26,NYCNYDS54,active,Juniper,QFX5120,0
10.70.139.20,PORORED31,active,Juniper,SRX345,0
10.10.141.88,OKCOKDS11,down,Juniper,QFX5120,0
10.40.207.175,JAXFLAG77,active,ADVA,FSP3000,0
10.30.233.239,LAXCAED86,active,,,1
10.30.206.197,LAXCASW95,active,Cisco,Catalyst9300,0
10.70.102.79,BOIIDSW15,active,Cisco,Catalyst9300,0
10.10.106.235,OKCOKDS71,active,Juniper,QFX5120,0
10.30.226.230,SFOCADS11,retired,Juniper,QFX5120,0
10.70.87.75,GEGWASW38,active,Cisco,Catalyst9300,0
10.70.109.98,BOIIDDS54,active,Juniper,QFX5120,0
10.10.34.154,OKCOKDS77,active,Juniper,QFX5120,0
10.20.203.86,PITPADS28,active,ADVA,FSP150,0
10.60.77.189,BOSMADS22,active,ADVA,FSP150,0
10.70.131.6,GEGWAAG68,active,ADVA,FSP3000,0
10.10.126.107,DALTXDS73,active,Juniper,QFX5120,0
10.70.101.81,GEGWADS11,active,ADVA,FSP150,0
10.50.66.218,ABQNMSW21,active,Cisco,Catalyst9300,0
10.50.152.165,ABQNMED98,degraded,Cisco,ISR4431,0
10.30.82.215,SEAWASW16,degraded,Cisco,Catalyst9300,0
10.70.138.45,GEGWADS20,active,Juniper,QFX5120,0
10.60.45.27,BOSMAAG67,degraded,ADVA,FSP3000,0
10.60.130.82,NYCNYAG03,active,ADVA,FSP3000,0
10.70.161.97,BOIIDSW63,active,Cisco,Catalyst9300,0
10.40.113.207,JAXFLSW26,retired,Cisco,Catalyst9300,0
10.20.117.150,ATLGAED13,down,,,1
10.30.247.162,SFOCASW12,active,Cisco,Catalyst9300,0
10.70.60.179,BOIIDRT23,active,Arista,7050X3,0
10.60.21.123,PHLPASW15,active,Cisco,Catalyst9300,0
10.70.157.56,BOIIDSW05,retired,Cisco,Catalyst9300,0
10.60.235.194,BOSMACO74,down,Juniper,MX204,0
10.60.158.17,PHLPASW92,degraded,Cisco,Catalyst9300,0
10.70.152.47,BOIIDRT69,active,Arista,7050X3,0
10.70.113.46,PORORDS70,active,,,1
10.60.159.70,NYCNYDS65,down,Juniper,QFX5120,0
10.30.171.25,SEAWAED38,degraded,,,1
10.30.89.250,SFOCAED81,active,,,1
10.10.36.223,DALTXED99,active,,,1
10.70.57.161,PORORRT52,active,Arista,7050X3,0
10.30.225.174,SFOCART14,active,Arista,7050X3,0
10.30.5.71,SFOCAED15,active,,,1
10.70.76.190,GEGWADS61,active,,,1
10.10.164.134,DALTXED82,degraded,,,1
10.30.40.30,SEAWASW51,degraded,Cisco,Catalyst9300,0
10.20.191.207,PITPART18,active,Arista,7050X3,0
10.20.190.174,CLTNCED28,active,RAD,ETX-2,0
10.30.135.98,LAXCART18,retired,Arista,7050X3,0
10.50.91.56,PHXAZED95,active,RAD,ETX-2,0
10.30.33.37,SEAWART25,active,Arista,7050X3,0
10.30.246.160,SFOCASW07,active,Cisco,Catalyst9300,0
10.70.7.40,BOIIDCO51,active,Cisco,NCS540,0
10.70.139.54,PORORED77,active,RAD,ETX-2,0
10.20.84.82,PITPASW91,active,Cisco,Catalyst9300,0
10.40.160.8,JAXFLAG72,degraded,,,1
10.30.98.205,SEAWAED88,degraded,,,1
10.70.69.145,BOIIDSW28,degraded,Cisco,Catalyst9300,0
10.60.182.140,PHLPAED14,active,RAD,ETX-2,0
10.70.253.39,PORORED36,active,,,1
10.70.221.20,BOIIDDS14,degraded,ADVA,FSP150,0
10.60.71.186,BOSMASW13,active,Cisco,Catalyst9300,0
10.10.187.176,DALTXED37,active,,,1
10.30.21.195,SFOCAED45,active,Cisco,ISR4431,0
10.60.22.21,BOSMADS48,active,,,1
10.60.228.78,BOSMADS97,degraded,Juniper,QFX5120,0
10.20.55.6,PITPADS80,down,ADVA,FSP150,0
10.30.7.90,SEAWAAG27,active,,,1
10.30.164.183,SEAWASW38,down,Cisco,Catalyst9300,0
10.60.104.110,NYCNYSW88,down,Cisco,Catalyst9300,0
10.50.174.193,ABQNMRT85,active,Arista,7050X3,0
10.20.67.130,ATLGADS24,degraded,Juniper,QFX5120,0
10.20.57.126,CLTNCED59,degraded,,,1
10.30.170.143,SFOCASW75,active,Cisco,Catalyst9300,0
10.30.3.123,LAXCADS34,active,Juniper,QFX5120,0
10.60.178.81,BOSMAED15,active,Juniper,SRX345,0
10.70.11.246,PORORDS14,active,ADVA,FSP150,0
10.30.57.47,LAXCADS56,degraded,Juniper,QFX5120,0
10.10.90.138,DALTXDS20,active,ADVA,FSP150,0
10.70.8.17,GEGWAED86,down,,,1
10.60.201.48,NYCNYSW68,active,Cisco,Catalyst9300,0
10.30.13.59,SEAWART15,down,Arista,7050X3,0
10.70.250.122,BOIIDDS23,active,Juniper,QFX5120,0
10.30.92.253,SFOCADS10,active,ADVA,FSP150,0
10.40.134.249,MIAFLED60,active,RAD,ETX-2,0
10.20.70.117,ATLGAED90,active,,,1
10.60.227.3,PHLPASW79,degraded,Cisco,Catalyst9300,0
10.30.49.143,SFOCACO96,active,Nokia,7750 SR-1,0
10.60.193.199,BOSMADS96,active,Juniper,QFX5120,0
10.60.171.114,PHLPART59,active,Arista,7050X3,0
10.60.222.72,NYCNYRT98,retired,Arista,7050X3,0
10.60.172.205,BOSMASW52,active,Cisco,Catalyst9300,0
10.30.210.236,SEAWART21,active,Arista,7050X3,0
10.60.145.181,BOSMASW51,active,Cisco,Catalyst9300,0
10.60.41.48,BOSMAED44,active,,,1
10.30.155.103,LAXCAED87,active,,,1
10.30.108.226,SEAWART30,active,Arista,7050X3,0
10.70.10.252,GEGWASW19,active,Cisco,Catalyst9300,0
10.50.156.227,ELPTXCO09,active,Juniper,MX204,0
10.40.153.26,JAXFLSW45,retired,Cisco,Catalyst9300,0
10.70.37.46,BOIIDDS44,active,Juniper,QFX5120,0
10.60.225.10,BOSMADS04,degraded,,,1
10.20.73.53,PITPAED42,active,,,1
10.70.58.169,BOIIDSW08,degraded,Cisco,Catalyst9300,0
10.40.3.33,MIAFLAG61,active,ADVA,FSP3000,0
10.70.33.143,BOIIDRT80,active,Arista,7050X3,0
10.70.168.242,PORORDS01,degraded,ADVA,FSP150,0
10.10.213.88,DALTXED13,degraded,,,1
10.70.137.152,BOIIDSW53,active,Cisco,Catalyst9300,0
10.30.19.23,SEAWAED64,active,,,1
10.60.147.46,BOSMASW34,active,Cisco,Catalyst9300,0
10.30.33.27,SEAWAED39,active,,,1
10.60.91.118,PHLPAAG09,active,Arista,7280R,0
10.60.64.254,PHLPADS94,active,ADVA,FSP150,0
10.70.196.177,BOIIDDS58,active,Juniper,QFX5120,0
10.50.219.31,ABQNMDS08,degraded,Juniper,QFX5120,0
10.60.137.176,NYCNYAG44,active,ADVA,FSP3000,0
10.30.243.69,SEAWAED55,active,Juniper,SRX345,0
10.10.12.225,AUSTXED54,active,RAD,ETX-2,0
10.30.240.241,SFOCART82,degraded,Arista,7050X3,0
10.60.226.50,NYCNYED75,active,,,1
10.10.67.195,AUSTXAG41,degraded,Arista,7280R,0
10.60.251.63,PHLPAED10,active,Cisco,ISR4431,0
10.30.16.79,LAXCADS41,active,Juniper,QFX5120,0
10.10.241.183,AUSTXED37,active,RAD,ETX-2,0
10.70.172.244,BOIIDED77,active,,,1
10.70.29.202,BOIIDDS56,active,Juniper,QFX5120,0
10.60.62.254,NYCNYSW01,active,Cisco,Catalyst9300,0
10.70.208.134,BOIIDSW93,active,Cisco,Catalyst9300,0
10.60.165.101,NYCNYAG54,active,Arista,7280R,0
10.20.150.76,CLTNCAG30,active,Arista,7280R,0
10.10.213.56,DALTXSW33,active,Cisco,Catalyst9300,0
10.60.32.187,PHLPASW61,degraded,Cisco,Catalyst9300,0
10.30.74.216,SEAWACO35,active,Cisco,NCS540,0
10.60.148.59,NYCNYDS90,active,Juniper,QFX5120,0
10.30.2.117,SFOCAED59,active,,,1
10.40.144.188,JAXFLDS80,active,Juniper,QFX5120,0
10.60.78.179,NYCNYSW42,active,Cisco,Catalyst9300,0
10.30.138.88,SEAWADS63,active,ADVA,FSP150,0
10.30.127.12,SFOCAED77,active,,,1
10.10.13.55,OKCOKRT88,active,Arista,7050X3,0
10.30.100.189,SEAWAED62,active,,,1
10.70.48.98,BOIIDDS33,active,ADVA,FSP150,0
10.70.240.42,BOIIDED18,degraded,,,1
10.70.48.93,GEGWADS36,active,Juniper,QFX5120,0
10.70.212.132,PORORDS64,degraded,ADVA,FSP150,0
10.70.83.62,GEGWASW01,down,Cisco,Catalyst9300,0
10.20.255.154,ATLGADS56,active,,,1
10.60.66.232,BOSMACO91,active,Nokia,7750 SR-1,0
10.70.157.186,GEGWAAG79,active,ADVA,FSP3000,0
10.10.232.162,OKCOKED42,active,,,1
10.30.167.5,LAXCADS33,degraded,Juniper,QFX5120,0
10.60.162.251,PHLPAAG97,active,ADVA,FSP3000,0
10.30.1.215,LAXCAED78,active,,,1
10.30.177.90,SFOCADS14,active,Juniper,QFX5120,0
10.20.140.12,PITPASW35,degraded,Cisco,Catalyst9300,0
10.30.108.140,SEAWASW24,down,Cisco,Catalyst9300,0
10.50.115.249,ELPTXED93,active,RAD,ETX-2,0
10.60.136.191,BOSMADS91,active,ADVA,FSP150,0
10.30.46.244,SFOCAAG87,active,Arista,7280R,0
10.60.152.94,BOSMAED29,degraded,Juniper,SRX345,0
10.60.38.19,PHLPAED89,down,,,1
10.70.133.151,PORORAG02,active,Arista,7280R,0
10.70.0.110,PORORED03,active,RAD,ETX-2,0
10.70.230.56,GEGWADS45,degraded,Juniper,QFX5120,0
10.70.66.169,GEGWAED44,active,,,1
10.30.26.21,SEAWAED90,active,,,1
10.70.131.89,PORORED86,active,Juniper,SRX345,0
10.40.165.232,BNATNRT86,active,Arista,7050X3,0
10.70.78.20,PORORCO47,down,Cisco,NCS540,0
10.20.249.233,ATLGAAG83,active,Arista,7280R,0
10.60.167.13,BOSMADS08,degraded,Juniper,QFX5120,0
10.40.205.127,BNATNSW62,active,Cisco,Catalyst9300,0
10.30.130.108,LAXCAED89,active,,,1
10.10.178.102,AUSTXDS05,active,Juniper,QFX5120,0
10.60.18.76,NYCNYAG37,active,ADVA,FSP3000,0
10.60.20.89,NYCNYDS46,degraded,Juniper,QFX5120,0
10.60.64.210,NYCNYSW52,degraded,Cisco,Catalyst9300,0
10.20.63.229,ATLGADS97,degraded,Juniper,QFX5120,0
10.10.130.172,DALTXAG84,active,ADVA,FSP3000,0
10.30.11.218,LAXCASW86,degraded,Cisco,Catalyst9300,0
10.60.29.250,PHLPASW47,active,Cisco,Catalyst9300,0
10.30.177.228,SEAWAED80,active,,,1
10.50.133.85,PHXAZED64,active,,,1
10.30.50.132,SFOCAED48,active,Cisco,ISR4431,0
10.10.106.111,OKCOKED68,degraded,RAD,ETX-2,0
10.20.46.150,PITPAAG71,active,Arista,7280R,0
10.60.158.16,BOSMAED79,active,,,1
10.10.0.144,AUSTXDS98,active,Juniper,QFX5120,0
10.70.123.150,PORORED52,active,,,1
10.60.199.96,BOSMASW60,active,Cisco,Catalyst9300,0
10.70.237.113,PORORED48,active,,,1
10.60.160.110,BOSMASW89,active,Cisco,Catalyst9300,0
10.70.142.240,PORORED34,active,,,1
10.50.72.174,ELPTXED27,active,Juniper,SRX345,0
10.60.43.223,BOSMASW78,active,Cisco,Catalyst9300,0
10.10.177.141,DALTXAG37,degraded,Arista,7280R,0
10.10.155.132,AUSTXED26,active,Cisco,ISR4431,0
10.50.23.69,ELPTXSW02,active,Cisco,Catalyst9300,0
10.70.39.108,BOIIDED47,active,,,1
10.70.96.95,PORORRT31,degraded,Arista,7050X3,0
10.10.202.221,DALTXAG45,active,ADVA,FSP3000,0
10.30.38.150,SEAWASW14,active,Cisco,Catalyst9300,0
10.70.236.185,GEGWADS60,active,ADVA,FSP150,0
10.30.116.163,SFOCASW70,degraded,Cisco,Catalyst9300,0
10.70.81.228,BOIIDRT08,degraded,Arista,7050X3,0
10.10.225.154,DALTXSW85,active,Cisco,Catalyst9300,0
10.10.181.50,AUSTXDS09,active,ADVA,FSP150,0
10.70.64.112,GEGWART38,active,Arista,7050X3,0
10.40.149.167,JAXFLRT93,degraded,Arista,7050X3,0
10.70.96.7,GEGWASW17,active,Cisco,Catalyst9300,0
10.60.219.255,BOSMASW37,down,Cisco,Catalyst9300,0
10.70.145.85,GEGWAED90,active,RAD,ETX-2,0
10.10.45.57,OKCOKED71,active,,,1
10.50.15.250,ABQNMSW36,active,Cisco,Catalyst9300,0
10.70.56.62,GEGWADS52,degraded,Juniper,QFX5120,0
10.20.125.145,ATLGADS71,active,Juniper,QFX5120,0
10.60.32.194,BOSMAED97,degraded,Juniper,SRX345,0
10.30.95.232,LAXCACO15,active,Nokia,7750 SR-1,0
10.10.7.181,DALTXSW83,active,Cisco,Catalyst9300,0
10.70.110.251,BOIIDAG28,down,ADVA,FSP3000,0
10.30.151.69,SFOCASW83,active,Cisco,Catalyst9300,0
10.20.50.250,ATLGAED34,degraded,Juniper,SRX345,0
10.60.91.188,PHLPASW22,degraded,Cisco,Catalyst9300,0
10.50.133.199,ELPTXSW42,active,Cisco,Catalyst9300,0
10.30.105.87,SEAWAED51,active,,,1
10.30.79.168,SFOCAED87,active,,,1
10.70.3.133,PORORSW55,active,Cisco,Catalyst9300,0
10.70.69.205,PORORSW53,down,Cisco,Catalyst9300,0
10.70.117.97,BOIIDRT24,active,Arista,7050X3,0
10.70.7.241,GEGWASW99,retired,Cisco,Catalyst9300,0
10.70.221.244,BOIIDED87,active,RAD,ETX-2,0
10.20.44.193,CLTNCDS97,degraded,ADVA,FSP150,0
10.30.125.88,SFOCART71,active,Arista,7050X3,0
10.20.71.38,CLTNCSW86,active,Cisco,Catalyst9300,0
10.60.41.106,NYCNYDS75,active,Juniper,QFX5120,0
10.30.160.90,SFOCAED36,down,Juniper,SRX345,0
10.60.145.134,NYCNYED91,active,Cisco,ISR4431,0
10.20.16.225,CLTNCED12,active,,,1
10.30.23.192,LAXCAED94,degraded,,,1
10.60.203.218,PHLPART81,active,Arista,7050X3,0
10.20.170.250,CLTNCSW63,active,Cisco,Catalyst9300,0
10.30.85.41,SFOCASW78,active,Cisco,Catalyst9300,0
10.30.7.32,LAXCAED95,active,Cisco,ISR4431,0
10.20.20.187,CLTNCSW20,down,Cisco,Catalyst9300,0
10.60.69.131,PHLPART98,down,Arista,7050X3,0
10.10.119.88,AUSTXDS60,down,Juniper,QFX5120,0
10.50.255.220,PHXAZSW68,active,Cisco,Catalyst9300,0
10.10.145.56,DALTXSW98,active,Cisco,Catalyst9300,0
10.70.110.17,BOIIDDS01,down,ADVA,FSP150,0
10.30.197.252,LAXCASW53,down,,,1
10.60.171.34,NYCNYDS81,active,Juniper,QFX5120,0
10.30.66.202,LAXCAED06,active,,,1
10.30.251.242,SFOCAED99,active,Juniper,SRX345,0
10.10.198.154,DALTXED34,active,Juniper,SRX345,0
10.70.189.166,BOIIDSW18,active,Cisco,Catalyst9300,0
10.30.6.112,SFOCASW51,active,Cisco,Catalyst9300,0
10.40.35.85,JAXFLSW19,active,Cisco,Catalyst9300,0
10.60.233.125,PHLPART73,active,Arista,7050X3,0
10.40.186.116,JAXFLED44,active,,,1
