ipam_asset_id,ipam_ip_address,ipam_fqdn,ipam_region
431,10.70.110.44,BOIIDDS80.northwest.lightspeed.net,northwest
432,10.30.23.166,LAXCAAG81.west.lightspeed.net,west
433,10.10.35.80,AUSTXRT54.central.lightspeed.net,central
434,10.10.123.63,DALTXCO52.central.lightspeed.net,central
435,10.60.132.236,PHLPAED81.northeast.lightspeed.net,northeast
436,10.10.6.52,OKCOKSW15.central.lightspeed.net,central
437,10.10.244.160,AUSTXRT45.central.lightspeed.net,central
438,10.10.221.64,AUSTXSW11.central.lightspeed.net,central
439,10.70.128.158,GEGWAED83.northwest.lightspeed.net,northwest
440,10.30.2.181,SEAWADS53.west.lightspeed.net,west
441,10.60.131.149,NYCNYSW57.northeast.lightspeed.net,northeast
442,10.70.14.141,BOIIDED92.northwest.lightspeed.net,northwest
443,10.30.147.220,LAXCAED74.west.lightspeed.net,west
444,10.70.144.160,GEGWACO08.northwest.lightspeed.net,northwest
445,10.60.43.215,BOSMADS51.northeast.lightspeed.net,northeast
446,10.60.18.1,NYCNYSW99.northeast.lightspeed.net,northeast
447,10.30.196.71,LAXCAED62.west.lightspeed.net,west
448,10.20.241.124,PITPASW46.east.lightspeed.net,east
449,10.60.36.140,BOSMAED79.northeast.lightspeed.net,northeast
450,10.70.151.231,PORORSW47.northwest.lightspeed.net,northwest
451,10.30.221.177,SFOCADS63.west.lightspeed.net,west
452,10.70.194.233,BOIIDSW86.northwest.lightspeed.net,northwest
453,10.20.10.102,ATLGART55.east.lightspeed.net,east
454,10.40.206.7,MIAFLDS37.southeast.lightspeed.net,southeast
455,10.20.161.124,ATLGAED18.east.lightspeed.net,east
456,10.30.245.53,SFOCASW85.west.lightspeed.net,west
457,10.30.160.67,SEAWASW96.west.lightspeed.net,west
458,10.60.245.95,PHLPASW91.northeast.lightspeed.net,northeast
459,10.70.45.242,PORORSW18.northwest.lightspeed.net,northwest
460,10.30.102.169,SFOCAED21.west.lightspeed.net,west
461,10.30.160.193,LAXCAED13.west.lightspeed.net,west
462,10.70.237.144,PORORAG67.northwest.lightspeed.net,northwest
463,10.10.150.154,AUSTXED30.central.lightspeed.net,central
464,10.30.181.54,LAXCASW36.west.lightspeed.net,west
465,10.60.155.21,NYCNYED38.northeast.lightspeed.net,northeast
466,10.60.252.252,BOSMAAG76.northeast.lightspeed.net,northeast
467,10.70.175.213,PORORED17.northwest.lightspeed.net,northwest
468,10.20.2.2,PITPART04.east.lightspeed.net,east
469,10.70.200.42,GEGWAED42.northwest.lightspeed.net,northwest
470,10.60.255.68,PHLPAAG88.northeast.lightspeed.net,northeast
471,10.30.135.226,SEAWART84.west.lightspeed.net,west
472,10.50.122.46,ABQNMDS48.southwest.lightspeed.net,southwest
473,10.60.128.242,PHLPAAG49.northeast.lightspeed.net,northeast
474,10.40.125.45,BNATNSW22.southeast.lightspeed.net,southeast
475,10.60.222.105,NYCNYSW32.northeast.lightspeed.net,northeast
476,10.50.40.15,PHXAZAG65.southwest.lightspeed.net,southwest
477,10.10.28.214,OKCOKED60.central.lightspeed.net,central
478,10.30.212.150,SFOCASW63.west.lightspeed.net,west
479,10.30.88.41,SEAWAAG30.west.lightspeed.net,west
480,10.70.54.78,GEGWAED78.northwest.lightspeed.net,northwest
481,10.20.253.90,CLTNCED02.east.lightspeed.net,east
482,10.30.111.163,LAXCADS80.west.lightspeed.net,west
483,10.70.154.251,PORORAG10.northwest.lightspeed.net,northwest
484,10.30.212.135,SFOCADS57.west.lightspeed.net,west
485,10.10.29.163,OKCOKED39.central.lightspeed.net,central
486,10.70.205.25,PORORED18.northwest.lightspeed.net,northwest
487,10.30.0.177,LAXCAED46.west.lightspeed.net,west
488,10.60.1.201,PHLPART67.northeast.lightspeed.net,northeast
489,10.30.14.3,SFOCAED05.west.lightspeed.net,west
490,10.30.3.141,SEAWADS11.west.lightspeed.net,west
491,10.30.18.116,LAXCADS37.west.lightspeed.net,west
492,10.60.26.49,PHLPADS87.northeast.lightspeed.net,northeast
493,10.30.150.120,SEAWART79.west.lightspeed.net,west
494,10.30.13.28,LAXCACO51.west.lightspeed.net,west
495,10.20.85.102,CLTNCED15.east.lightspeed.net,east
496,10.60.33.217,BOSMADS44.northeast.lightspeed.net,northeast
497,10.60.159.160,PHLPAAG15.northeast.lightspeed.net,northeast
498,10.10.169.109,OKCOKCO84.central.lightspeed.net,central
499,10.70.195.114,PORORED49.northwest.lightspeed.net,northwest
500,10.40.93.218,MIAFLED62.southeast.lightspeed.net,southeast
501,10.30.225.217,LAXCAAG82.west.lightspeed.net,west
502,10.60.34.25,PHLPAED80.northeast.lightspeed.net,northeast
503,10.30.122.104,SFOCAAG29.west.lightspeed.net,west
504,10.70.41.84,GEGWADS65.northwest.lightspeed.net,northwest
505,10.70.77.244,BOIIDDS70.northwest.lightspeed.net,northwest
506,10.30.93.182,SEAWASW69.west.lightspeed.net,west
507,10.50.254.19,PHXAZCO86.southwest.lightspeed.net,southwest
508,10.70.64.237,PORORRT21.northwest.lightspeed.net,northwest
509,10.20.184.143,ATLGAED21.east.lightspeed.net,east
510,10.30.22.11,LAXCAED48.west.lightspeed.net,west
511,10.70.219.110,PORORSW80.northwest.lightspeed.net,northwest
512,10.10.196.135,DALTXAG74.central.lightspeed.net,central
513,10.70.50.69,BOIIDED77.northwest.lightspeed.net,northwest
514,10.10.176.172,OKCOKSW28.central.lightspeed.net,central
515,10.70.52.91,BOIIDSW14.northwest.lightspeed.net,northwest
516,10.70.72.234,GEGWAED94.northwest.lightspeed.net,northwest
517,10.70.106.110,BOIIDRT64.northwest.lightspeed.net,northwest
518,10.20.113.115,ATLGASW60.east.lightspeed.net,east
519,10.70.106.223,GEGWAED88.northwest.lightspeed.net,northwest
520,10.60.16.139,BOSMADS85.northeast.lightspeed.net,northeast
521,10.30.29.139,SFOCASW28.west.lightspeed.net,west
522,10.30.69.78,SFOCAED42.west.lightspeed.net,west
523,10.70.113.225,GEGWADS82.northwest.lightspeed.net,northwest
524,10.60.226.92,PHLPADS01.northeast.lightspeed.net,northeast
525,10.70.64.25,GEGWART85.northwest.lightspeed.net,northwest
526,10.60.175.225,PHLPAAG23.northeast.lightspeed.net,northeast
527,10.30.54.86,SFOCADS88.west.lightspeed.net,west
528,10.60.35.131,BOSMADS36.northeast.lightspeed.net,northeast
529,10.60.160.179,NYCNYRT51.northeast.lightspeed.net,northeast
530,10.60.15.199,BOSMADS97.northeast.lightspeed.net,northeast
531,10.70.44.157,PORORED55.northwest.lightspeed.net,northwest
532,10.50.126.97,PHXAZED59.southwest.lightspeed.net,southwest
533,10.10.172.113,OKCOKED43.central.lightspeed.net,central
534,10.10.185.24,AUSTXSW15.central.lightspeed.net,central
535,10.20.185.4,ATLGART53.east.lightspeed.net,east
536,10.60.83.0,NYCNYED63.northeast.lightspeed.net,northeast
537,10.30.153.72,SEAWAED50.west.lightspeed.net,west
538,10.70.111.146,BOIIDDS89.northwest.lightspeed.net,northwest
539,10.60.37.247,BOSMADS61.northeast.lightspeed.net,northeast
540,10.70.80.47,GEGWASW38.northwest.lightspeed.net,northwest
541,10.20.172.191,ATLGADS17.east.lightspeed.net,east
542,10.20.186.54,CLTNCDS13.east.lightspeed.net,east
543,10.60.21.37,NYCNYRT08.northeast.lightspeed.net,northeast
544,10.10.193.248,DALTXED31.central.lightspeed.net,central
545,10.50.69.115,ABQNMED27.southwest.lightspeed.net,southwest
546,10.10.204.13,AUSTXSW36.central.lightspeed.net,central
547,10.30.88.39,SEAWADS18.west.lightspeed.net,west
548,10.30.115.245,SEAWADS89.west.lightspeed.net,west
549,10.20.6.241,CLTNCSW97.east.lightspeed.net,east
550,10.10.166.162,DALTXSW02.central.lightspeed.net,central
551,10.20.162.122,PITPADS50.east.lightspeed.net,east
552,10.60.135.1,PHLPART57.northeast.lightspeed.net,northeast
553,10.20.153.250,ATLGAED01.east.lightspeed.net,east
554,10.30.254.200,LAXCAED41.west.lightspeed.net,west
555,10.20.59.138,CLTNCSW71.east.lightspeed.net,east
556,10.30.147.239,SFOCASW98.west.lightspeed.net,west
557,10.10.67.54,OKCOKCO17.central.lightspeed.net,central
558,10.60.233.109,BOSMADS74.northeast.lightspeed.net,northeast
559,10.10.167.3,OKCOKAG21.central.lightspeed.net,central
560,10.20.107.75,CLTNCSW38.east.lightspeed.net,east
561,10.50.111.31,PHXAZSW19.southwest.lightspeed.net,southwest
562,10.70.225.208,PORORCO37.northwest.lightspeed.net,northwest
563,10.20.112.97,ATLGAED78.east.lightspeed.net,east
564,10.70.96.68,GEGWAAG84.northwest.lightspeed.net,northwest
565,10.60.215.235,BOSMASW03.northeast.lightspeed.net,northeast
566,10.50.152.79,ABQNMDS89.southwest.lightspeed.net,southwest
567,10.70.63.93,BOIIDSW18.northwest.lightspeed.net,northwest
568,10.10.17.121,OKCOKED04.central.lightspeed.net,central
569,10.70.113.73,BOIIDDS28.northwest.lightspeed.net,northwest
570,10.60.195.241,NYCNYSW81.northeast.lightspeed.net,northeast
571,10.40.13.36,BNATNDS23.southeast.lightspeed.net,southeast
572,10.30.166.81,LAXCAED34.west.lightspeed.net,west
573,10.30.129.53,SEAWAED84.west.lightspeed.net,west
574,10.60.172.20,BOSMAED28.northeast.lightspeed.net,northeast
575,10.30.193.27,LAXCADS20.west.lightspeed.net,west
576,10.30.89.229,SFOCADS19.west.lightspeed.net,west
577,10.70.110.11,BOIIDED81.northwest.lightspeed.net,northwest
578,10.70.43.23,BOIIDRT33.northwest.lightspeed.net,northwest
579,10.70.191.40,PORORAG34.northwest.lightspeed.net,northwest
580,10.70.115.159,PORORAG75.northwest.lightspeed.net,northwest
581,10.40.135.161,BNATNED64.southeast.lightspeed.net,southeast
582,10.10.163.240,OKCOKDS28.central.lightspeed.net,central
583,10.60.185.19,BOSMASW50.northeast.lightspeed.net,northeast
584,10.20.41.111,ATLGAED16.east.lightspeed.net,east
585,10.70.241.236,BOIIDSW15.northwest.lightspeed.net,northwest
586,10.30.76.85,SEAWAAG95.west.lightspeed.net,west
587,10.70.146.202,BOIIDSW62.northwest.lightspeed.net,northwest
588,10.50.21.138,ABQNMRT40.southwest.lightspeed.net,southwest
589,10.70.90.55,BOIIDED17.northwest.lightspeed.net,northwest
590,10.10.140.61,AUSTXED61.central.lightspeed.net,central
591,10.60.42.128,BOSMAED83.northeast.lightspeed.net,northeast
592,10.30.103.86,LAXCASW80.west.lightspeed.net,west
593,10.10.37.205,DALTXRT11.central.lightspeed.net,central
594,10.30.4.123,SFOCASW67.west.lightspeed.net,west
595,10.70.201.239,BOIIDDS72.northwest.lightspeed.net,northwest
596,10.60.53.25,PHLPADS75.northeast.lightspeed.net,northeast
597,10.10.243.165,AUSTXSW26.central.lightspeed.net,central
598,10.40.106.253,MIAFLAG66.southeast.lightspeed.net,southeast
599,10.30.13.209,SFOCART32.west.lightspeed.net,west
600,10.70.233.183,BOIIDRT49.northwest.lightspeed.net,northwest
601,10.40.104.111,MIAFLSW26.southeast.lightspeed.net,southeast
602,10.70.110.26,PORORSW32.northwest.lightspeed.net,northwest
603,10.70.26.144,GEGWASW92.northwest.lightspeed.net,northwest
604,10.60.193.151,BOSMADS50.northeast.lightspeed.net,northeast
605,10.30.236.129,LAXCAAG77.west.lightspeed.net,west
606,10.60.164.82,BOSMASW26.northeast.lightspeed.net,northeast
607,10.30.250.183,LAXCART02.west.lightspeed.net,west
608,10.50.236.177,ABQNMSW81.southwest.lightspeed.net,southwest
609,10.20.30.224,CLTNCDS94.east.lightspeed.net,east
610,10.40.113.121,MIAFLSW57.southeast.lightspeed.net,southeast
611,10.10.92.227,OKCOKDS05.central.lightspeed.net,central
612,10.10.21.154,DALTXED18.central.lightspeed.net,central
613,10.20.166.77,ATLGADS22.east.lightspeed.net,east
614,10.10.43.162,AUSTXSW61.central.lightspeed.net,central
615,10.30.203.49,SFOCADS03.west.lightspeed.net,west
616,10.60.127.128,PHLPASW32.northeast.lightspeed.net,northeast
617,10.70.25.199,BOIIDRT66.northwest.lightspeed.net,northwest
618,10.60.235.2,BOSMADS13.northeast.lightspeed.net,northeast
619,10.70.190.42,GEGWASW10.northwest.lightspeed.net,northwest
620,10.40.3.153,MIAFLDS36.southeast.lightspeed.net,southeast
621,10.30.119.221,SFOCART49.west.lightspeed.net,west
622,10.50.175.163,ELPTXRT79.southwest.lightspeed.net,southwest
623,10.30.53.114,SFOCART01.west.lightspeed.net,west
624,10.20.161.55,ATLGAED54.east.lightspeed.net,east
625,10.70.109.11,BOIIDSW35.northwest.lightspeed.net,northwest
626,10.30.108.94,SFOCASW91.west.lightspeed.net,west
627,10.30.210.55,SFOCART08.west.lightspeed.net,west
628,10.30.206.76,LAXCADS98.west.lightspeed.net,west
629,10.30.108.231,SEAWAED10.west.lightspeed.net,west
630,10.70.105.196,BOIIDED02.northwest.lightspeed.net,northwest
631,10.60.49.81,BOSMADS47.northeast.lightspeed.net,northeast
632,10.20.12.140,CLTNCSW96.east.lightspeed.net,east
633,10.30.223.49,SFOCAED74.west.lightspeed.net,west
634,10.20.40.68,ATLGASW47.east.lightspeed.net,east
635,10.60.130.143,BOSMAED24.northeast.lightspeed.net,northeast
636,10.20.145.197,CLTNCDS50.east.lightspeed.net,east
637,10.30.190.187,SFOCADS50.west.lightspeed.net,west
638,10.70.106.112,BOIIDED39.northwest.lightspeed.net,northwest
639,10.60.158.240,PHLPADS40.northeast.lightspeed.net,northeast
640,10.70.198.80,BOIIDED52.northwest.lightspeed.net,northwest
641,10.30.222.42,SEAWART45.west.lightspeed.net,west
642,10.60.10.182,PHLPAAG74.northeast.lightspeed.net,northeast
643,10.70.65.188,GEGWAED16.northwest.lightspeed.net,northwest
644,10.70.13.228,BOIIDAG34.northwest.lightspeed.net,northwest
645,10.30.151.240,SFOCADS23.west.lightspeed.net,west
646,10.30.118.40,SEAWART71.west.lightspeed.net,west
647,10.30.102.17,SFOCAAG13.west.lightspeed.net,west
648,10.30.197.205,SEAWAED26.west.lightspeed.net,west
649,10.70.39.22,GEGWAED45.northwest.lightspeed.net,northwest
650,10.30.192.223,LAXCAED58.west.lightspeed.net,west
651,10.60.122.154,BOSMADS79.northeast.lightspeed.net,northeast
652,10.40.13.152,BNATNSW04.southeast.lightspeed.net,southeast
653,10.10.158.179,OKCOKSW39.central.lightspeed.net,central
654,10.30.42.139,LAXCASW41.west.lightspeed.net,west
655,10.30.147.190,LAXCAAG07.west.lightspeed.net,west
656,10.50.251.226,ABQNMED77.southwest.lightspeed.net,southwest
657,10.10.104.206,OKCOKED40.central.lightspeed.net,central
658,10.50.249.31,ELPTXDS92.southwest.lightspeed.net,southwest
659,10.60.56.90,BOSMADS71.northeast.lightspeed.net,northeast
660,10.10.129.114,DALTXDS93.central.lightspeed.net,central
661,10.70.36.98,GEGWASW23.northwest.lightspeed.net,northwest
662,10.60.211.216,BOSMASW96.northeast.lightspeed.net,northeast
663,10.50.78.56,ELPTXAG59.southwest.lightspeed.net,southwest
664,10.30.145.191,LAXCADS52.west.lightspeed.net,west
665,10.20.72.234,CLTNCRT13.east.lightspeed.net,east
666,10.50.57.217,ABQNMED48.southwest.lightspeed.net,southwest
667,10.30.148.113,LAXCADS28.west.lightspeed.net,west
668,10.70.209.189,GEGWADS08.northwest.lightspeed.net,northwest
669,10.30.165.228,LAXCASW94.west.lightspeed.net,west
670,10.60.103.129,BOSMASW76.northeast.lightspeed.net,northeast
671,10.10.142.91,OKCOKSW73.central.lightspeed.net,central
672,10.70.37.220,GEGWAED46.northwest.lightspeed.net,northwest
673,10.60.150.123,PHLPASW36.northeast.lightspeed.net,northeast
674,10.60.123.37,NYCNYED96.northeast.lightspeed.net,northeast
675,10.10.27.163,AUSTXRT10.central.lightspeed.net,central
676,10.40.89.29,BNATNDS10.southeast.lightspeed.net,southeast
677,10.30.122.114,SEAWART19.west.lightspeed.net,west
678,10.60.254.145,BOSMACO54.northeast.lightspeed.net,northeast
679,10.30.101.186,SEAWADS61.west.lightspeed.net,west
680,10.30.118.248,SEAWASW80.west.lightspeed.net,west
681,10.20.163.214,ATLGACO32.east.lightspeed.net,east
682,10.70.114.134,GEGWASW16.northwest.lightspeed.net,northwest
683,10.30.144.27,SFOCADS33.west.lightspeed.net,west
684,10.30.172.70,SFOCASW30.west.lightspeed.net,west
685,10.50.47.49,ABQNMDS11.southwest.lightspeed.net,southwest
686,10.30.102.77,SFOCADS13.west.lightspeed.net,west
687,10.70.47.233,BOIIDRT20.northwest.lightspeed.net,northwest
688,10.70.13.29,BOIIDDS08.northwest.lightspeed.net,northwest
689,10.60.134.229,BOSMASW31.northeast.lightspeed.net,northeast
690,10.10.173.206,OKCOKED24.central.lightspeed.net,central
691,10.60.105.25,BOSMAED94.northeast.lightspeed.net,northeast
692,10.70.101.19,BOIIDED59.northwest.lightspeed.net,northwest
693,10.50.238.79,PHXAZSW98.southwest.lightspeed.net,southwest
694,10.40.104.200,MIAFLDS27.southeast.lightspeed.net,southeast
695,10.60.92.11,BOSMADS43.northeast.lightspeed.net,northeast
696,10.70.37.116,GEGWADS48.northwest.lightspeed.net,northwest
697,10.30.241.115,LAXCAAG72.west.lightspeed.net,west
698,10.40.47.252,MIAFLRT27.southeast.lightspeed.net,southeast
699,10.20.90.177,CLTNCSW87.east.lightspeed.net,east
700,10.30.102.183,LAXCASW66.west.lightspeed.net,west
701,10.40.213.155,BNATNED61.southeast.lightspeed.net,southeast
702,10.30.15.93,SFOCADS73.west.lightspeed.net,west
703,10.60.195.86,BOSMAED80.northeast.lightspeed.net,northeast
704,10.40.26.213,BNATNED55.southeast.lightspeed.net,southeast
705,10.70.139.196,PORORDS35.northwest.lightspeed.net,northwest
706,10.40.10.41,BNATNAG51.southeast.lightspeed.net,southeast
707,10.50.48.200,ABQNMSW92.southwest.lightspeed.net,southwest
708,10.70.225.33,BOIIDAG46.northwest.lightspeed.net,northwest
709,10.30.80.142,SEAWAED21.west.lightspeed.net,west
710,10.70.244.149,GEGWART44.northwest.lightspeed.net,northwest
711,10.60.148.202,PHLPASW04.northeast.lightspeed.net,northeast
712,10.30.19.101,SFOCACO69.west.lightspeed.net,west
713,10.60.16.45,BOSMADS15.northeast.lightspeed.net,northeast
714,10.60.102.20,NYCNYED18.northeast.lightspeed.net,northeast
715,10.20.39.46,CLTNCED73.east.lightspeed.net,east
716,10.60.57.190,PHLPASW20.northeast.lightspeed.net,northeast
717,10.50.234.237,PHXAZSW60.southwest.lightspeed.net,southwest
718,10.10.136.74,DALTXSW83.central.lightspeed.net,central
719,10.30.220.196,SEAWASW13.west.lightspeed.net,west
720,10.70.250.16,GEGWACO35.northwest.lightspeed.net,northwest
721,10.70.136.230,BOIIDED32.northwest.lightspeed.net,northwest
722,10.50.163.76,ABQNMDS40.southwest.lightspeed.net,southwest
723,10.60.238.91,PHLPAED53.northeast.lightspeed.net,northeast
724,10.30.183.65,SFOCAED03.west.lightspeed.net,west
725,10.10.102.164,OKCOKED32.central.lightspeed.net,central
726,10.20.79.166,PITPADS49.east.lightspeed.net,east
727,10.30.190.69,SFOCASW52.west.lightspeed.net,west
728,10.30.46.2,SEAWASW09.west.lightspeed.net,west
729,10.70.201.140,PORORDS27.northwest.lightspeed.net,northwest
730,10.60.201.222,BOSMAED31.northeast.lightspeed.net,northeast
731,10.60.254.48,PHLPASW55.northeast.lightspeed.net,northeast
732,10.30.86.151,SFOCART22.west.lightspeed.net,west
733,10.70.125.41,GEGWART93.northwest.lightspeed.net,northwest
734,10.20.22.221,PITPASW14.east.lightspeed.net,east
735,10.70.151.46,BOIIDRT09.northwest.lightspeed.net,northwest
736,10.60.156.88,NYCNYSW16.northeast.lightspeed.net,northeast
737,10.70.10.177,BOIIDED36.northwest.lightspeed.net,northwest
738,10.60.127.213,PHLPAED38.northeast.lightspeed.net,northeast
739,10.60.75.78,NYCNYRT63.northeast.lightspeed.net,northeast
740,10.10.44.34,OKCOKAG51.central.lightspeed.net,central
741,10.10.191.178,DALTXDS26.central.lightspeed.net,central
742,10.30.80.17,LAXCACO78.west.lightspeed.net,west
743,10.60.128.121,BOSMASW17.northeast.lightspeed.net,northeast
744,10.30.126.81,LAXCAAG52.west.lightspeed.net,west
745,10.30.152.248,SEAWADS98.west.lightspeed.net,west
746,10.30.116.250,SFOCAED08.west.lightspeed.net,west
747,10.20.66.160,CLTNCDS52.east.lightspeed.net,east
748,10.10.86.141,AUSTXAG06.central.lightspeed.net,central
749,10.10.149.238,DALTXRT57.central.lightspeed.net,central
750,10.30.242.100,SEAWAAG83.west.lightspeed.net,west
751,10.60.99.95,BOSMASW95.northeast.lightspeed.net,northeast
752,10.40.175.33,MIAFLSW64.southeast.lightspeed.net,southeast
753,10.60.90.221,PHLPASW48.northeast.lightspeed.net,northeast
754,10.70.5.246,GEGWAAG50.northwest.lightspeed.net,northwest
755,10.60.120.154,PHLPADS53.northeast.lightspeed.net,northeast
756,10.30.205.103,SFOCASW37.west.lightspeed.net,west
757,10.30.109.1,LAXCACO24.west.lightspeed.net,west
758,10.70.99.150,PORORSW10.northwest.lightspeed.net,northwest
759,10.30.58.253,LAXCASW53.west.lightspeed.net,west
760,10.60.15.69,BOSMAAG53.northeast.lightspeed.net,northeast
761,10.60.139.35,NYCNYDS25.northeast.lightspeed.net,northeast
762,10.30.28.153,LAXCAED79.west.lightspeed.net,west
763,10.70.249.206,GEGWAED60.northwest.lightspeed.net,northwest
764,10.20.176.69,CLTNCRT79.east.lightspeed.net,east
765,10.30.137.49,SFOCAED52.west.lightspeed.net,west
766,10.20.44.166,CLTNCDS54.east.lightspeed.net,east
767,10.30.97.161,LAXCASW93.west.lightspeed.net,west
768,10.70.16.86,GEGWAED36.northwest.lightspeed.net,northwest
769,10.70.21.185,PORORSW50.northwest.lightspeed.net,northwest
770,10.70.145.99,BOIIDED95.northwest.lightspeed.net,northwest
771,10.30.127.197,LAXCADS67.west.lightspeed.net,west
772,10.60.170.243,PHLPAAG38.northeast.lightspeed.net,northeast
773,10.60.226.208,PHLPAED74.northeast.lightspeed.net,northeast
