ip_address,hostname,fqdn,vendor,model,region,missing_in_inventory,missing_in_ipam
141.132.223.77,BOIIDedge-zatazomhrd,BOIIDedge-zatazomhrd.BOI.lightspeed.net,RAD,ETX-2,BOI,0,0
191.249.71.61,NYCNYagg-puhtizieok,NYCNYagg-puhtizieok.NYC.lightspeed.net,Arista,7280R,NYC,0,0
123.32.116.99,OKCOKedge-hansdbvdij,OKCOKedge-hansdbvdij.OKC.lightspeed.net,RAD,ETX-2,OKC,1,0
175.202.141.48,ELPTXsw-pxcaqttstp,ELPTXsw-pxcaqttstp.ELP.lightspeed.net,Cisco,Catalyst9300,ELP,0,0
106.127.7.13,ABQNMdist-ehnbluswth,ABQNMdist-ehnbluswth.ABQ.lightspeed.net,Juniper,QFX5120,ABQ,0,0
137.37.253.31,PHXAZsw-qlrmqsjzoq,PHXAZsw-qlrmqsjzoq.PHX.lightspeed.net,Cisco,Catalyst9300,PHX,0,0
153.16.220.106,LAXCAsw-dgiqwpmqxx,LAXCAsw-dgiqwpmqxx.LAX.lightspeed.net,Cisco,Catalyst9300,LAX,0,0
33.22.212.63,PHXAZrtr-dtlaiqwnqh,PHXAZrtr-dtlaiqwnqh.PHX.lightspeed.net,Arista,7050X3,PHX,0,0
71.33.32.174,PHLPArtr-ydzqgydxjr,PHLPArtr-ydzqgydxjr.PHL.lightspeed.net,Arista,7050X3,PHL,0,0
71.192.93.36,LAXCAedge-frkjgjohxx,LAXCAedge-frkjgjohxx.LAX.lightspeed.net,RAD,ETX-2,LAX,1,0
13.75.85.144,SFOCAcore-uxuwjyshuf,SFOCAcore-uxuwjyshuf.SFO.lightspeed.net,Nokia,7750 SR-1,SFO,0,0
139.66.73.185,SFOCAdist-tsyuulrpdr,SFOCAdist-tsyuulrpdr.SFO.lightspeed.net,ADVA,FSP150,SFO,0,0
76.84.200.78,OKCOKedge-mfbpvoewql,OKCOKedge-mfbpvoewql.OKC.lightspeed.net,RAD,ETX-2,OKC,1,0
7.217.240.7,ABQNMedge-wqmgaamvdw,ABQNMedge-wqmgaamvdw.ABQ.lightspeed.net,Juniper,SRX345,ABQ,0,0
1.66.247.211,BOSMAsw-cpexvvuvet,BOSMAsw-cpexvvuvet.BOS.lightspeed.net,Cisco,Catalyst9300,BOS,0,0
17.189.187.195,AUSTXsw-mgtqjbbzmb,AUSTXsw-mgtqjbbzmb.AUS.lightspeed.net,Cisco,Catalyst9300,AUS,0,0
104.198.228.147,SEAWArtr-gstsnmblfp,SEAWArtr-gstsnmblfp.SEA.lightspeed.net,Arista,7050X3,SEA,0,0
169.103.92.164,BNATNedge-ttnjenpeon,BNATNedge-ttnjenpeon.BNA.lightspeed.net,RAD,ETX-2,BNA,0,0
160.178.43.126,PHLPAsw-ohavdrlfek,PHLPAsw-ohavdrlfek.PHL.lightspeed.net,Cisco,Catalyst9300,PHL,0,0
160.159.5.251,SFOCAedge-leefgbsmpb,SFOCAedge-leefgbsmpb.SFO.lightspeed.net,Cisco,ISR4431,SFO,0,0
6.190.216.253,OKCOKrtr-igbqzowzcz,OKCOKrtr-igbqzowzcz.OKC.lightspeed.net,Arista,7050X3,OKC,0,0
172.203.253.174,OKCOKedge-ggfoylmcgq,OKCOKedge-ggfoylmcgq.OKC.lightspeed.net,Cisco,ISR4431,OKC,1,0
169.189.17.16,PORORagg-rzqvdsqpcp,PORORagg-rzqvdsqpcp.POR.lightspeed.net,ADVA,FSP3000,POR,0,0
70.60.93.250,LAXCAedge-dttzbygzbu,LAXCAedge-dttzbygzbu.LAX.lightspeed.net,RAD,ETX-2,LAX,0,0
177.29.108.65,AUSTXagg-gqkluytfht,AUSTXagg-gqkluytfht.AUS.lightspeed.net,ADVA,FSP3000,AUS,0,0
164.55.106.101,ELPTXsw-efiymtgzoq,ELPTXsw-efiymtgzoq.ELP.lightspeed.net,Cisco,Catalyst9300,ELP,0,0
40.142.224.232,OKCOKrtr-ajckffmqak,OKCOKrtr-ajckffmqak.OKC.lightspeed.net,Arista,7050X3,OKC,0,0
218.131.17.75,CLTNCsw-rmxmmpzhjn,CLTNCsw-rmxmmpzhjn.CLT.lightspeed.net,Cisco,Catalyst9300,CLT,0,0
77.251.52.121,CLTNCedge-hphczhawcl,CLTNCedge-hphczhawcl.CLT.lightspeed.net,Cisco,ISR4431,CLT,0,0
66.106.241.48,BNATNagg-bqmsikzvmv,BNATNagg-bqmsikzvmv.BNA.lightspeed.net,ADVA,FSP3000,BNA,0,0
118.189.57.155,ABQNMcore-ieheatnyex,ABQNMcore-ieheatnyex.ABQ.lightspeed.net,Juniper,MX204,ABQ,0,0
80.203.222.103,PITPAsw-tzkiekqvlx,PITPAsw-tzkiekqvlx.PIT.lightspeed.net,Cisco,Catalyst9300,PIT,0,0
175.121.2.68,GEGWArtr-psuaraanbl,GEGWArtr-psuaraanbl.GEG.lightspeed.net,Arista,7050X3,GEG,0,0
180.78.171.53,MIAFLdist-tsaopuejgj,MIAFLdist-tsaopuejgj.MIA.lightspeed.net,ADVA,FSP150,MIA,0,0
19.249.90.69,ATLGArtr-lmqloisvoe,ATLGArtr-lmqloisvoe.ATL.lightspeed.net,Arista,7050X3,ATL,0,0
181.246.86.112,CLTNCcore-xcafgrknav,CLTNCcore-xcafgrknav.CLT.lightspeed.net,Juniper,MX204,CLT,0,0
185.95.110.141,BOIIDedge-llwwmvzhbm,BOIIDedge-llwwmvzhbm.BOI.lightspeed.net,Juniper,SRX345,BOI,0,0
15.154.34.167,ATLGAdist-tjevttdeim,ATLGAdist-tjevttdeim.ATL.lightspeed.net,ADVA,FSP150,ATL,0,0
91.166.71.240,CLTNCdist-svonazhvtx,CLTNCdist-svonazhvtx.CLT.lightspeed.net,Juniper,QFX5120,CLT,0,0
2.196.120.130,JAXFLdist-zwnknnyzqo,JAXFLdist-zwnknnyzqo.JAX.lightspeed.net,ADVA,FSP150,JAX,0,0
62.251.26.145,SFOCAedge-eszovmnpij,SFOCAedge-eszovmnpij.SFO.lightspeed.net,Juniper,SRX345,SFO,0,0
55.148.199.110,ABQNMdist-kcrcacrjsl,ABQNMdist-kcrcacrjsl.ABQ.lightspeed.net,ADVA,FSP150,ABQ,1,0
222.10.134.21,PHXAZedge-almuacnuuw,PHXAZedge-almuacnuuw.PHX.lightspeed.net,Cisco,ISR4431,PHX,1,0
79.213.180.95,ABQNMedge-gsdgphzuqf,ABQNMedge-gsdgphzuqf.ABQ.lightspeed.net,Juniper,SRX345,ABQ,1,0
10.161.172.95,ATLGAdist-btfsmwbblr,ATLGAdist-btfsmwbblr.ATL.lightspeed.net,Juniper,QFX5120,ATL,1,0
158.204.84.12,PHLPAdist-nmhxfzrows,PHLPAdist-nmhxfzrows.PHL.lightspeed.net,ADVA,FSP150,PHL,0,0
99.16.200.229,ELPTXagg-prcbraiwyg,ELPTXagg-prcbraiwyg.ELP.lightspeed.net,ADVA,FSP3000,ELP,0,0
182.208.8.175,PHXAZagg-mzjsnduoha,PHXAZagg-mzjsnduoha.PHX.lightspeed.net,Arista,7280R,PHX,0,0
206.9.108.232,ELPTXrtr-ljemsqgqwt,ELPTXrtr-ljemsqgqwt.ELP.lightspeed.net,Arista,7050X3,ELP,0,0
223.231.86.40,CLTNCsw-jwyuwuvibf,CLTNCsw-jwyuwuvibf.CLT.lightspeed.net,Cisco,Catalyst9300,CLT,0,0
130.15.41.221,DALTXcore-pxsollfozs,DALTXcore-pxsollfozs.DAL.lightspeed.net,Juniper,MX204,DAL,0,0
119.110.196.137,AUSTXsw-chcduqknrw,AUSTXsw-chcduqknrw.AUS.lightspeed.net,Cisco,Catalyst9300,AUS,0,0
89.237.180.240,OKCOKsw-ydujprkaxo,OKCOKsw-ydujprkaxo.OKC.lightspeed.net,Cisco,Catalyst9300,OKC,0,0
134.135.215.5,SEAWAdist-dogvkyujti,SEAWAdist-dogvkyujti.SEA.lightspeed.net,Juniper,QFX5120,SEA,0,0
206.185.241.182,BNATNrtr-pivrzbspzr,BNATNrtr-pivrzbspzr.BNA.lightspeed.net,Arista,7050X3,BNA,0,0
1.155.243.32,PORORsw-yisuiaxeyd,PORORsw-yisuiaxeyd.POR.lightspeed.net,Cisco,Catalyst9300,POR,0,0
28.48.156.186,BNATNrtr-dqxgnpkuex,BNATNrtr-dqxgnpkuex.BNA.lightspeed.net,Arista,7050X3,BNA,0,0
183.28.254.230,ELPTXrtr-qeazewqjkl,ELPTXrtr-qeazewqjkl.ELP.lightspeed.net,Arista,7050X3,ELP,0,0
119.48.13.217,NYCNYedge-dvpsdshsgr,NYCNYedge-dvpsdshsgr.NYC.lightspeed.net,Cisco,ISR4431,NYC,1,0
27.45.21.230,MIAFLcore-gjyjagvxmx,MIAFLcore-gjyjagvxmx.MIA.lightspeed.net,Juniper,MX204,MIA,0,0
55.11.59.23,AUSTXcore-rugydpahci,AUSTXcore-rugydpahci.AUS.lightspeed.net,Juniper,MX204,AUS,0,0
100.221.239.52,DALTXsw-qhuakmrobt,DALTXsw-qhuakmrobt.DAL.lightspeed.net,Cisco,Catalyst9300,DAL,0,0
176.206.226.198,NYCNYdist-ncinzgjhzi,NYCNYdist-ncinzgjhzi.NYC.lightspeed.net,ADVA,FSP150,NYC,0,0
20.165.74.46,MIAFLcore-fsyzpwswwi,MIAFLcore-fsyzpwswwi.MIA.lightspeed.net,Nokia,7750 SR-1,MIA,0,0
100.250.43.10,AUSTXrtr-blvdfakgxt,AUSTXrtr-blvdfakgxt.AUS.lightspeed.net,Arista,7050X3,AUS,0,0
143.245.61.230,PHXAZcore-qwkzhccfax,PHXAZcore-qwkzhccfax.PHX.lightspeed.net,Nokia,7750 SR-1,PHX,0,0
192.78.15.48,SFOCAsw-hdyksflgfc,SFOCAsw-hdyksflgfc.SFO.lightspeed.net,Cisco,Catalyst9300,SFO,0,0
121.244.203.151,BOSMAdist-iemcnotvqf,BOSMAdist-iemcnotvqf.BOS.lightspeed.net,Juniper,QFX5120,BOS,0,0
191.25.228.132,BNATNagg-pviijidqmt,BNATNagg-pviijidqmt.BNA.lightspeed.net,ADVA,FSP3000,BNA,0,0
155.168.219.203,BOIIDedge-cjelvocyei,BOIIDedge-cjelvocyei.BOI.lightspeed.net,RAD,ETX-2,BOI,0,0
63.60.234.145,JAXFLrtr-ilgtchxnym,JAXFLrtr-ilgtchxnym.JAX.lightspeed.net,Arista,7050X3,JAX,0,0
216.130.155.114,ABQNMedge-dyzqqwikpp,ABQNMedge-dyzqqwikpp.ABQ.lightspeed.net,Juniper,SRX345,ABQ,1,0
102.202.233.176,MIAFLcore-qfksfaafna,MIAFLcore-qfksfaafna.MIA.lightspeed.net,Juniper,MX204,MIA,0,0
90.29.95.213,PORORedge-qlmkhtgkls,PORORedge-qlmkhtgkls.POR.lightspeed.net,Cisco,ISR4431,POR,1,0
192.211.216.71,ELPTXcore-yzmrfgpyyl,ELPTXcore-yzmrfgpyyl.ELP.lightspeed.net,Cisco,NCS540,ELP,0,0
204.226.153.201,SEAWAedge-fiqgbzhoha,SEAWAedge-fiqgbzhoha.SEA.lightspeed.net,Juniper,SRX345,SEA,1,0
207.130.212.206,PITPAagg-jgwssmklvh,PITPAagg-jgwssmklvh.PIT.lightspeed.net,Arista,7280R,PIT,0,0
15.219.219.170,ELPTXdist-oeqtdaqvpi,ELPTXdist-oeqtdaqvpi.ELP.lightspeed.net,Juniper,QFX5120,ELP,0,0
112.44.94.20,ELPTXsw-rugylrfhfb,ELPTXsw-rugylrfhfb.ELP.lightspeed.net,Cisco,Catalyst9300,ELP,0,0
110.144.182.97,LAXCAcore-sofbbxvvld,LAXCAcore-sofbbxvvld.LAX.lightspeed.net,Cisco,NCS540,LAX,0,0
9.88.201.80,PITPAsw-qvwwecbqfi,PITPAsw-qvwwecbqfi.PIT.lightspeed.net,Cisco,Catalyst9300,PIT,0,0
20.13.97.161,DALTXsw-yondbpiaki,DALTXsw-yondbpiaki.DAL.lightspeed.net,Cisco,Catalyst9300,DAL,0,0
52.57.25.226,DALTXsw-fyxckxweuj,DALTXsw-fyxckxweuj.DAL.lightspeed.net,Cisco,Catalyst9300,DAL,0,0
29.65.52.206,GEGWAedge-bikrhcvrdo,GEGWAedge-bikrhcvrdo.GEG.lightspeed.net,Juniper,SRX345,GEG,1,0
41.108.85.19,PORORagg-kzjjptsmpl,PORORagg-kzjjptsmpl.POR.lightspeed.net,ADVA,FSP3000,POR,0,0
43.3.147.191,JAXFLdist-kaabifhuth,JAXFLdist-kaabifhuth.JAX.lightspeed.net,Juniper,QFX5120,JAX,0,0
142.152.66.204,ATLGAcore-ocfjspdyjk,ATLGAcore-ocfjspdyjk.ATL.lightspeed.net,Cisco,NCS540,ATL,0,0
13.87.177.166,PORORedge-xqdfyhwlgm,PORORedge-xqdfyhwlgm.POR.lightspeed.net,Cisco,ISR4431,POR,0,0
199.4.169.236,OKCOKsw-hnujylrfti,OKCOKsw-hnujylrfti.OKC.lightspeed.net,Cisco,Catalyst9300,OKC,0,0
142.66.41.167,ATLGAagg-qbsozehuwb,ATLGAagg-qbsozehuwb.ATL.lightspeed.net,ADVA,FSP3000,ATL,0,0
47.159.99.119,ABQNMcore-kcyzwgvttt,ABQNMcore-kcyzwgvttt.ABQ.lightspeed.net,Cisco,NCS540,ABQ,0,0
200.48.124.157,ATLGAedge-vvklyckney,ATLGAedge-vvklyckney.ATL.lightspeed.net,Juniper,SRX345,ATL,1,0
200.8.229.230,AUSTXcore-uhirwdqely,AUSTXcore-uhirwdqely.AUS.lightspeed.net,Nokia,7750 SR-1,AUS,0,0
74.168.50.110,MIAFLcore-yfhtsgsuml,MIAFLcore-yfhtsgsuml.MIA.lightspeed.net,Cisco,NCS540,MIA,0,0
151.104.150.116,NYCNYdist-csdlgrxzdr,NYCNYdist-csdlgrxzdr.NYC.lightspeed.net,ADVA,FSP150,NYC,0,0
178.234.203.12,OKCOKsw-wgkblzzooo,OKCOKsw-wgkblzzooo.OKC.lightspeed.net,Cisco,Catalyst9300,OKC,0,0
200.120.137.171,ELPTXagg-ednggzncgo,ELPTXagg-ednggzncgo.ELP.lightspeed.net,ADVA,FSP3000,ELP,0,0
182.161.9.136,GEGWAedge-nfdeqnahdu,GEGWAedge-nfdeqnahdu.GEG.lightspeed.net,Cisco,ISR4431,GEG,0,0
128.34.213.63,PHXAZedge-vpvyxdfejl,PHXAZedge-vpvyxdfejl.PHX.lightspeed.net,Cisco,ISR4431,PHX,1,0
105.113.8.131,PITPArtr-ueojzwxzaj,PITPArtr-ueojzwxzaj.PIT.lightspeed.net,Arista,7050X3,PIT,0,0
7.125.72.16,NYCNYdist-ehplwyhvmq,NYCNYdist-ehplwyhvmq.NYC.lightspeed.net,Juniper,QFX5120,NYC,0,0
100.139.87.126,BOIIDcore-jwkjjkbgph,BOIIDcore-jwkjjkbgph.BOI.lightspeed.net,Juniper,MX204,BOI,0,0
216.52.219.48,PITPAdist-zpnppjrnxx,PITPAdist-zpnppjrnxx.PIT.lightspeed.net,Juniper,QFX5120,PIT,0,0
79.241.105.98,ELPTXdist-iupgyefnqw,ELPTXdist-iupgyefnqw.ELP.lightspeed.net,ADVA,FSP150,ELP,0,0
102.15.135.101,SFOCAagg-qzdooxkycc,SFOCAagg-qzdooxkycc.SFO.lightspeed.net,ADVA,FSP3000,SFO,0,0
120.142.52.206,PHLPAagg-umadsvlckx,PHLPAagg-umadsvlckx.PHL.lightspeed.net,Arista,7280R,PHL,0,0
4.6.154.143,PHLPAsw-gjwzegmmlj,PHLPAsw-gjwzegmmlj.PHL.lightspeed.net,Cisco,Catalyst9300,PHL,0,0
54.7.1.113,BOSMAdist-iidwqdacul,BOSMAdist-iidwqdacul.BOS.lightspeed.net,ADVA,FSP150,BOS,0,0
117.90.246.73,PITPAcore-nehjabnwif,PITPAcore-nehjabnwif.PIT.lightspeed.net,Juniper,MX204,PIT,0,0
83.198.223.211,SFOCAagg-uksmmwoatp,SFOCAagg-uksmmwoatp.SFO.lightspeed.net,Arista,7280R,SFO,0,0
135.58.255.85,JAXFLdist-tbclobzhvg,JAXFLdist-tbclobzhvg.JAX.lightspeed.net,ADVA,FSP150,JAX,0,0
79.144.187.144,BOSMAcore-oqkqgfdscp,BOSMAcore-oqkqgfdscp.BOS.lightspeed.net,Nokia,7750 SR-1,BOS,0,0
175.16.233.205,BNATNsw-wfrglpbrww,BNATNsw-wfrglpbrww.BNA.lightspeed.net,Cisco,Catalyst9300,BNA,0,0
147.60.98.24,ATLGAagg-whvkqruaqb,ATLGAagg-whvkqruaqb.ATL.lightspeed.net,ADVA,FSP3000,ATL,1,0
55.6.66.108,SFOCArtr-zwjsxsskss,SFOCArtr-zwjsxsskss.SFO.lightspeed.net,Arista,7050X3,SFO,0,0
193.230.178.1,BOIIDcore-poagnzarhx,BOIIDcore-poagnzarhx.BOI.lightspeed.net,Cisco,NCS540,BOI,0,0
56.10.246.253,PORORagg-nkuuqhqmef,PORORagg-nkuuqhqmef.POR.lightspeed.net,Arista,7280R,POR,0,0
115.237.197.174,BNATNedge-czknrgltus,BNATNedge-czknrgltus.BNA.lightspeed.net,Juniper,SRX345,BNA,0,0
73.11.39.162,SFOCAcore-ytcnklszxq,SFOCAcore-ytcnklszxq.SFO.lightspeed.net,Nokia,7750 SR-1,SFO,0,0
211.116.61.91,AUSTXcore-cdsxbtxwua,AUSTXcore-cdsxbtxwua.AUS.lightspeed.net,Nokia,7750 SR-1,AUS,0,0
158.168.150.89,SEAWAagg-vrhdlykblm,SEAWAagg-vrhdlykblm.SEA.lightspeed.net,ADVA,FSP3000,SEA,0,0
56.47.251.47,PITPAcore-ibeigrvfvh,PITPAcore-ibeigrvfvh.PIT.lightspeed.net,Cisco,NCS540,PIT,0,0
22.99.78.137,PORORedge-nfyoskakzf,PORORedge-nfyoskakzf.POR.lightspeed.net,RAD,ETX-2,POR,1,0
150.218.72.145,ATLGAsw-tmdeixxlcx,ATLGAsw-tmdeixxlcx.ATL.lightspeed.net,Cisco,Catalyst9300,ATL,0,0
221.66.187.191,NYCNYedge-lyuoudftnu,NYCNYedge-lyuoudftnu.NYC.lightspeed.net,Cisco,ISR4431,NYC,1,0
13.16.11.218,AUSTXrtr-cqjbjcamlk,AUSTXrtr-cqjbjcamlk.AUS.lightspeed.net,Arista,7050X3,AUS,0,0
146.158.176.121,PHXAZcore-uyeqznisar,PHXAZcore-uyeqznisar.PHX.lightspeed.net,Juniper,MX204,PHX,0,0
6.60.8.147,BOIIDdist-elcaahwitg,BOIIDdist-elcaahwitg.BOI.lightspeed.net,ADVA,FSP150,BOI,1,0
90.231.91.106,MIAFLdist-rlfstrszjf,MIAFLdist-rlfstrszjf.MIA.lightspeed.net,ADVA,FSP150,MIA,0,0
72.249.112.131,MIAFLdist-dcxjsstxox,MIAFLdist-dcxjsstxox.MIA.lightspeed.net,ADVA,FSP150,MIA,0,0
112.69.14.130,PHLPArtr-vlmfhgfvev,PHLPArtr-vlmfhgfvev.PHL.lightspeed.net,Arista,7050X3,PHL,0,0
201.30.206.21,ABQNMagg-wvymikzcdt,ABQNMagg-wvymikzcdt.ABQ.lightspeed.net,Arista,7280R,ABQ,0,0
76.202.62.71,LAXCAcore-hfascvhkqb,LAXCAcore-hfascvhkqb.LAX.lightspeed.net,Nokia,7750 SR-1,LAX,0,0
68.100.240.60,BNATNrtr-rgeqlrlruc,BNATNrtr-rgeqlrlruc.BNA.lightspeed.net,Arista,7050X3,BNA,0,0
126.44.204.168,SEAWAdist-lsiaivhpqn,SEAWAdist-lsiaivhpqn.SEA.lightspeed.net,ADVA,FSP150,SEA,0,0
88.87.245.224,PITPAsw-xmowjvrnvz,PITPAsw-xmowjvrnvz.PIT.lightspeed.net,Cisco,Catalyst9300,PIT,0,0
48.135.44.250,ATLGArtr-efxluriamq,ATLGArtr-efxluriamq.ATL.lightspeed.net,Arista,7050X3,ATL,0,0
171.213.196.81,PITPAdist-kwjagvhkcz,PITPAdist-kwjagvhkcz.PIT.lightspeed.net,ADVA,FSP150,PIT,0,0
56.29.137.175,GEGWAcore-nahaneuhlj,GEGWAcore-nahaneuhlj.GEG.lightspeed.net,Juniper,MX204,GEG,0,0
223.17.26.41,PITPAedge-pawvpiupdq,PITPAedge-pawvpiupdq.PIT.lightspeed.net,Juniper,SRX345,PIT,0,0
106.41.4.117,PHXAZagg-frdzuluvqo,PHXAZagg-frdzuluvqo.PHX.lightspeed.net,Arista,7280R,PHX,0,0
69.201.215.123,ATLGAsw-fudsgblzfb,ATLGAsw-fudsgblzfb.ATL.lightspeed.net,Cisco,Catalyst9300,ATL,0,0
81.55.64.31,AUSTXcore-frdwwdsxnf,AUSTXcore-frdwwdsxnf.AUS.lightspeed.net,Cisco,NCS540,AUS,0,0
36.128.22.51,DALTXrtr-xodqcixafh,DALTXrtr-xodqcixafh.DAL.lightspeed.net,Arista,7050X3,DAL,0,0
193.160.9.205,ATLGAsw-bardevxyqz,ATLGAsw-bardevxyqz.ATL.lightspeed.net,Cisco,Catalyst9300,ATL,0,0
10.55.95.148,LAXCAdist-eppppwvigi,LAXCAdist-eppppwvigi.LAX.lightspeed.net,Juniper,QFX5120,LAX,1,0
219.149.72.148,CLTNCsw-neqbgqfipk,CLTNCsw-neqbgqfipk.CLT.lightspeed.net,Cisco,Catalyst9300,CLT,0,0
66.38.174.67,ELPTXagg-awicdvewjl,ELPTXagg-awicdvewjl.ELP.lightspeed.net,ADVA,FSP3000,ELP,0,0
8.82.81.218,PORORagg-kmomkfxctc,PORORagg-kmomkfxctc.POR.lightspeed.net,Arista,7280R,POR,1,0
58.89.7.168,CLTNCedge-xlpjedload,CLTNCedge-xlpjedload.CLT.lightspeed.net,Cisco,ISR4431,CLT,1,0
158.213.255.110,GEGWAdist-jqdwmgucog,GEGWAdist-jqdwmgucog.GEG.lightspeed.net,Juniper,QFX5120,GEG,0,0
19.222.30.172,ABQNMdist-nlfptndooz,ABQNMdist-nlfptndooz.ABQ.lightspeed.net,Juniper,QFX5120,ABQ,0,0
99.52.170.72,PITPArtr-jjxumrkrwk,PITPArtr-jjxumrkrwk.PIT.lightspeed.net,Arista,7050X3,PIT,0,0
17.184.131.110,BOSMArtr-ptnswmzbkc,BOSMArtr-ptnswmzbkc.BOS.lightspeed.net,Arista,7050X3,BOS,0,0
44.135.65.66,AUSTXsw-mggiduxreh,AUSTXsw-mggiduxreh.AUS.lightspeed.net,Cisco,Catalyst9300,AUS,0,0
156.63.118.54,MIAFLdist-qcahqorrby,MIAFLdist-qcahqorrby.MIA.lightspeed.net,ADVA,FSP150,MIA,0,0
105.236.184.197,PORORsw-gausxlbsbn,PORORsw-gausxlbsbn.POR.lightspeed.net,Cisco,Catalyst9300,POR,0,0
135.184.164.10,ABQNMdist-koutrpujsk,ABQNMdist-koutrpujsk.ABQ.lightspeed.net,ADVA,FSP150,ABQ,0,0
114.46.184.49,SEAWAedge-anieczmbtk,SEAWAedge-anieczmbtk.SEA.lightspeed.net,Juniper,SRX345,SEA,1,0
81.18.139.59,SEAWAedge-jkdjknrjae,SEAWAedge-jkdjknrjae.SEA.lightspeed.net,RAD,ETX-2,SEA,0,0
118.201.187.236,OKCOKdist-yajzovhsee,OKCOKdist-yajzovhsee.OKC.lightspeed.net,Juniper,QFX5120,OKC,0,0
48.187.87.157,MIAFLedge-ikttlximzn,MIAFLedge-ikttlximzn.MIA.lightspeed.net,Juniper,SRX345,MIA,1,0
181.124.97.185,LAXCAdist-tyuqyxrpdo,LAXCAdist-tyuqyxrpdo.LAX.lightspeed.net,Juniper,QFX5120,LAX,0,0
212.161.73.89,SFOCAagg-ndphjyfkts,SFOCAagg-ndphjyfkts.SFO.lightspeed.net,Arista,7280R,SFO,0,0
28.43.193.229,PORORedge-nunfpuborc,PORORedge-nunfpuborc.POR.lightspeed.net,Cisco,ISR4431,POR,1,0
50.184.79.17,PITPAdist-edhormwffd,PITPAdist-edhormwffd.PIT.lightspeed.net,Juniper,QFX5120,PIT,0,0
4.98.173.45,SEAWAdist-nmyaochzzt,SEAWAdist-nmyaochzzt.SEA.lightspeed.net,Juniper,QFX5120,SEA,0,0
177.199.18.10,SEAWAedge-jiptazfnjd,SEAWAedge-jiptazfnjd.SEA.lightspeed.net,Juniper,SRX345,SEA,1,0
68.177.201.42,PHXAZagg-gvvakrjcnx,PHXAZagg-gvvakrjcnx.PHX.lightspeed.net,ADVA,FSP3000,PHX,0,0
118.173.34.62,GEGWAsw-bygoyededb,GEGWAsw-bygoyededb.GEG.lightspeed.net,Cisco,Catalyst9300,GEG,0,0
206.156.74.117,PHLPAagg-vdxeokfnco,PHLPAagg-vdxeokfnco.PHL.lightspeed.net,Arista,7280R,PHL,0,0
4.249.247.93,OKCOKedge-vvepwspkos,OKCOKedge-vvepwspkos.OKC.lightspeed.net,Cisco,ISR4431,OKC,0,0
72.124.164.95,DALTXrtr-cyvqmcljdh,DALTXrtr-cyvqmcljdh.DAL.lightspeed.net,Arista,7050X3,DAL,0,0
140.190.155.158,GEGWAcore-bdhhcdeopu,GEGWAcore-bdhhcdeopu.GEG.lightspeed.net,Nokia,7750 SR-1,GEG,0,0
169.67.219.255,NYCNYedge-ydyvorneqz,NYCNYedge-ydyvorneqz.NYC.lightspeed.net,Cisco,ISR4431,NYC,0,0
19.174.220.218,SEAWAedge-jnhurqzdit,SEAWAedge-jnhurqzdit.SEA.lightspeed.net,Cisco,ISR4431,SEA,1,0
172.182.124.243,PHLPAagg-ulmnlouryd,PHLPAagg-ulmnlouryd.PHL.lightspeed.net,ADVA,FSP3000,PHL,0,0
116.15.3.200,MIAFLrtr-axjryitkkt,MIAFLrtr-axjryitkkt.MIA.lightspeed.net,Arista,7050X3,MIA,0,0
210.228.33.59,GEGWAcore-ubrotnzssl,GEGWAcore-ubrotnzssl.GEG.lightspeed.net,Cisco,NCS540,GEG,0,0
176.101.237.165,ELPTXsw-jpkkgyeqhf,ELPTXsw-jpkkgyeqhf.ELP.lightspeed.net,Cisco,Catalyst9300,ELP,0,0
170.12.111.227,BOSMAdist-bjkziwiyja,BOSMAdist-bjkziwiyja.BOS.lightspeed.net,ADVA,FSP150,BOS,0,0
136.229.26.122,JAXFLagg-lvyyudhbni,JAXFLagg-lvyyudhbni.JAX.lightspeed.net,ADVA,FSP3000,JAX,0,0
75.27.81.199,BNATNcore-hofamrxbsc,BNATNcore-hofamrxbsc.BNA.lightspeed.net,Nokia,7750 SR-1,BNA,0,0
121.215.74.162,LAXCAsw-cacplqwytz,LAXCAsw-cacplqwytz.LAX.lightspeed.net,Cisco,Catalyst9300,LAX,0,0
54.21.56.153,OKCOKrtr-lbvsosprrc,OKCOKrtr-lbvsosprrc.OKC.lightspeed.net,Arista,7050X3,OKC,0,0
124.80.100.138,PORORsw-uybbrvjdat,PORORsw-uybbrvjdat.POR.lightspeed.net,Cisco,Catalyst9300,POR,0,0
195.203.179.248,ATLGAcore-gheypmpzny,ATLGAcore-gheypmpzny.ATL.lightspeed.net,Cisco,NCS540,ATL,0,0
28.117.204.42,PITPAcore-xohnzvulxb,PITPAcore-xohnzvulxb.PIT.lightspeed.net,Cisco,NCS540,PIT,0,0
152.45.253.67,ATLGAagg-ycwnunctvo,ATLGAagg-ycwnunctvo.ATL.lightspeed.net,ADVA,FSP3000,ATL,0,0
161.123.76.237,MIAFLagg-qynpvczhhw,MIAFLagg-qynpvczhhw.MIA.lightspeed.net,ADVA,FSP3000,MIA,1,0
199.65.176.191,PHLPAdist-wdckzgerjw,PHLPAdist-wdckzgerjw.PHL.lightspeed.net,Juniper,QFX5120,PHL,0,0
150.1.43.224,OKCOKdist-kjxeapkgxr,OKCOKdist-kjxeapkgxr.OKC.lightspeed.net,Juniper,QFX5120,OKC,0,0
