inv_asset_id,inv_ip_address,inv_hostname,inv_vendor,inv_model
484,10.50.111.31,PHXAZSW19,Cisco,Catalyst9300
485,10.70.225.208,PORORCO37,Juniper,MX204
486,10.70.96.68,GEGWAAG84,Arista,7280R
487,10.60.215.235,BOSMASW03,Cisco,Catalyst9300
488,10.50.152.79,ABQNMDS89,ADVA,FSP150
489,10.70.63.93,BOIIDSW18,Cisco,Catalyst9300
490,10.70.113.73,BOIIDDS28,ADVA,FSP150
491,10.60.195.241,NYCNYSW81,Cisco,Catalyst9300
492,10.40.13.36,BNATNDS23,ADVA,FSP150
493,10.60.14.2,NYCNYED71,Cisco,ISR4431
494,10.30.129.53,SEAWAED84,Cisco,ISR4431
495,10.30.193.27,LAXCADS20,Juniper,QFX5120
496,10.30.89.229,SFOCADS19,Juniper,QFX5120
497,10.70.110.11,BOIIDED81,RAD,ETX-2
498,10.10.174.182,AUSTXDS88,Juniper,QFX5120
499,10.70.43.23,BOIIDRT33,Arista,7050X3
500,10.70.191.40,PORORAG34,ADVA,FSP3000
501,10.70.115.159,PORORAG75,Arista,7280R
502,10.10.163.240,OKCOKDS28,Juniper,QFX5120
503,10.60.185.19,BOSMASW50,Cisco,Catalyst9300
504,10.70.241.236,BOIIDSW15,Cisco,Catalyst9300
505,10.30.76.85,SEAWAAG95,Arista,7280R
506,10.70.146.202,BOIIDSW62,Cisco,Catalyst9300
507,10.50.21.138,ABQNMRT40,Arista,7050X3
508,10.30.245.64,SEAWADS60,Juniper,QFX5120
509,10.30.103.86,LAXCASW80,Cisco,Catalyst9300
510,10.10.37.205,DALTXRT11,Arista,7050X3
511,10.30.4.123,SFOCASW67,Cisco,Catalyst9300
512,10.70.201.239,BOIIDDS72,Juniper,QFX5120
513,10.10.243.165,AUSTXSW26,Cisco,Catalyst9300
514,10.40.106.253,MIAFLAG66,Arista,7280R
515,10.30.13.209,SFOCART32,Arista,7050X3
516,10.70.233.183,BOIIDRT49,Arista,7050X3
517,10.40.104.111,MIAFLSW26,Cisco,Catalyst9300
518,10.70.110.26,PORORSW32,Cisco,Catalyst9300
519,10.70.26.144,GEGWASW92,Cisco,Catalyst9300
520,10.60.193.151,BOSMADS50,Juniper,QFX5120
521,10.30.236.129,LAXCAAG77,Arista,7280R
522,10.60.164.82,BOSMASW26,Cisco,Catalyst9300
523,10.30.250.183,LAXCART02,Arista,7050X3
524,10.50.236.177,ABQNMSW81,Cisco,Catalyst9300
525,10.20.27.112,PITPASW07,Cisco,Catalyst9300
526,10.60.172.220,BOSMAED15,RAD,ETX-2
527,10.40.113.121,MIAFLSW57,Cisco,Catalyst9300
528,10.10.92.227,OKCOKDS05,ADVA,FSP150
529,10.10.21.154,DALTXED18,Cisco,ISR4431
530,10.20.166.77,ATLGADS22,ADVA,FSP150
531,10.10.43.162,AUSTXSW61,Cisco,Catalyst9300
532,10.30.203.49,SFOCADS03,ADVA,FSP150
533,10.60.127.128,PHLPASW32,Cisco,Catalyst9300
534,10.70.25.199,BOIIDRT66,Arista,7050X3
535,10.60.235.2,BOSMADS13,Juniper,QFX5120
536,10.70.190.42,GEGWASW10,Cisco,Catalyst9300
537,10.40.3.153,MIAFLDS36,Juniper,QFX5120
538,10.30.119.221,SFOCART49,Arista,7050X3
539,10.50.175.163,ELPTXRT79,Arista,7050X3
540,10.30.53.114,SFOCART01,Arista,7050X3
541,10.70.109.11,BOIIDSW35,Cisco,Catalyst9300
542,10.30.108.94,SFOCASW91,Cisco,Catalyst9300
543,10.30.206.76,LAXCADS98,ADVA,FSP150
544,10.60.49.81,BOSMADS47,ADVA,FSP150
545,10.20.12.140,CLTNCSW96,Cisco,Catalyst9300
546,10.20.40.68,ATLGASW47,Cisco,Catalyst9300
547,10.20.145.197,CLTNCDS50,Juniper,QFX5120
548,10.30.190.187,SFOCADS50,ADVA,FSP150
549,10.60.158.240,PHLPADS40,ADVA,FSP150
550,10.70.198.80,BOIIDED52,RAD,ETX-2
551,10.30.222.42,SEAWART45,Arista,7050X3
552,10.60.10.182,PHLPAAG74,Arista,7280R
553,10.70.13.228,BOIIDAG34,ADVA,FSP3000
554,10.30.151.240,SFOCADS23,Juniper,QFX5120
555,10.30.118.40,SEAWART71,Arista,7050X3
556,10.30.102.17,SFOCAAG13,Arista,7280R
557,10.70.39.22,GEGWAED45,Cisco,ISR4431
558,10.60.122.154,BOSMADS79,Juniper,QFX5120
559,10.40.13.152,BNATNSW04,Cisco,Catalyst9300
560,10.10.158.179,OKCOKSW39,Cisco,Catalyst9300
561,10.30.42.139,LAXCASW41,Cisco,Catalyst9300
562,10.30.147.190,LAXCAAG07,Arista,7280R
563,10.10.104.206,OKCOKED40,Juniper,SRX345
564,10.50.249.31,ELPTXDS92,ADVA,FSP150
565,10.60.56.90,BOSMADS71,Juniper,QFX5120
566,10.10.129.114,DALTXDS93,ADVA,FSP150
567,10.70.36.98,GEGWASW23,Cisco,Catalyst9300
568,10.60.211.216,BOSMASW96,Cisco,Catalyst9300
569,10.50.78.56,ELPTXAG59,Arista,7280R
570,10.30.145.191,LAXCADS52,Juniper,QFX5120
571,10.20.72.234,CLTNCRT13,Arista,7050X3
572,10.70.209.189,GEGWADS08,ADVA,FSP150
573,10.30.165.228,LAXCASW94,Cisco,Catalyst9300
574,10.60.103.129,BOSMASW76,Cisco,Catalyst9300
575,10.10.142.91,OKCOKSW73,Cisco,Catalyst9300
576,10.60.150.123,PHLPASW36,Cisco,Catalyst9300
577,10.10.27.163,AUSTXRT10,Arista,7050X3
578,10.40.89.29,BNATNDS10,Juniper,QFX5120
579,10.30.122.114,SEAWART19,Arista,7050X3
580,10.60.254.145,BOSMACO54,Nokia,7750 SR-1
581,10.30.101.186,SEAWADS61,Juniper,QFX5120
582,10.60.47.143,BOSMADS28,Juniper,QFX5120
583,10.30.118.248,SEAWASW80,Cisco,Catalyst9300
584,10.20.163.214,ATLGACO32,Juniper,MX204
585,10.70.114.134,GEGWASW16,Cisco,Catalyst9300
586,10.30.144.27,SFOCADS33,ADVA,FSP150
587,10.30.172.70,SFOCASW30,Cisco,Catalyst9300
588,10.60.205.50,BOSMASW41,Cisco,Catalyst9300
589,10.50.47.49,ABQNMDS11,ADVA,FSP150
590,10.30.251.61,SFOCART79,Arista,7050X3
591,10.70.13.29,BOIIDDS08,Juniper,QFX5120
592,10.60.134.229,BOSMASW31,Cisco,Catalyst9300
593,10.50.238.79,PHXAZSW98,Cisco,Catalyst9300
594,10.40.104.200,MIAFLDS27,Juniper,QFX5120
595,10.60.92.11,BOSMADS43,ADVA,FSP150
596,10.70.37.116,GEGWADS48,ADVA,FSP150
597,10.30.241.115,LAXCAAG72,Arista,7280R
598,10.40.47.252,MIAFLRT27,Arista,7050X3
599,10.20.90.177,CLTNCSW87,Cisco,Catalyst9300
600,10.30.102.183,LAXCASW66,Cisco,Catalyst9300
601,10.30.15.93,SFOCADS73,Juniper,QFX5120
602,10.40.26.213,BNATNED55,Cisco,ISR4431
603,10.70.139.196,PORORDS35,Juniper,QFX5120
604,10.60.30.34,BOSMACO80,Nokia,7750 SR-1
605,10.50.48.200,ABQNMSW92,Cisco,Catalyst9300
606,10.70.225.33,BOIIDAG46,Arista,7280R
607,10.70.244.149,GEGWART44,Arista,7050X3
608,10.60.148.202,PHLPASW04,Cisco,Catalyst9300
609,10.30.122.248,SEAWART49,Arista,7050X3
610,10.60.21.176,NYCNYSW22,Cisco,Catalyst9300
611,10.30.19.101,SFOCACO69,Cisco,NCS540
612,10.60.16.45,BOSMADS15,ADVA,FSP150
613,10.60.1.174,PHLPASW79,Cisco,Catalyst9300
614,10.20.39.46,CLTNCED73,RAD,ETX-2
615,10.60.57.190,PHLPASW20,Cisco,Catalyst9300
616,10.60.202.182,BOSMASW27,Cisco,Catalyst9300
617,10.50.234.237,PHXAZSW60,Cisco,Catalyst9300
618,10.10.136.74,DALTXSW83,Cisco,Catalyst9300
619,10.30.220.196,SEAWASW13,Cisco,Catalyst9300
620,10.70.250.16,GEGWACO35,Cisco,NCS540
621,10.50.163.76,ABQNMDS40,Juniper,QFX5120
622,10.30.183.65,SFOCAED03,Cisco,ISR4431
623,10.10.102.164,OKCOKED32,Juniper,SRX345
624,10.20.79.166,PITPADS49,ADVA,FSP150
625,10.30.190.69,SFOCASW52,Cisco,Catalyst9300
626,10.30.46.2,SEAWASW09,Cisco,Catalyst9300
627,10.70.201.140,PORORDS27,Juniper,QFX5120
628,10.60.254.48,PHLPASW55,Cisco,Catalyst9300
629,10.30.86.151,SFOCART22,Arista,7050X3
630,10.70.125.41,GEGWART93,Arista,7050X3
631,10.20.22.221,PITPASW14,Cisco,Catalyst9300
632,10.70.151.46,BOIIDRT09,Arista,7050X3
633,10.60.156.88,NYCNYSW16,Cisco,Catalyst9300
634,10.60.75.78,NYCNYRT63,Arista,7050X3
635,10.10.191.178,DALTXDS26,ADVA,FSP150
636,10.30.80.17,LAXCACO78,Nokia,7750 SR-1
637,10.60.128.121,BOSMASW17,Cisco,Catalyst9300
638,10.30.126.81,LAXCAAG52,ADVA,FSP3000
639,10.30.152.248,SEAWADS98,Juniper,QFX5120
640,10.30.116.250,SFOCAED08,Cisco,ISR4431
641,10.20.66.160,CLTNCDS52,Juniper,QFX5120
642,10.60.115.128,PHLPADS10,Juniper,QFX5120
643,10.10.149.238,DALTXRT57,Arista,7050X3
644,10.30.242.100,SEAWAAG83,ADVA,FSP3000
645,10.60.213.236,PHLPAAG72,Arista,7280R
646,10.60.99.95,BOSMASW95,Cisco,Catalyst9300
647,10.40.175.33,MIAFLSW64,Cisco,Catalyst9300
648,10.60.90.221,PHLPASW48,Cisco,Catalyst9300
649,10.70.5.246,GEGWAAG50,Arista,7280R
650,10.60.120.154,PHLPADS53,Juniper,QFX5120
651,10.30.205.103,SFOCASW37,Cisco,Catalyst9300
652,10.30.109.1,LAXCACO24,Cisco,NCS540
653,10.70.99.150,PORORSW10,Cisco,Catalyst9300
654,10.30.58.253,LAXCASW53,Cisco,Catalyst9300
655,10.60.15.69,BOSMAAG53,ADVA,FSP3000
656,10.60.139.35,NYCNYDS25,Juniper,QFX5120
657,10.70.249.206,GEGWAED60,RAD,ETX-2
658,10.60.199.218,NYCNYRT36,Arista,7050X3
659,10.20.176.69,CLTNCRT79,Arista,7050X3
660,10.30.97.161,LAXCASW93,Cisco,Catalyst9300
661,10.70.21.185,PORORSW50,Cisco,Catalyst9300
662,10.30.127.197,LAXCADS67,Juniper,QFX5120
663,10.60.170.243,PHLPAAG38,Arista,7280R
664,10.60.226.208,PHLPAED74,Juniper,SRX345
665,10.60.83.237,PHLPADS56,Juniper,QFX5120
666,10.10.173.87,AUSTXAG45,Arista,7280R
667,10.30.207.217,LAXCAAG58,Arista,7280R
668,10.60.111.165,NYCNYDS60,Juniper,QFX5120
669,10.10.67.99,OKCOKSW04,Cisco,Catalyst9300
670,10.30.76.79,SFOCADS28,ADVA,FSP150
671,10.70.9.2,PORORDS02,ADVA,FSP150
672,10.30.139.37,LAXCART21,Arista,7050X3
673,10.70.93.214,GEGWADS53,Juniper,QFX5120
674,10.70.166.94,PORORSW88,Cisco,Catalyst9300
675,10.10.52.160,DALTXSW97,Cisco,Catalyst9300
676,10.70.30.229,GEGWASW45,Cisco,Catalyst9300
677,10.70.251.237,PORORSW36,Cisco,Catalyst9300
678,10.70.148.83,PORORRT59,Arista,7050X3
679,10.30.3.130,LAXCAAG04,ADVA,FSP3000
680,10.60.178.113,NYCNYSW69,Cisco,Catalyst9300
681,10.60.17.57,BOSMAAG24,Arista,7280R
682,10.70.241.118,GEGWAED70,RAD,ETX-2
683,10.60.15.144,NYCNYDS92,ADVA,FSP150
684,10.10.87.235,DALTXAG94,ADVA,FSP3000
685,10.30.107.163,LAXCADS83,ADVA,FSP150
686,10.20.246.108,ATLGAED96,Cisco,ISR4431
687,10.60.240.194,BOSMAAG99,Arista,7280R
688,10.20.108.142,CLTNCSW74,Cisco,Catalyst9300
689,10.10.183.171,DALTXRT23,Arista,7050X3
690,10.60.129.247,BOSMADS67,ADVA,FSP150
691,10.10.147.50,OKCOKDS59,Juniper,QFX5120
692,10.60.76.173,BOSMASW92,Cisco,Catalyst9300
693,10.70.129.179,GEGWADS77,ADVA,FSP150
694,10.70.115.235,BOIIDSW82,Cisco,Catalyst9300
695,10.70.77.2,BOIIDRT27,Arista,7050X3
696,10.70.227.83,GEGWASW01,Cisco,Catalyst9300
697,10.60.68.223,NYCNYDS81,Juniper,QFX5120
698,10.30.206.170,SEAWASW49,Cisco,Catalyst9300
699,10.30.122.232,LAXCASW15,Cisco,Catalyst9300
700,10.70.106.247,BOIIDSW17,Cisco,Catalyst9300
701,10.70.169.8,BOIIDDS18,ADVA,FSP150
702,10.70.37.158,BOIIDSW61,Cisco,Catalyst9300
703,10.10.161.109,OKCOKDS52,ADVA,FSP150
704,10.60.50.123,NYCNYED59,Juniper,SRX345
705,10.30.29.84,SFOCAAG40,ADVA,FSP3000
706,10.30.161.150,SEAWAAG15,Arista,7280R
707,10.30.209.212,SEAWASW67,Cisco,Catalyst9300
708,10.60.81.33,NYCNYDS76,Juniper,QFX5120
709,10.10.34.73,OKCOKED36,RAD,ETX-2
710,10.20.240.0,ATLGADS19,Juniper,QFX5120
711,10.60.135.149,NYCNYDS86,Juniper,QFX5120
712,10.40.84.196,BNATNSW13,Cisco,Catalyst9300
713,10.70.17.195,BOIIDDS58,Juniper,QFX5120
714,10.20.165.109,CLTNCDS33,ADVA,FSP150
715,10.10.2.80,OKCOKRT38,Arista,7050X3
716,10.20.47.147,ATLGACO31,Nokia,7750 SR-1
717,10.30.108.83,SEAWADS80,ADVA,FSP150
718,10.30.190.215,SFOCASW38,Cisco,Catalyst9300
719,10.60.164.176,PHLPASW26,Cisco,Catalyst9300
720,10.60.52.106,NYCNYRT73,Arista,7050X3
721,10.40.56.181,JAXFLED08,RAD,ETX-2
722,10.20.49.106,CLTNCDS24,ADVA,FSP150
723,10.60.159.23,BOSMAAG36,Arista,7280R
724,10.60.231.71,PHLPAED13,RAD,ETX-2
725,10.60.24.235,PHLPAED94,Cisco,ISR4431
726,10.50.66.45,ABQNMCO22,Juniper,MX204
727,10.60.74.135,BOSMAAG78,ADVA,FSP3000
728,10.70.127.135,GEGWAED95,RAD,ETX-2
729,10.70.38.190,PORORRT03,Arista,7050X3
730,10.10.79.38,DALTXDS57,ADVA,FSP150
731,10.70.187.216,GEGWADS02,Juniper,QFX5120
732,10.60.243.112,NYCNYCO67,Cisco,NCS540
733,10.10.229.175,OKCOKED52,Juniper,SRX345
734,10.30.200.189,SEAWAED41,Cisco,ISR4431
735,10.70.103.206,PORORSW22,Cisco,Catalyst9300
736,10.70.132.46,PORORED65,Juniper,SRX345
737,10.30.9.64,SFOCART40,Arista,7050X3
738,10.70.92.119,GEGWADS17,Juniper,QFX5120
739,10.30.150.110,SEAWAED82,RAD,ETX-2
740,10.10.42.37,AUSTXED79,Juniper,SRX345
741,10.10.86.180,AUSTXED66,Juniper,SRX345
742,10.30.16.9,LAXCASW45,Cisco,Catalyst9300
743,10.10.250.170,AUSTXDS01,Juniper,QFX5120
744,10.10.51.220,AUSTXED72,RAD,ETX-2
745,10.60.62.253,PHLPAED19,RAD,ETX-2
746,10.40.216.51,MIAFLRT36,Arista,7050X3
747,10.30.212.175,SEAWACO61,Juniper,MX204
748,10.70.135.7,GEGWAED62,Juniper,SRX345
749,10.40.223.2,JAXFLDS68,ADVA,FSP150
750,10.30.209.232,SFOCADS89,ADVA,FSP150
751,10.10.196.229,DALTXDS85,Juniper,QFX5120
752,10.60.49.84,PHLPADS85,Juniper,QFX5120
753,10.30.127.158,LAXCAAG95,ADVA,FSP3000
754,10.60.194.250,BOSMACO66,Cisco,NCS540
755,10.70.188.222,BOIIDDS44,ADVA,FSP150
756,10.60.241.195,PHLPAAG41,ADVA,FSP3000
757,10.70.162.27,BOIIDRT59,Arista,7050X3
758,10.60.186.146,NYCNYSW20,Cisco,Catalyst9300
759,10.30.65.200,SEAWART22,Arista,7050X3
760,10.40.209.125,JAXFLED20,RAD,ETX-2
761,10.10.159.88,OKCOKDS93,Juniper,QFX5120
762,10.40.204.95,JAXFLDS94,Juniper,QFX5120
763,10.60.85.27,NYCNYDS87,Juniper,QFX5120
764,10.70.150.25,PORORED53,Cisco,ISR4431
765,10.10.26.175,AUSTXSW13,Cisco,Catalyst9300
766,10.20.204.254,CLTNCDS40,Juniper,QFX5120
767,10.60.171.208,BOSMAED87,Juniper,SRX345
768,10.50.44.156,ABQNMCO12,Cisco,NCS540
769,10.70.201.236,BOIIDSW77,Cisco,Catalyst9300
770,10.60.104.49,PHLPASW27,Cisco,Catalyst9300
771,10.60.220.35,NYCNYDS82,ADVA,FSP150
772,10.20.126.204,PITPAED62,RAD,ETX-2
773,10.60.127.6,PHLPART97,Arista,7050X3
774,10.50.36.246,ABQNMDS86,ADVA,FSP150
775,10.30.210.3,LAXCAED70,RAD,ETX-2
776,10.20.255.158,ATLGASW91,Cisco,Catalyst9300
777,10.70.15.139,GEGWADS19,Juniper,QFX5120
778,10.20.109.245,ATLGADS52,ADVA,FSP150
779,10.70.138.59,PORORAG23,Arista,7280R
780,10.70.29.183,PORORDS13,ADVA,FSP150
781,10.70.137.56,PORORSW34,Cisco,Catalyst9300
782,10.60.91.45,NYCNYAG73,Arista,7280R
783,10.70.16.38,BOIIDAG17,ADVA,FSP3000
784,10.30.143.195,SEAWASW02,Cisco,Catalyst9300
785,10.60.15.74,BOSMACO43,Juniper,MX204
786,10.60.150.141,PHLPAAG13,ADVA,FSP3000
787,10.20.236.218,CLTNCAG34,ADVA,FSP3000
788,10.40.213.220,MIAFLSW11,Cisco,Catalyst9300
789,10.70.226.233,BOIIDED62,RAD,ETX-2
790,10.30.99.105,SEAWART97,Arista,7050X3
791,10.70.32.33,GEGWAAG67,Arista,7280R
792,10.10.77.170,AUSTXSW22,Cisco,Catalyst9300
793,10.70.152.112,PORORDS48,Juniper,QFX5120
794,10.30.193.252,LAXCAED27,RAD,ETX-2
795,10.40.64.217,JAXFLSW05,Cisco,Catalyst9300
796,10.20.66.125,PITPACO60,Juniper,MX204
797,10.70.115.64,GEGWAED26,Juniper,SRX345
798,10.40.185.105,BNATNED99,RAD,ETX-2
799,10.20.120.190,ATLGASW02,Cisco,Catalyst9300
800,10.20.139.65,PITPASW38,Cisco,Catalyst9300
801,10.70.51.54,BOIIDED97,Cisco,ISR4431
802,10.60.141.209,NYCNYAG32,Arista,7280R
803,10.70.38.196,PORORSW44,Cisco,Catalyst9300
804,10.30.207.158,SFOCAAG41,ADVA,FSP3000
805,10.20.40.59,ATLGAAG20,Arista,7280R
806,10.70.66.222,BOIIDED51,Cisco,ISR4431
807,10.10.116.96,AUSTXDS42,Juniper,QFX5120
808,10.30.88.51,SEAWADS48,ADVA,FSP150
809,10.60.199.234,PHLPAED52,Cisco,ISR4431
810,10.70.118.249,GEGWADS12,Juniper,QFX5120
811,10.70.2.74,BOIIDSW72,Cisco,Catalyst9300
812,10.10.65.112,AUSTXDS04,Juniper,QFX5120
813,10.60.54.10,NYCNYSW05,Cisco,Catalyst9300
814,10.70.154.192,GEGWASW90,Cisco,Catalyst9300
815,10.10.61.187,DALTXSW04,Cisco,Catalyst9300
816,10.70.206.103,BOIIDDS24,ADVA,FSP150
817,10.60.202.15,BOSMAED25,Juniper,SRX345
818,10.70.223.204,BOIIDCO03,Cisco,NCS540
819,10.70.95.238,BOIIDSW68,Cisco,Catalyst9300
820,10.30.107.149,SEAWAED57,Juniper,SRX345
821,10.70.90.18,GEGWASW74,Cisco,Catalyst9300
822,10.60.216.174,BOSMADS14,ADVA,FSP150
823,10.70.219.86,BOIIDED66,Cisco,ISR4431
824,10.70.49.219,GEGWASW96,Cisco,Catalyst9300
825,10.60.32.173,NYCNYDS48,Juniper,QFX5120
826,10.40.101.163,BNATNAG20,ADVA,FSP3000
827,10.30.129.212,SFOCAED76,Cisco,ISR4431
828,10.70.64.136,PORORRT67,Arista,7050X3
829,10.10.76.151,OKCOKAG73,Arista,7280R
830,10.70.230.215,BOIIDDS46,ADVA,FSP150
831,10.70.218.22,PORORSW64,Cisco,Catalyst9300
832,10.20.71.50,ATLGASW88,Cisco,Catalyst9300
833,10.60.118.228,PHLPAED09,Cisco,ISR4431
834,10.30.217.114,LAXCACO62,Juniper,MX204
835,10.20.114.43,PITPADS74,Juniper,QFX5120
836,10.60.12.82,NYCNYED23,Juniper,SRX345
837,10.70.218.81,PORORSW12,Cisco,Catalyst9300
838,10.10.111.231,AUSTXRT42,Arista,7050X3
839,10.30.97.131,SEAWART35,Arista,7050X3
840,10.50.178.12,ELPTXSW73,Cisco,Catalyst9300
841,10.60.56.187,PHLPART99,Arista,7050X3
842,10.30.143.95,LAXCASW64,Cisco,Catalyst9300
843,10.70.184.207,GEGWACO99,Juniper,MX204
844,10.50.243.89,ABQNMRT02,Arista,7050X3
845,10.70.78.248,BOIIDRT47,Arista,7050X3
846,10.60.62.28,PHLPADS92,ADVA,FSP150
847,10.60.200.116,PHLPASW09,Cisco,Catalyst9300
848,10.60.39.133,NYCNYED62,Cisco,ISR4431
849,10.60.138.38,BOSMAED57,RAD,ETX-2
850,10.10.6.119,OKCOKED77,RAD,ETX-2
851,10.70.75.75,PORORED39,Cisco,ISR4431
852,10.30.31.128,SFOCADS42,Juniper,QFX5120
853,10.30.215.5,SEAWAED65,RAD,ETX-2
854,10.20.46.128,CLTNCAG56,Arista,7280R
855,10.70.30.188,BOIIDAG50,Arista,7280R
856,10.20.200.253,PITPADS02,Juniper,QFX5120
857,10.20.212.36,PITPAED35,Cisco,ISR4431
858,10.70.107.209,GEGWART58,Arista,7050X3
859,10.40.60.68,BNATNAG60,Arista,7280R
860,10.30.71.172,LAXCADS87,ADVA,FSP150
861,10.70.77.239,PORORSW06,Cisco,Catalyst9300
862,10.70.198.246,GEGWASW97,Cisco,Catalyst9300
863,10.30.187.126,SFOCAAG34,ADVA,FSP3000
864,10.10.144.234,OKCOKSW50,Cisco,Catalyst9300
865,10.60.120.1,PHLPASW67,Cisco,Catalyst9300
866,10.60.249.60,NYCNYED76,RAD,ETX-2
867,10.70.10.125,PORORED72,Cisco,ISR4431
868,10.70.250.229,BOIIDRT48,Arista,7050X3
869,10.30.176.159,SFOCASW24,Cisco,Catalyst9300
870,10.60.191.132,NYCNYED87,RAD,ETX-2
871,10.60.196.59,PHLPADS08,Juniper,QFX5120
872,10.30.141.157,SEAWADS23,ADVA,FSP150
873,10.30.176.23,SEAWASW34,Cisco,Catalyst9300
874,10.70.2.60,BOIIDDS84,ADVA,FSP150
875,10.70.128.53,PORORSW31,Cisco,Catalyst9300
876,10.70.126.231,PORORDS06,Juniper,QFX5120
877,10.70.120.178,PORORED02,RAD,ETX-2
878,10.60.117.60,BOSMART91,Arista,7050X3
879,10.30.49.119,SEAWADS78,ADVA,FSP150
880,10.60.120.24,BOSMADS66,Juniper,QFX5120
881,10.30.20.118,SFOCART48,Arista,7050X3
882,10.70.80.158,PORORED37,Cisco,ISR4431
883,10.20.253.188,ATLGADS96,Juniper,QFX5120
884,10.70.102.108,BOIIDDS92,Juniper,QFX5120
885,10.30.171.152,SEAWASW89,Cisco,Catalyst9300
886,10.30.169.226,LAXCART61,Arista,7050X3
887,10.70.169.204,GEGWADS50,ADVA,FSP150
888,10.70.105.220,GEGWADS13,ADVA,FSP150
889,10.60.161.121,PHLPADS78,ADVA,FSP150
890,10.70.216.205,BOIIDDS04,Juniper,QFX5120
891,10.40.180.102,JAXFLDS66,Juniper,QFX5120
892,10.10.24.197,DALTXSW38,Cisco,Catalyst9300
893,10.60.221.58,PHLPADS58,ADVA,FSP150
894,10.30.171.166,SFOCAED79,RAD,ETX-2
895,10.10.185.237,AUSTXDS03,Juniper,QFX5120
896,10.30.101.24,SFOCART10,Arista,7050X3
897,10.20.86.138,PITPACO24,Nokia,7750 SR-1
898,10.20.162.225,PITPASW50,Cisco,Catalyst9300
899,10.60.232.147,PHLPACO81,Cisco,NCS540
900,10.30.203.137,LAXCASW97,Cisco,Catalyst9300
901,10.30.182.197,SFOCADS98,ADVA,FSP150
902,10.60.197.170,NYCNYED09,RAD,ETX-2
903,10.60.99.231,PHLPAED30,Juniper,SRX345
904,10.10.218.126,OKCOKED93,RAD,ETX-2
905,10.20.18.137,PITPAAG01,ADVA,FSP3000
906,10.70.101.97,GEGWADS27,ADVA,FSP150
907,10.10.202.76,AUSTXED84,RAD,ETX-2
908,10.20.217.92,CLTNCDS16,ADVA,FSP150
909,10.30.71.129,SFOCADS51,ADVA,FSP150
910,10.60.122.77,NYCNYDS40,Juniper,QFX5120
911,10.70.55.59,BOIIDED84,Juniper,SRX345
912,10.60.133.65,NYCNYRT43,Arista,7050X3
913,10.60.120.246,PHLPASW43,Cisco,Catalyst9300
914,10.70.188.67,GEGWADS49,ADVA,FSP150
915,10.70.31.199,BOIIDSW51,Cisco,Catalyst9300
916,10.70.155.222,BOIIDAG85,ADVA,FSP3000
917,10.40.63.5,BNATNAG74,ADVA,FSP3000
918,10.70.11.140,GEGWAAG19,Arista,7280R
919,10.30.172.104,SEAWADS09,ADVA,FSP150
920,10.70.195.212,BOIIDED13,RAD,ETX-2
921,10.50.124.102,ABQNMRT79,Arista,7050X3
922,10.30.98.7,SFOCASW90,Cisco,Catalyst9300
923,10.20.159.57,ATLGAED72,RAD,ETX-2
924,10.70.165.222,BOIIDDS85,Juniper,QFX5120
925,10.60.133.94,NYCNYED78,Cisco,ISR4431
926,10.60.194.99,PHLPASW61,Cisco,Catalyst9300
927,10.60.47.31,NYCNYED28,Cisco,ISR4431
928,10.10.230.165,DALTXRT48,Arista,7050X3
929,10.40.103.102,BNATNSW63,Cisco,Catalyst9300
930,10.20.18.48,CLTNCAG35,Arista,7280R
931,10.20.83.39,CLTNCAG63,Arista,7280R
932,10.20.130.19,ATLGART24,Arista,7050X3
933,10.30.85.35,SEAWART25,Arista,7050X3
934,10.70.116.38,PORORRT08,Arista,7050X3
935,10.70.95.244,PORORSW85,Cisco,Catalyst9300
936,10.40.230.238,BNATNCO49,Juniper,MX204
937,10.30.255.84,LAXCASW42,Cisco,Catalyst9300
938,10.30.6.244,LAXCADS09,ADVA,FSP150
939,10.30.241.68,SFOCASW19,Cisco,Catalyst9300
940,10.70.238.43,GEGWAED06,RAD,ETX-2
941,10.20.154.255,PITPART44,Arista,7050X3
942,10.70.32.71,BOIIDCO80,Cisco,NCS540
943,10.60.37.245,NYCNYRT41,Arista,7050X3
944,10.60.92.255,PHLPAED85,RAD,ETX-2
945,10.60.78.242,PHLPART10,Arista,7050X3
946,10.10.86.232,AUSTXED36,RAD,ETX-2
947,10.60.191.21,NYCNYSW72,Cisco,Catalyst9300
948,10.50.56.206,PHXAZDS95,Juniper,QFX5120
949,10.70.93.21,PORORRT34,Arista,7050X3
950,10.60.38.66,NYCNYSW79,Cisco,Catalyst9300
951,10.60.14.82,NYCNYDS19,ADVA,FSP150
952,10.20.96.94,ATLGART70,Arista,7050X3
953,10.30.141.27,SEAWACO06,Cisco,NCS540
954,10.60.93.225,NYCNYAG14,ADVA,FSP3000
955,10.10.89.2,DALTXDS24,ADVA,FSP150
956,10.40.246.101,MIAFLSW84,Cisco,Catalyst9300
957,10.60.43.207,PHLPACO92,Nokia,7750 SR-1
958,10.30.18.77,SFOCADS39,ADVA,FSP150
959,10.50.159.142,PHXAZDS78,ADVA,FSP150
960,10.30.22.220,SEAWADS56,Juniper,QFX5120
961,10.60.174.63,NYCNYSW73,Cisco,Catalyst9300
962,10.10.134.1,AUSTXSW64,Cisco,Catalyst9300
963,10.60.153.58,NYCNYCO46,Nokia,7750 SR-1
964,10.70.246.16,BOIIDDS11,ADVA,FSP150
